Column1,Column2,Column3,Column4,Column5,Column6,Column7,Column8,Column9,Column10,Column11,Column12,Column13,Column14,Column15,Column16,Column17,Column18,Column19,Column20,Column21,class
Technical,2580,7078,56,91,0,0,2.2442,,0.9165,0.6818,0.5575,0.866,6.7156,108.2963,4.8787,0.3672,0.1815,26.8798898,1.0231405,47.389,Kohonen
Technical,2580,7078,56,91,0,0,2.2442,,0.9165,0.6818,0.5575,0.866,6.7156,108.2963,4.8787,0.3672,0.1815,26.8798898,1.0231405,30.35,LVQ
Technical,2580,7078,56,91,0,0,2.2442,,0.9165,0.6818,0.5575,0.866,6.7156,108.2963,4.8787,0.3672,0.1815,26.8798898,1.0231405,55.199,LogDisc
Technical,2580,7078,56,91,0,0,2.2442,,0.9165,0.6818,0.5575,0.866,6.7156,108.2963,4.8787,0.3672,0.1815,26.8798898,1.0231405,0,NewId
Technical,2580,7078,56,91,0,0,2.2442,,0.9165,0.6818,0.5575,0.866,6.7156,108.2963,4.8787,0.3672,0.1815,26.8798898,1.0231405,71.882,QuaDisc
Technical,2580,7078,56,91,0,0,2.2442,,0.9165,0.6818,0.5575,0.866,6.7156,108.2963,4.8787,0.3672,0.1815,26.8798898,1.0231405,41.532,RBF
Technical,2580,7078,56,91,0,0,2.2442,,0.9165,0.6818,0.5575,0.866,6.7156,108.2963,4.8787,0.3672,0.1815,26.8798898,1.0231405,48.987,Smart
TseTse,1499,4999,14,2,0,0,1.1316,0.3676,0.7792,?,1,?,0.6483,4.3322,0.9998,3.8755,0.285,3.50807018,12.5982456,2.286,Ac2
TseTse,1499,4999,14,2,0,0,1.1316,0.3676,0.7792,?,1,?,0.6483,4.3322,0.9998,3.8755,0.285,3.50807018,12.5982456,4.364,Alloc80
TseTse,1499,4999,14,2,0,0,1.1316,0.3676,0.7792,?,1,?,0.6483,4.3322,0.9998,3.8755,0.285,3.50807018,12.5982456,6.027,BackProp
TseTse,1499,4999,14,2,0,0,1.1316,0.3676,0.7792,?,1,?,0.6483,4.3322,0.9998,3.8755,0.285,3.50807018,12.5982456,17.458,Bayes
TseTse,1499,4999,14,2,0,0,1.1316,0.3676,0.7792,?,1,?,0.6483,4.3322,0.9998,3.8755,0.285,3.50807018,12.5982456,0.208,BayesTree
TseTse,1499,4999,14,2,0,0,1.1316,0.3676,0.7792,?,1,?,0.6483,4.3322,0.9998,3.8755,0.285,3.50807018,12.5982456,2.702,C4.5
TseTse,1499,4999,14,2,0,0,1.1316,0.3676,0.7792,?,1,?,0.6483,4.3322,0.9998,3.8755,0.285,3.50807018,12.5982456,1.039,CART
TseTse,1499,4999,14,2,0,0,1.1316,0.3676,0.7792,?,1,?,0.6483,4.3322,0.9998,3.8755,0.285,3.50807018,12.5982456,3.949,Cal5
TseTse,1499,4999,14,2,0,0,1.1316,0.3676,0.7792,?,1,?,0.6483,4.3322,0.9998,3.8755,0.285,3.50807018,12.5982456,200.349,Cascade
TseTse,1499,4999,14,2,0,0,1.1316,0.3676,0.7792,?,1,?,0.6483,4.3322,0.9998,3.8755,0.285,3.50807018,12.5982456,20.991,Castle
TseTse,1499,4999,14,2,0,0,1.1316,0.3676,0.7792,?,1,?,0.6483,4.3322,0.9998,3.8755,0.285,3.50807018,12.5982456,0,Cn2
TseTse,1499,4999,14,2,0,0,1.1316,0.3676,0.7792,?,1,?,0.6483,4.3322,0.9998,3.8755,0.285,3.50807018,12.5982456,94.355,Default
TseTse,1499,4999,14,2,0,0,1.1316,0.3676,0.7792,?,1,?,0.6483,4.3322,0.9998,3.8755,0.285,3.50807018,12.5982456,3.533,Dipol92
TseTse,1499,4999,14,2,0,0,1.1316,0.3676,0.7792,?,1,?,0.6483,4.3322,0.9998,3.8755,0.285,3.50807018,12.5982456,17.873,Discrim
TseTse,1499,4999,14,2,0,0,1.1316,0.3676,0.7792,?,1,?,0.6483,4.3322,0.9998,3.8755,0.285,3.50807018,12.5982456,39.904,ITrule
TseTse,1499,4999,14,2,0,0,1.1316,0.3676,0.7792,?,1,?,0.6483,4.3322,0.9998,3.8755,0.285,3.50807018,12.5982456,0.623,IndCART
TseTse,1499,4999,14,2,0,0,1.1316,0.3676,0.7792,?,1,?,0.6483,4.3322,0.9998,3.8755,0.285,3.50807018,12.5982456,4.364,KNN
TseTse,1499,4999,14,2,0,0,1.1316,0.3676,0.7792,?,1,?,0.6483,4.3322,0.9998,3.8755,0.285,3.50807018,12.5982456,8.105,Kohonen
TseTse,1499,4999,14,2,0,0,1.1316,0.3676,0.7792,?,1,?,0.6483,4.3322,0.9998,3.8755,0.285,3.50807018,12.5982456,6.027,LVQ
TseTse,1499,4999,14,2,0,0,1.1316,0.3676,0.7792,?,1,?,0.6483,4.3322,0.9998,3.8755,0.285,3.50807018,12.5982456,16.834,LogDisc
TseTse,1499,4999,14,2,0,0,1.1316,0.3676,0.7792,?,1,?,0.6483,4.3322,0.9998,3.8755,0.285,3.50807018,12.5982456,0.831,NewId
TseTse,1499,4999,14,2,0,0,1.1316,0.3676,0.7792,?,1,?,0.6483,4.3322,0.9998,3.8755,0.285,3.50807018,12.5982456,12.886,QuaDisc
TseTse,1499,4999,14,2,0,0,1.1316,0.3676,0.7792,?,1,?,0.6483,4.3322,0.9998,3.8755,0.285,3.50807018,12.5982456,3.325,RBF
TseTse,1499,4999,14,2,0,0,1.1316,0.3676,0.7792,?,1,?,0.6483,4.3322,0.9998,3.8755,0.285,3.50807018,12.5982456,2.286,Smart
Vehicle,846,846,18,4,0,0,1.5392,0.4828,0.842,0.8189,0.4696,0.9139,0.8282,5.18,1.9979,4.2472,0.3538,5.64697569,11.0045223,11.893,Ac2
Vehicle,846,846,18,4,0,0,1.5392,0.4828,0.842,0.8189,0.4696,0.9139,0.8282,5.18,1.9979,4.2472,0.3538,5.64697569,11.0045223,1.874,Alloc80
Vehicle,846,846,18,4,0,0,1.5392,0.4828,0.842,0.8189,0.4696,0.9139,0.8282,5.18,1.9979,4.2472,0.3538,5.64697569,11.0045223,4.643,BackProp
Vehicle,846,846,18,4,0,0,1.5392,0.4828,0.842,0.8189,0.4696,0.9139,0.8282,5.18,1.9979,4.2472,0.3538,5.64697569,11.0045223,33.235,Bayes
Vehicle,846,846,18,4,0,0,1.5392,0.4828,0.842,0.8189,0.4696,0.9139,0.8282,5.18,1.9979,4.2472,0.3538,5.64697569,11.0045223,9.856,BayesTree
Vehicle,846,846,18,4,0,0,1.5392,0.4828,0.842,0.8189,0.4696,0.9139,0.8282,5.18,1.9979,4.2472,0.3538,5.64697569,11.0045223,9.449,C4.5
Vehicle,846,846,18,4,0,0,1.5392,0.4828,0.842,0.8189,0.4696,0.9139,0.8282,5.18,1.9979,4.2472,0.3538,5.64697569,11.0045223,6.924,CART
Vehicle,846,846,18,4,0,0,1.5392,0.4828,0.842,0.8189,0.4696,0.9139,0.8282,5.18,1.9979,4.2472,0.3538,5.64697569,11.0045223,10.508,Cal5
Vehicle,846,846,18,4,0,0,1.5392,0.4828,0.842,0.8189,0.4696,0.9139,0.8282,5.18,1.9979,4.2472,0.3538,5.64697569,11.0045223,10.589,Cascade
Vehicle,846,846,18,4,0,0,1.5392,0.4828,0.842,0.8189,0.4696,0.9139,0.8282,5.18,1.9979,4.2472,0.3538,5.64697569,11.0045223,28.917,Castle
Vehicle,846,846,18,4,0,0,1.5392,0.4828,0.842,0.8189,0.4696,0.9139,0.8282,5.18,1.9979,4.2472,0.3538,5.64697569,11.0045223,13.359,Cn2
Vehicle,846,846,18,4,0,0,1.5392,0.4828,0.842,0.8189,0.4696,0.9139,0.8282,5.18,1.9979,4.2472,0.3538,5.64697569,11.0045223,48.874,Default
Vehicle,846,846,18,4,0,0,1.5392,0.4828,0.842,0.8189,0.4696,0.9139,0.8282,5.18,1.9979,4.2472,0.3538,5.64697569,11.0045223,0.081,Dipol92
Vehicle,846,846,18,4,0,0,1.5392,0.4828,0.842,0.8189,0.4696,0.9139,0.8282,5.18,1.9979,4.2472,0.3538,5.64697569,11.0045223,5.376,Discrim
Vehicle,846,846,18,4,0,0,1.5392,0.4828,0.842,0.8189,0.4696,0.9139,0.8282,5.18,1.9979,4.2472,0.3538,5.64697569,11.0045223,14.174,ITrule
Vehicle,846,846,18,4,0,0,1.5392,0.4828,0.842,0.8189,0.4696,0.9139,0.8282,5.18,1.9979,4.2472,0.3538,5.64697569,11.0045223,12.056,IndCART
Vehicle,846,846,18,4,0,0,1.5392,0.4828,0.842,0.8189,0.4696,0.9139,0.8282,5.18,1.9979,4.2472,0.3538,5.64697569,11.0045223,10.182,KNN
Vehicle,846,846,18,4,0,0,1.5392,0.4828,0.842,0.8189,0.4696,0.9139,0.8282,5.18,1.9979,4.2472,0.3538,5.64697569,11.0045223,15.477,Kohonen
Vehicle,846,846,18,4,0,0,1.5392,0.4828,0.842,0.8189,0.4696,0.9139,0.8282,5.18,1.9979,4.2472,0.3538,5.64697569,11.0045223,11.16,LVQ
Vehicle,846,846,18,4,0,0,1.5392,0.4828,0.842,0.8189,0.4696,0.9139,0.8282,5.18,1.9979,4.2472,0.3538,5.64697569,11.0045223,3.421,LogDisc
Vehicle,846,846,18,4,0,0,1.5392,0.4828,0.842,0.8189,0.4696,0.9139,0.8282,5.18,1.9979,4.2472,0.3538,5.64697569,11.0045223,12.056,NewId
Vehicle,846,846,18,4,0,0,1.5392,0.4828,0.842,0.8189,0.4696,0.9139,0.8282,5.18,1.9979,4.2472,0.3538,5.64697569,11.0045223,0,QuaDisc
Vehicle,846,846,18,4,0,0,1.5392,0.4828,0.842,0.8189,0.4696,0.9139,0.8282,5.18,1.9979,4.2472,0.3538,5.64697569,11.0045223,12.789,RBF
Vehicle,846,846,18,4,0,0,1.5392,0.4828,0.842,0.8189,0.4696,0.9139,0.8282,5.18,1.9979,4.2472,0.3538,5.64697569,11.0045223,5.458,Smart
