fLength:,fWidth:,fSize:,fConc:,fConc1:,fAsym:,fM3Long:,fM3Trans:,fAlpha:,fDist:,class:
4165,11879,2198,2955,1860,10951,8061,15958,2794,7766,0
8259,11188,3063,2334,1441,13005,11653,11662,8497,10124,0
12633,16866,6750,546,417,14976,15822,17007,3203,3084,0
13362,9193,5216,2140,1470,2112,15104,5191,3451,16771,0
2266,5648,687,4259,2487,5871,5479,9989,16016,1861,0
8507,5186,1404,3496,1961,14627,3473,14685,2090,11419,0
7842,4022,1498,2848,1667,14893,9044,7434,5195,11319,0
11994,9965,2724,1372,815,8924,1583,9790,2788,8279,0
15567,15972,6657,739,479,5334,16923,17266,616,17168,0
10540,9011,1487,2309,1426,2438,12914,14083,7641,3505,0
15943,16710,6719,497,470,2738,17571,17546,5491,16572,0
14276,14806,5677,624,420,16306,17037,2425,2571,7222,0
102,4470,4,5624,3212,12082,5977,13913,11897,1463,0
11196,14354,2703,1677,952,17708,12995,1066,10971,5065,0
5859,8046,1644,2478,1521,8928,3746,3373,6985,1753,0
12895,14488,6160,676,441,17238,14787,15811,4212,8558,0
3217,465,95,5560,3313,14168,7570,10867,15630,616,0
13527,13716,4832,991,810,17061,15660,11872,1580,12934,0
3507,258,335,5901,3954,4505,4414,11002,13497,5524,0
5802,3563,840,3570,2316,15761,8944,8107,3498,10267,0
3762,238,173,5994,3483,4068,5986,7147,3222,5826,0
16430,14707,5579,878,716,2358,14422,16679,1742,16242,0
16256,15273,6470,726,493,1353,17221,1437,165,16553,0
2389,3238,230,4905,2884,6691,10162,12493,10771,12798,0
10543,6174,715,4337,2689,14672,9082,4554,9434,15198,0
3638,4777,826,4410,2371,14377,7190,12893,7949,6048,0
2289,5645,623,4154,2307,11444,7064,8904,14830,2459,0
5153,0,85,5882,3748,14592,9026,9107,8351,8515,0
5923,4403,986,3719,2407,9847,11544,4365,4023,5857,0
16654,13066,6265,650,467,16939,18298,1956,237,14147,0
9698,1093,531,4578,3072,16377,13028,8290,1375,12335,0
12390,10966,4270,1895,1314,1611,13362,2727,2635,14457,0
11127,10915,3238,1341,799,16307,12563,2671,2283,3080,0
11692,8605,3663,2624,2014,16050,14735,3601,4082,10593,0
13839,6055,1714,1888,1195,17196,16147,12527,1460,6150,0
5312,9265,2900,3489,1908,15027,12433,15490,1338,6117,0
5670,13404,1916,1803,1018,9037,2886,3332,11621,12082,0
1242,3007,134,4859,3105,8477,6204,10933,15083,11891,0
5480,10017,2341,3099,2145,10151,4688,2865,7599,2945,0
11486,7732,1803,2552,1518,17162,9173,2970,3544,8372,0
3132,506,81,5507,3146,4075,6028,7411,8672,1306,0
16279,15866,4604,902,675,5658,15168,1760,2268,17278,0
9332,13630,4082,1628,928,5236,3214,13544,16527,284,0
8509,12615,2904,2058,1183,17028,12691,2842,5008,3638,0
12805,12130,2818,1567,944,16175,15815,16271,3757,6991,0
10922,12056,3770,1769,1236,15612,14795,3797,3889,15448,0
8630,11663,3312,2460,1540,11622,13352,3760,3309,5416,0
4492,7277,1075,4228,2810,7186,3180,2810,11922,68,0
9574,7666,1953,2657,1453,17343,2911,14675,2039,2864,0
8757,7392,2092,2570,1790,13307,12532,9871,5664,8051,0
6860,240,1020,4784,2792,6176,4337,9630,6382,7098,0
1040,3693,584,4741,2774,7844,7150,9990,14140,7083,0
9874,7283,2901,1757,1083,13950,3733,8865,9271,1409,0
4668,7829,1328,4174,2934,12024,10730,12831,7762,782,0
10937,15432,5922,966,597,16749,14542,1906,6934,6642,0
13336,13659,5672,1053,766,1839,14314,4030,3194,15034,0
1024,3608,184,4836,3137,8653,6099,7336,7470,11436,0
4807,12681,1463,2591,1704,10066,10245,13795,12855,4570,0
4222,6874,583,4231,2309,6174,4270,14075,9634,6789,0
16127,15496,6565,569,426,1818,17514,2025,2056,15523,0
10881,15504,5438,1034,620,8805,14162,16545,12290,763,0
2249,9579,928,4212,2743,5721,4185,12938,13745,14167,0
6821,4550,1859,4008,2649,10728,3519,10143,16621,63,0
3367,1875,191,4973,3041,8920,4309,5789,6610,1310,0
14833,6855,1597,1960,1110,18275,17413,4400,7214,14332,0
4864,3940,558,4361,3033,9266,10171,4418,7299,6994,0
14355,11633,3181,1255,856,4707,16234,1764,6695,11986,0
1967,9138,915,3263,1852,5999,7803,2843,7245,8217,0
2631,530,40,6031,3724,4558,4621,7815,16577,2038,0
6270,10889,2121,2272,1572,11220,10830,14424,9355,9997,0
16471,15716,6873,446,310,2896,17078,6919,1683,16772,0
16522,13727,3580,2312,1380,2827,14263,1121,373,17700,0
14435,15307,4350,1417,859,3696,968,1058,11057,14253,0
7338,12933,1418,2841,1586,3734,2696,15967,10641,3669,0
3522,2184,160,5110,3367,4626,3254,4274,15311,4856,0
2107,6878,938,3947,2569,8961,5228,10523,9137,6399,0
5997,8820,1565,2964,1601,9263,12189,7625,4674,689,0
15569,8996,3182,2213,1227,18431,17122,3525,150,14864,0
12571,15293,4527,2068,1550,3007,14543,16629,4657,16897,0
17051,16022,3016,1063,645,18454,15960,16952,5837,13261,0
6112,10189,1654,2955,1744,6990,10911,3518,14132,6449,0
15417,14718,4055,1755,1015,6805,15740,17627,386,17610,0
424,3550,123,5997,3517,5505,6730,14304,7862,5568,0
1175,3202,157,4885,3102,7991,7019,7327,8744,470,0
905,4074,862,4982,2767,8869,5987,8740,7182,11486,0
5077,6518,921,4320,2603,10323,10600,13972,7325,6553,0
9707,9159,2013,2018,1135,10994,2495,14233,5475,9908,0
8803,12263,4605,1473,878,4264,4119,12164,516,8365,0
16660,16986,7077,251,201,15417,17287,765,2837,16468,0
6404,376,89,4403,2402,10627,8459,8903,7357,798,0
6977,2164,477,3976,2156,16328,4631,9372,11010,368,0
5275,10269,1916,2549,1482,14233,10169,3349,6033,5261,0
5571,8168,1846,3386,2610,10522,5651,14656,3340,7555,0
13755,12036,3876,2323,1564,2163,16299,16221,3267,15510,0
5090,6961,544,4400,2363,4908,9507,2162,16299,54,0
12259,10363,4768,1302,756,16781,15210,14097,1452,11362,0
794,3724,389,5396,3979,7778,6350,5943,2206,10834,0
13375,13186,5023,1520,946,16344,16090,12355,3777,13616,0
15131,16199,6558,1403,884,14986,15208,1699,1254,18325,0
16500,11275,3956,2521,1703,1536,1365,16532,963,17745,0
4305,7355,1358,3494,2369,4992,5069,11566,10122,14486,0
144,4281,245,5718,3289,5404,6937,14080,15591,11425,0
7636,7910,652,2601,1416,7896,12393,2950,6834,1541,0
13812,13867,4502,1205,719,4428,16478,3782,303,11525,0
14151,10436,3452,1375,922,12537,1557,6329,992,14038,0
3470,7933,1156,3629,2102,9958,7581,6644,9199,11988,0
7263,12362,2119,2258,1356,9787,10017,11856,10749,2856,0
310,3548,43,5899,3922,11750,5785,5777,13134,10917,0
418,2132,205,6226,4322,11055,7344,12516,7015,10913,0
6064,1429,504,4119,2612,3471,3121,6975,9306,14985,0
9134,10454,1597,2026,1154,15341,13115,2937,6690,14797,0
2785,437,39,6019,3880,13333,8925,10578,9115,420,0
553,2633,158,6178,4125,5828,6158,13771,14091,2517,0
3569,3186,149,4717,2862,4540,3251,13433,5398,2906,0
12778,13910,4981,1560,1020,11353,13410,1616,3640,12248,0
15949,15608,5605,1489,871,3389,1318,17450,1932,17057,0
5188,1747,843,4396,3116,6571,3469,12030,11055,1456,0
15039,14944,4073,1104,665,15890,17329,1418,5860,15989,0
10376,10392,2240,2960,1661,16128,14853,13322,8500,14333,0
5250,10289,792,2689,1616,7329,2927,14948,2536,10411,0
10832,13415,4088,1188,784,15822,12644,1561,3819,4793,0
17254,12370,2484,1305,791,1283,668,4932,15065,4416,0
15459,16643,6478,662,461,3080,16957,17466,359,16496,0
5644,7099,858,2997,1999,9991,11173,6224,11780,4463,0
9822,7204,2182,3203,1989,16664,13984,4159,3824,5487,0
9301,11326,2646,2079,1573,15479,12574,12494,3142,4418,0
2806,5630,416,4116,2346,12175,7493,8940,2349,4149,0
11171,7564,2881,1753,989,14973,13271,3942,5455,6273,0
4438,9386,1361,2916,1799,6658,6257,13403,13045,5250,0
14679,14751,6270,865,672,1347,15300,6994,4273,13835,0
7258,5756,1422,3114,2036,14679,8964,4973,7339,1468,0
8949,4948,1382,3303,1850,14979,3975,10043,790,6145,0
7511,13356,1915,2535,1651,5360,3749,2827,16584,1885,0
8030,8356,2161,2219,1464,6676,5845,12374,2970,10972,0
15157,11993,5562,1595,1044,17539,17920,2891,1882,14269,0
14027,12906,3468,1405,870,3001,15114,4941,859,17372,0
13737,10999,4506,2072,1161,15836,17596,4758,4530,13105,0
1546,2580,177,4579,2591,4238,5627,8579,17958,12505,0
347,1995,142,6238,4348,10985,7437,12208,16613,3182,0
8773,11038,3902,2226,1750,7074,10548,13210,9372,5414,0
9267,15656,4073,1072,685,2305,8621,781,8440,1882,0
7606,5258,984,4072,2771,13212,11317,14478,15866,257,0
13271,15422,4785,627,420,11472,13570,5280,5690,3306,0
9105,9112,2656,2195,1297,12889,13394,10724,6968,10173,0
4340,7531,972,3255,1814,11151,8835,5602,8717,4543,0
13036,12769,1922,1719,1068,17075,15763,3947,10123,14934,0
6034,8385,1061,3565,2235,8673,10515,15952,2850,6097,0
8786,14877,4271,1765,1071,12608,13071,1425,10539,2935,0
2694,2875,577,5166,2878,9689,3785,8704,7697,3337,0
3296,8432,1630,3454,2344,14632,7702,13325,11751,12903,0
5103,3913,659,4602,2577,5963,4613,4104,2187,13983,0
14499,14376,4026,1064,689,10135,16079,15476,2512,15865,0
11023,16124,4333,1051,702,15438,14505,16554,10255,4756,0
16948,15855,4458,639,418,16074,18474,17499,16362,3141,0
7230,7978,1314,3307,1956,4524,3012,12581,7674,3029,0
2217,3871,627,4910,2722,12947,10662,13089,10240,3759,0
16283,15762,6726,630,441,14525,17632,14557,1746,17493,0
16513,12690,3637,1175,928,1505,1311,16128,3101,15020,0
14119,14269,3240,2082,1413,1699,15187,13891,7007,15436,0
12782,13379,3038,1733,1043,17509,14517,2360,2973,15835,0
13294,13935,4808,1356,821,15302,15517,3955,4209,15600,0
2480,7881,644,3289,1998,7820,7467,6700,7143,14118,0
13723,12904,3764,1556,935,3481,15990,3113,2533,17025,0
6061,10241,1750,3110,1825,9560,10668,15286,16687,866,0
3772,5779,379,4156,2588,13404,9800,11173,12999,9360,0
14916,14398,5213,1303,948,18083,16814,1639,1321,14991,0
11702,13184,4223,785,495,6274,12717,1572,15255,588,0
16943,17012,7063,122,109,18264,17786,17133,2820,16214,0
1898,8658,673,3993,3050,11594,10111,4469,13582,4221,0
1467,8867,877,4445,2618,13534,7136,14474,10481,6346,0
1984,5655,2077,5403,3014,11413,10142,9976,6459,11242,0
13576,13315,5187,988,646,4261,4120,13158,898,15193,0
7222,12074,1442,3035,2159,6656,2208,2513,117,8896,0
12807,5762,2161,1752,1105,3104,14736,5559,4595,12766,0
1380,6725,496,4550,2957,6655,9671,11888,12424,5310,0
5563,7731,1641,2816,1865,10434,9719,9750,10136,3776,0
5640,9064,1846,2678,1541,6519,11016,15290,4875,12945,0
11438,6868,1403,2354,1432,1544,13776,12646,4217,16027,0
9091,5715,1347,3040,1690,17073,10079,5883,6470,10906,0
6631,4102,435,4323,2965,15641,8996,11095,8183,12667,0
13172,12621,5758,1093,758,16032,16309,3772,1535,14701,0
14415,12265,3893,1465,956,2062,16457,2009,5322,15890,0
12353,10543,2854,1734,1062,1731,1792,16105,1200,16302,0
9138,8703,1812,2708,1587,6542,2117,11531,3337,10250,0
2358,505,179,6179,3848,13225,8838,8094,11774,3525,0
8626,11601,2164,2326,1688,6022,11509,15425,3147,10410,0
12492,10587,1400,2665,1509,1881,2191,3216,314,15614,0
16281,4731,977,2826,1653,17687,15961,5164,13262,2110,0
3373,7820,846,3776,2440,13515,9596,9483,7107,7836,0
4342,5092,449,5383,3647,13800,10385,6478,9636,1102,0
10416,9045,2148,2505,1513,16804,3419,3547,6150,12845,0
7659,9237,2182,2071,1168,8986,2604,14073,8971,11432,0
16691,16756,7049,326,275,1351,17156,17236,875,16699,0
10073,10629,1454,2336,1501,16178,12175,16014,13485,4988,0
10284,8174,2610,2275,1306,14212,13809,14127,6364,9323,0
1117,8966,1063,4262,2635,8309,6556,16525,10395,4794,0
1667,2339,210,4582,2842,4341,5300,8961,17209,11231,0
13693,14700,5027,1174,732,3335,16271,16648,1089,17016,0
12638,12647,3800,890,579,3639,14230,1919,3856,6798,0
14259,10213,731,3900,2199,2677,1069,2467,895,12644,0
13560,10830,4542,1106,738,16471,15278,10396,4245,11000,0
14389,11107,3071,2981,1922,4427,1703,5965,5356,17088,0
11816,9296,3127,1626,956,9989,3444,10391,1557,13025,0
8845,8571,1307,3419,2575,10788,12660,14514,687,9123,0
11222,12987,5683,1525,904,10634,13340,2446,5863,6705,0
150,4254,15,5724,3363,12088,5832,13898,17210,8993,0
14928,15696,5902,1002,670,2293,16451,16429,2273,16966,0
7168,10047,1429,3127,1863,9883,12748,14716,55,15481,0
3527,6465,759,4365,2710,3618,9289,5272,2617,4213,0
131,4319,156,5703,3225,10086,8219,9107,17016,300,0
2348,6544,854,4343,2431,7215,8844,10557,10158,3621,0
13931,10379,2344,2175,1383,823,16167,5856,3546,15090,0
14369,15153,5527,634,429,3495,15488,1647,783,15463,0
9067,8812,2178,2250,1267,6960,7910,11511,10279,8519,0
12105,6021,668,3445,1926,16485,7275,10213,17455,10477,0
15830,16231,5986,1507,907,5296,1745,1678,2125,18379,0
15236,15299,6479,755,484,17790,17316,1008,3532,14423,0
2826,4943,397,5420,4037,10619,10178,4841,10030,9580,0
14851,14166,6190,680,471,17037,17370,16294,2927,10133,0
10311,14100,3420,1591,929,14001,14492,16876,11006,7424,0
2904,5104,399,4489,2675,14081,9179,12846,7846,13550,0
1240,3063,548,4830,2751,4459,5330,8553,10006,4927,0
2811,607,30,5686,3212,14099,7678,10631,9270,12105,0
9708,7772,2146,3134,1893,14551,14391,3492,6895,13366,0
8790,10471,2084,1831,1083,6763,12634,11975,2956,10403,0
6015,8635,1237,2879,1703,3840,4572,3528,9676,3383,0
3198,5289,682,3866,2312,12033,8623,6211,6544,3071,0
10451,14867,5419,1018,714,15402,12479,4501,7036,1396,0
10682,7985,3377,1950,1310,13952,13369,10883,5876,12113,0
326,3727,103,5947,3453,11949,6328,14283,10867,11764,0
2566,3271,310,5091,2797,11838,10187,7702,10037,12825,0
10398,9955,2452,1998,1185,7815,14571,7382,1492,14035,0
16698,6321,1559,3446,2163,17798,18205,6608,87,9839,0
5660,11175,1904,2955,1811,4775,3111,4920,16855,1247,0
6367,11860,3410,2332,1353,6317,11267,4566,15127,1061,0
11621,6893,2103,2221,1356,15176,13856,13310,3047,7821,0
8182,10573,3238,1998,1249,11620,10128,12104,15180,308,0
4029,6450,1270,4147,2496,6184,5437,9593,15649,11896,0
4712,3752,702,4621,2567,11556,11381,9410,15092,10405,0
11902,10355,2832,2214,1394,16732,14994,16239,4666,12815,0
8567,10428,1704,3131,1861,15626,13279,13705,258,15503,0
3369,356,40,5708,3655,13869,8367,10945,4292,5646,0
1275,3106,407,4659,2608,8806,5715,9969,16336,1803,0
9145,7396,1023,2759,1511,2605,2630,3432,15112,277,0
123,4346,469,5686,3315,12112,5824,13879,15484,9967,0
12063,6274,433,4176,2310,17869,1976,13809,6669,8898,0
1935,4871,469,4338,2913,8999,5156,4727,15040,8964,0
5547,6059,1374,2965,1737,15703,8907,11296,3244,2795,0
5761,4487,755,4716,2581,4449,4577,13703,10610,6627,0
10685,14969,6292,1250,839,11363,14184,4034,6192,3009,0
14346,16263,6946,325,241,17746,17334,16751,3700,7420,0
894,3839,425,5102,3373,7614,7021,11382,6630,8228,0
10746,11634,2645,1788,1020,16604,14745,3895,12184,9686,0
5124,4746,552,3201,1723,12617,9040,8717,12745,3592,0
14587,14169,6023,1629,1221,2392,11980,14450,3345,15856,0
4404,8101,1162,3380,2092,8606,7404,11259,16793,843,0
6811,5885,649,3093,1761,4844,10312,5255,1407,5071,0
4902,11736,2201,2294,1488,7424,5195,11909,10155,2028,0
7161,4156,1181,3929,2310,12392,9055,4223,6328,14075,0
10725,14837,3266,1808,1296,5031,2363,16359,16574,3261,0
13925,13869,6116,1288,771,2071,15119,2479,3,15866,0
7015,10579,2006,1990,1121,8304,3996,3428,7046,8841,0
11243,8389,3407,1911,1109,16941,12606,6269,8589,7077,0
8677,6519,1562,3464,1938,15793,7743,13366,5207,9391,0
896,2926,453,5563,4002,7653,6690,12262,4499,10741,0
4967,2435,385,4094,2623,6509,3560,6798,1676,7354,0
5851,4854,944,3429,2031,13435,4199,11294,2971,5374,0
17308,7942,1082,4240,2915,613,15271,13348,1421,14163,0
1822,4191,581,5264,3343,10956,10620,9275,11349,3406,0
10307,11741,2274,1943,1395,14702,13531,15308,11748,5185,0
12591,10112,2085,2832,1661,3417,2162,15992,121,12692,0
383,3235,49,5981,4063,11572,6029,5948,16492,3190,0
4714,5497,537,4705,2704,12543,10840,11962,9845,11678,0
7526,5827,2487,3274,2067,14329,10295,11033,8397,5805,0
7010,8599,1033,2743,1563,9073,3009,5708,5618,6173,0
15312,15985,6412,1202,731,6809,15661,11564,1027,17979,0
7074,4499,1098,3606,2350,9795,4553,9840,8968,1193,0
8832,3044,679,3521,2355,12890,12559,12330,2950,13395,0
4462,2328,792,4391,2375,5413,9608,10793,6943,1769,0
7986,11706,2089,2494,1555,16127,12097,4168,11468,2433,0
9289,12020,5125,2159,1456,12080,7621,6877,2685,4902,0
11667,9933,4002,1383,965,16108,13004,14338,3237,8683,0
4980,0,43,5690,3252,8314,6505,7507,11071,3102,0
5888,466,239,4899,3011,5554,7047,9938,8977,3427,0
7227,11773,2008,1952,1227,8913,3034,2586,1983,9825,0
9115,7420,1233,3887,2895,15287,12428,10957,6854,12353,0
8002,13245,3264,1886,1287,8798,3799,1747,6410,2651,0
15198,15159,6094,1359,948,4122,16845,12095,167,17249,0
5870,3732,777,3690,2259,10225,8790,11709,8125,4818,0
11722,11343,3876,2147,1305,1712,3080,15940,5736,15485,0
11806,13725,1928,1456,880,1741,13737,16034,9088,14859,0
14568,8700,3820,1121,664,18345,17384,6152,1355,14518,0
5455,4532,1376,3688,2153,14140,11237,9276,3790,481,0
10121,11529,3036,1702,1055,13248,12432,6488,3831,11818,0
7780,14555,3176,1624,969,6092,8540,1273,8139,5136,0
7305,9152,2126,2217,1285,8299,3078,13209,777,8779,0
11253,14994,5390,784,555,11981,5457,16880,2930,10364,0
14601,14024,4346,1385,897,17482,17216,4452,324,14197,0
16370,16333,4676,1254,959,4576,16476,14509,4957,17153,0
15364,14314,3184,1624,1074,1980,15558,1928,1168,15279,0
10592,4582,679,3309,1947,16925,13414,13559,5604,13144,0
5322,9653,1986,3177,2104,10947,4308,3021,13848,15136,0
12899,9851,3890,1425,958,4917,10359,7219,4239,14481,0
5414,9246,2177,3226,1834,6899,9770,4192,6591,5563,0
12098,11333,3411,1960,1116,17264,14866,14846,4284,13393,0
10493,9396,1963,2210,1369,9599,11669,15287,5872,14586,0
13066,14139,5134,830,574,9240,14485,2486,2578,11165,0
6897,1456,630,4069,2641,9570,12238,5226,5509,1334,0
15794,8461,2256,2730,1645,16854,17876,12180,4933,14950,0
14866,15508,5383,1624,1460,6736,15997,1187,3619,17632,0
458,3043,72,6065,4079,11531,6285,13213,17426,15762,0
13152,14157,4188,861,627,16064,15681,1729,7789,15907,0
7833,10265,2265,2250,1390,8298,3312,6772,1751,8230,0
3742,7885,1747,3140,1711,4639,7553,14212,4760,508,0
2855,7179,753,3667,2058,8112,5728,6793,8406,2115,0
14480,8372,2256,1555,884,9357,15382,14203,4566,14335,0
2915,6941,753,4032,2233,8808,6006,5409,10992,9075,0
12016,13853,2948,2174,1330,13014,15611,1398,4032,14778,0
13599,12611,3396,1458,941,17723,15604,3377,2863,15168,0
7928,12157,2294,1931,1181,3217,3296,2683,9201,2323,0
12572,9224,2372,1975,1155,13620,16314,14523,7863,10356,0
8535,11632,3522,1609,1002,9887,9806,10814,5761,11960,0
8139,6666,1157,3989,3041,15603,13443,15581,10938,8831,0
12128,11004,4314,1524,957,17575,13784,11920,436,14290,0
9444,7857,2143,2172,1468,4971,8946,15027,86,4509,0
17187,6100,2833,2248,1463,18100,18565,10420,1667,10994,0
1083,3221,287,5200,3141,9190,5623,11133,12100,6302,0
16961,5750,2378,1852,1150,410,16050,5484,182,14545,0
13595,16015,4679,1348,905,2445,15484,17710,102,15903,0
12806,15021,4023,1372,968,15827,16193,17543,7020,15556,0
2621,696,9,5655,3404,8070,7229,7765,17933,4533,0
5864,9444,1401,3160,1821,7471,9124,12081,16445,6968,0
10845,13637,2777,1318,884,14115,2665,2979,9704,11658,0
17945,15626,5090,1335,814,50,18655,16246,8145,14584,0
12478,6042,1409,2859,1667,1689,1870,2726,5061,14816,0
12601,9924,3334,863,532,13571,11606,14089,116,7839,0
7604,6492,1986,2825,1619,6078,11690,10650,6924,10038,0
17586,16013,3359,1048,654,18658,474,962,16459,12990,0
3674,8878,989,3303,1914,6128,5368,14330,1655,1698,0
16314,13666,5530,1411,902,10226,16038,1402,1046,18171,0
678,1276,444,6397,4044,11695,7031,4244,10285,776,0
15323,10809,4445,1411,863,9629,18198,13038,3398,9302,0
11663,11844,3833,1444,915,17100,14562,14349,4379,3547,0
17062,15498,5552,901,610,1817,16624,2146,1125,17517,0
16686,16532,7050,196,183,2765,17676,1484,2376,16066,0
2949,4606,792,4168,2409,14803,5553,6841,9850,2381,0
10631,6448,2251,2349,1573,12326,14227,6699,3297,15742,0
15030,14965,4498,1264,800,3749,14147,984,21,17177,0
15914,16060,5306,983,687,4084,17075,17653,2368,17207,0
2463,641,87,5987,3422,9280,4952,10342,16271,2993,0
2761,2440,357,5385,3853,4986,3136,4027,2314,16757,0
13092,12441,5794,1520,886,15979,15911,6322,2284,14547,0
9190,5541,1169,2752,1506,4136,12979,9827,1936,5666,0
9037,10992,2255,2095,1351,9718,4814,3037,8799,7312,0
1736,1434,306,5439,4084,12663,9371,8863,8976,8452,0
1792,1918,337,5168,2870,4303,5343,7863,2354,1245,0
13776,5797,2296,2734,1864,17285,16793,5685,5526,13767,0
13147,12895,4860,1566,942,16091,16627,10999,5729,14499,0
14283,14468,5809,1427,922,3208,15757,13257,1150,16492,0
4820,6882,1529,3552,2401,9392,11113,11508,16085,339,0
13250,11082,2474,1542,1059,9721,2087,12530,6406,12174,0
1503,5093,952,4996,3810,11108,9481,5492,7994,4964,0
17515,15306,4131,1165,817,398,15891,1177,8075,15697,0
6509,4709,1124,3224,1919,5238,8647,5128,5470,6570,0
9565,6815,743,4100,2712,12682,13329,5108,9748,1799,0
6337,6082,1195,4018,2532,13543,11801,4179,9407,4887,0
2245,8563,423,3532,1921,10782,10284,6546,6900,2149,0
17373,9218,2174,2214,1274,302,17809,14857,712,17936,0
11074,4933,2525,2398,1398,1527,14144,7238,6580,16060,0
13550,4278,1422,3020,1844,17905,16560,13478,1803,10253,0
14797,14323,5467,1062,660,17239,16794,2806,3182,16506,0
7257,10411,2121,2794,1755,14050,8848,15058,12137,56,0
9276,6178,1745,2479,1634,13481,10739,7280,6840,12998,0
11496,11007,4190,1500,998,14504,15411,5135,1410,13397,0
11482,12398,3094,2424,1752,2151,12737,10179,76,16009,0
14923,12272,3542,1379,828,4213,17067,15743,1218,17686,0
10976,8941,3332,1721,972,13229,14095,6388,4587,5347,0
77,4633,161,5499,3187,5145,7982,9107,13843,7646,0
15024,16568,6509,338,241,18210,17105,1050,5415,9114,0
10786,6785,1866,2352,1543,2014,12445,4428,3094,9601,0
11812,11945,3735,1207,910,9269,1801,15851,3653,6103,0
14183,15163,6643,687,446,4769,17588,1622,1139,13854,0
821,4397,287,5200,2895,8658,6245,9450,13681,10016,0
11848,9324,3487,2236,1774,10736,15795,11756,5072,14314,0
11249,4316,1325,2895,1666,13446,14586,11593,7311,1307,0
2879,585,3,5667,3246,4217,5360,7588,14202,282,0
16791,10389,2804,1350,845,18328,18427,4452,2352,14455,0
8841,12972,3826,1944,1198,10072,9786,16189,17223,397,0
5779,6192,1020,3799,2292,15346,10254,4276,16274,127,0
13107,6277,627,3679,2340,1367,15265,7228,1090,14638,0
4094,9172,737,3712,2332,10353,6789,13624,2285,11835,0
9429,7561,2947,2408,1611,10521,13891,8518,5622,6600,0
15828,15948,4258,1158,888,10171,14259,16154,427,17916,0
11989,10847,5155,1946,1263,14024,14842,4456,5792,7470,0
5683,8463,956,3991,2418,4870,4335,12193,10063,3647,0
5655,1982,860,3428,1958,11813,3614,10471,4978,8105,0
7961,11141,2366,1983,1203,3493,2135,5024,4577,12744,0
13841,1000,191,4513,2464,1711,2070,10077,9050,8604,0
11754,4092,1374,3530,2350,16490,14486,11628,3213,7385,0
9777,8050,1458,2761,1544,11590,14084,14370,10021,10471,0
14765,15449,4843,457,334,7973,16385,17285,4707,11542,0
12992,11319,4216,1123,769,18031,14718,2573,4937,13333,0
7278,3656,790,3727,2346,5175,8413,7998,8009,14087,0
297,3570,197,5868,3929,11757,5736,6237,8646,997,0
2573,549,40,6031,3655,13499,8569,7860,10301,2408,0
13905,5281,1618,2415,1566,3096,1247,12176,6243,10678,0
953,3941,210,4923,3010,8549,6227,7847,13219,14920,0
6362,5872,734,4412,2726,15652,9939,3494,4840,7053,0
15884,13784,6675,575,383,8281,17952,6675,2606,14139,0
5409,7013,1636,2890,1616,4528,9788,6555,2080,12296,0
1337,9140,884,4397,3421,11464,9527,16126,14708,5722,0
8087,9887,2545,2111,1368,13526,11184,14731,7021,4746,0
2154,10101,413,3882,2128,11088,3518,3507,5786,4579,0
6613,11603,2895,2171,1269,10105,9720,3876,13443,2498,0
12320,15677,2206,2446,1437,8852,1923,3523,7613,17943,0
10080,15949,2098,1278,801,3916,13641,857,6188,11296,0
8960,1772,1334,3662,2277,10792,2280,13446,9009,1502,0
13015,12327,2845,1215,739,12324,2756,12771,5300,8401,0
15347,13640,2703,1740,1165,9993,17938,16734,5445,8524,0
148,4252,79,5665,3497,5280,7694,6050,13016,12709,0
12628,15418,4622,1093,663,16614,14364,17501,4301,15122,0
570,2764,81,6170,4027,5750,6263,14008,14783,14206,0
8988,794,482,3629,2058,13832,10211,10245,4649,1281,0
6978,8081,836,2221,1254,15993,3962,6213,8092,9999,0
14681,15127,6731,605,405,12394,16986,1629,1363,13170,0
13907,15551,4671,2094,1213,14339,15635,17342,4131,18108,0
11568,11169,3035,1196,711,5055,10379,2626,7289,8364,0
552,2532,358,6193,4165,5860,6094,13696,12671,3227,0
1108,3440,283,4713,2597,9047,5596,8542,7457,4166,0
16344,16332,6452,1048,784,10302,16418,609,1002,18173,0
385,2982,117,5986,4181,11410,6229,7036,8072,8004,0
12144,11203,1566,3217,2218,16909,15286,11548,12713,6040,0
10291,13478,4262,1298,755,16992,4150,2279,9991,6770,0
8617,13312,1651,2009,1156,6294,5265,1903,12899,5537,0
12290,10770,4963,1574,1046,14455,15893,15338,714,14629,0
9522,7526,2721,3253,1962,2241,12138,13545,347,15675,0
5701,5991,1523,3391,2071,9929,4937,7264,2727,11324,0
10975,15661,4759,1097,666,4865,7271,1632,2954,16088,0
15710,15237,4468,1218,852,3065,17187,964,2220,17365,0
7594,14115,2472,2152,1255,12137,9184,1508,17725,3290,0
14730,14417,5236,980,609,9121,16998,863,5315,13867,0
16073,16190,6844,442,307,17206,17379,17019,588,16341,0
2960,8398,1345,3359,1917,3915,6948,4180,13693,2359,0
12072,12555,2926,2207,1395,15365,15760,1886,5493,4440,0
1306,3109,404,4362,2435,8526,6060,9474,5414,2322,0
4082,5367,766,4339,2347,9151,10299,10854,3468,10149,0
7151,11443,1648,2096,1327,15493,3865,13361,5965,2700,0
2325,1660,188,4951,2775,14286,7067,8755,14440,1606,0
943,3978,263,4946,2977,8183,6745,10288,12284,1973,0
