Sex,Length,Diameter,Height,Whole weight,Shucked weight,Viscera weight,Shell weight,target
2,95,82,38,1556,726,377,664,25
2,95,82,38,1556,726,377,664,25
2,95,82,38,1556,726,377,664,25
2,95,82,38,1556,726,377,664,25
2,95,82,38,1556,726,377,664,25
2,95,82,38,1556,726,377,664,25
2,108,90,44,2394,1341,755,923,26
2,108,90,44,2394,1341,755,923,26
2,108,90,44,2394,1341,755,923,26
2,108,90,44,2394,1341,755,923,26
0,85,76,35,1780,612,407,842,26
2,108,90,44,2394,1341,755,923,26
0,85,76,35,1780,612,407,842,26
2,108,90,44,2394,1341,755,923,26
2,108,90,44,2394,1341,755,923,26
0,85,76,35,1780,612,407,842,26
2,108,90,44,2394,1341,755,923,26
2,108,90,44,2394,1341,755,923,26
2,108,90,44,2394,1341,755,923,26
2,108,90,44,2394,1341,755,923,26
0,85,76,35,1780,612,407,842,26
2,108,90,44,2394,1341,755,923,26
2,108,90,44,2394,1341,755,923,26
0,85,76,35,1780,612,407,842,26
0,85,76,35,1780,612,407,842,26
2,108,90,44,2394,1341,755,923,26
2,108,90,44,2394,1341,755,923,26
0,85,76,35,1780,612,407,842,26
2,108,90,44,2394,1341,755,923,26
0,85,76,35,1780,612,407,842,26
2,108,90,44,2394,1341,755,923,26
0,85,76,35,1780,612,407,842,26
0,85,76,35,1780,612,407,842,26
0,85,76,35,1780,612,407,842,26
2,108,90,44,2394,1341,755,923,26
2,108,90,44,2394,1341,755,923,26
2,108,90,44,2394,1341,755,923,26
2,108,90,44,2394,1341,755,923,26
0,85,76,35,1780,612,407,842,26
0,85,76,35,1780,612,407,842,26
0,85,76,35,1780,612,407,842,26
2,108,90,44,2394,1341,755,923,26
2,108,90,44,2394,1341,755,923,26
2,108,90,44,2394,1341,755,923,26
0,85,76,35,1780,612,407,842,26
2,108,90,44,2394,1341,755,923,26
2,108,90,44,2394,1341,755,923,26
0,85,76,35,1780,612,407,842,26
0,85,76,35,1780,612,407,842,26
2,108,90,44,2394,1341,755,923,26
0,85,76,35,1780,612,407,842,26
2,108,90,44,2394,1341,755,923,26
0,85,76,35,1780,612,407,842,26
0,85,76,35,1780,612,407,842,26
0,85,76,35,1780,612,407,842,26
2,108,90,44,2394,1341,755,923,26
2,108,90,44,2394,1341,755,923,26
2,108,90,44,2394,1341,755,923,26
0,85,76,35,1780,612,407,842,26
0,85,76,35,1780,612,407,842,26
0,85,76,35,1780,612,407,842,26
0,85,76,35,1780,612,407,842,26
2,108,90,44,2394,1341,755,923,26
2,108,90,44,2394,1341,755,923,26
2,108,90,44,2394,1341,755,923,26
0,85,76,35,1780,612,407,842,26
0,85,76,35,1780,612,407,842,26
2,108,90,44,2394,1341,755,923,26
0,85,76,35,1780,612,407,842,26
2,108,90,44,2394,1341,755,923,26
0,85,76,35,1780,612,407,842,26
0,85,76,35,1780,612,407,842,26
2,108,90,44,2394,1341,755,923,26
2,108,90,44,2394,1341,755,923,26
0,85,76,35,1780,612,407,842,26
2,108,90,44,2394,1341,755,923,26
2,108,90,44,2394,1341,755,923,26
0,85,76,35,1780,612,407,842,26
0,85,76,35,1780,612,407,842,26
0,85,76,35,1780,612,407,842,26
2,108,90,44,2394,1341,755,923,26
0,85,76,35,1780,612,407,842,26
0,85,76,35,1780,612,407,842,26
0,85,76,35,1780,612,407,842,26
0,85,76,35,1780,612,407,842,26
0,85,76,35,1780,612,407,842,26
2,108,90,44,2394,1341,755,923,26
0,85,76,35,1780,612,407,842,26
0,85,76,35,1780,612,407,842,26
2,108,90,44,2394,1341,755,923,26
0,85,76,35,1780,612,407,842,26
0,85,76,35,1780,612,407,842,26
2,108,90,44,2394,1341,755,923,26
0,85,76,35,1780,612,407,842,26
2,108,90,44,2394,1341,755,923,26
0,85,76,35,1780,612,407,842,26
2,108,90,44,2394,1341,755,923,26
2,108,90,44,2394,1341,755,923,26
0,85,76,35,1780,612,407,842,26
2,108,90,44,2394,1341,755,923,26
2,108,90,44,2394,1341,755,923,26
0,85,76,35,1780,612,407,842,26
0,85,76,35,1780,612,407,842,26
2,108,90,44,2394,1341,755,923,26
0,85,76,35,1780,612,407,842,26
2,108,90,44,2394,1341,755,923,26
2,108,90,44,2394,1341,755,923,26
0,85,76,35,1780,612,407,842,26
0,85,76,35,1780,612,407,842,26
2,108,90,44,2394,1341,755,923,26
0,85,76,35,1780,612,407,842,26
0,85,76,35,1780,612,407,842,26
2,108,90,44,2394,1341,755,923,26
2,108,90,44,2394,1341,755,923,26
2,108,90,44,2394,1341,755,923,26
2,108,90,44,2394,1341,755,923,26
2,108,90,44,2394,1341,755,923,26
2,108,90,44,2394,1341,755,923,26
0,85,76,35,1780,612,407,842,26
2,108,90,44,2394,1341,755,923,26
0,85,76,35,1780,612,407,842,26
0,85,76,35,1780,612,407,842,26
2,108,90,44,2394,1341,755,923,26
0,85,76,35,1780,612,407,842,26
2,108,90,44,2394,1341,755,923,26
0,85,76,35,1780,612,407,842,26
2,108,90,44,2394,1341,755,923,26
2,108,90,44,2394,1341,755,923,26
2,108,90,44,2394,1341,755,923,26
2,108,90,44,2394,1341,755,923,26
0,85,76,35,1780,612,407,842,26
0,85,76,35,1780,612,407,842,26
0,85,76,35,1780,612,407,842,26
0,85,76,35,1780,612,407,842,26
0,85,76,35,1780,612,407,842,26
2,108,90,44,2394,1341,755,923,26
2,108,90,44,2394,1341,755,923,26
2,108,90,44,2394,1341,755,923,26
2,108,90,44,2394,1341,755,923,26
2,108,90,44,2394,1341,755,923,26
0,85,76,35,1780,612,407,842,26
2,108,90,44,2394,1341,755,923,26
2,108,90,44,2394,1341,755,923,26
0,85,76,35,1780,612,407,842,26
0,85,76,35,1780,612,407,842,26
2,108,90,44,2394,1341,755,923,26
2,108,90,44,2394,1341,755,923,26
0,85,76,35,1780,612,407,842,26
2,108,90,44,2394,1341,755,923,26
2,108,90,44,2394,1341,755,923,26
2,108,90,44,2394,1341,755,923,26
0,85,76,35,1780,612,407,842,26
2,108,90,44,2394,1341,755,923,26
2,108,90,44,2394,1341,755,923,26
0,85,76,35,1780,612,407,842,26
0,85,76,35,1780,612,407,842,26
0,85,76,35,1780,612,407,842,26
2,108,90,44,2394,1341,755,923,26
0,85,76,35,1780,612,407,842,26
2,108,90,44,2394,1341,755,923,26
0,85,76,35,1780,612,407,842,26
2,108,90,44,2394,1341,755,923,26
0,85,76,35,1780,612,407,842,26
2,108,90,44,2394,1341,755,923,26
2,108,90,44,2394,1341,755,923,26
0,85,76,35,1780,612,407,842,26
0,85,76,35,1780,612,407,842,26
2,108,90,44,2394,1341,755,923,26
0,85,76,35,1780,612,407,842,26
2,108,90,44,2394,1341,755,923,26
0,85,76,35,1780,612,407,842,26
0,85,76,35,1780,612,407,842,26
2,108,90,44,2394,1341,755,923,26
0,85,76,35,1780,612,407,842,26
0,85,76,35,1780,612,407,842,26
2,108,90,44,2394,1341,755,923,26
2,108,90,44,2394,1341,755,923,26
0,85,76,35,1780,612,407,842,26
2,108,90,44,2394,1341,755,923,26
0,85,76,35,1780,612,407,842,26
0,85,76,35,1780,612,407,842,26
2,108,90,44,2394,1341,755,923,26
2,108,90,44,2394,1341,755,923,26
2,108,90,44,2394,1341,755,923,26
2,108,90,44,2394,1341,755,923,26
2,108,90,44,2394,1341,755,923,26
2,108,90,44,2394,1341,755,923,26
0,85,76,35,1780,612,407,842,26
0,85,76,35,1780,612,407,842,26
2,108,90,44,2394,1341,755,923,26
0,85,76,35,1780,612,407,842,26
0,85,76,35,1780,612,407,842,26
0,85,76,35,1780,612,407,842,26
0,85,76,35,1780,612,407,842,26
2,108,90,44,2394,1341,755,923,26
0,85,76,35,1780,612,407,842,26
0,85,76,35,1780,612,407,842,26
2,108,90,44,2394,1341,755,923,26
2,108,90,44,2394,1341,755,923,26
2,108,90,44,2394,1341,755,923,26
2,108,90,44,2394,1341,755,923,26
0,85,76,35,1780,612,407,842,26
2,108,90,44,2394,1341,755,923,26
0,85,76,35,1780,612,407,842,26
0,85,76,35,1780,612,407,842,26
2,108,90,44,2394,1341,755,923,26
2,108,90,44,2394,1341,755,923,26
2,108,90,44,2394,1341,755,923,26
2,108,90,44,2394,1341,755,923,26
2,108,90,44,2394,1341,755,923,26
2,108,90,44,2394,1341,755,923,26
0,85,76,35,1780,612,407,842,26
0,85,76,35,1780,612,407,842,26
0,85,76,35,1780,612,407,842,26
0,85,76,35,1780,612,407,842,26
2,108,90,44,2394,1341,755,923,26
2,108,90,44,2394,1341,755,923,26
0,85,76,35,1780,612,407,842,26
0,85,76,35,1780,612,407,842,26
0,85,76,35,1780,612,407,842,26
2,108,90,44,2394,1341,755,923,26
2,108,90,44,2394,1341,755,923,26
2,108,90,44,2394,1341,755,923,26
0,85,76,35,1780,612,407,842,26
0,85,76,35,1780,612,407,842,26
2,108,90,44,2394,1341,755,923,26
2,108,90,44,2394,1341,755,923,26
0,85,76,35,1780,612,407,842,26
0,85,76,35,1780,612,407,842,26
2,108,90,44,2394,1341,755,923,26
0,85,76,35,1780,612,407,842,26
2,108,90,44,2394,1341,755,923,26
2,108,90,44,2394,1341,755,923,26
0,85,76,35,1780,612,407,842,26
0,85,76,35,1780,612,407,842,26
0,85,76,35,1780,612,407,842,26
2,108,90,44,2394,1341,755,923,26
0,85,76,35,1780,612,407,842,26
0,85,76,35,1780,612,407,842,26
2,108,90,44,2394,1341,755,923,26
2,108,90,44,2394,1341,755,923,26
0,85,76,35,1780,612,407,842,26
2,108,90,44,2394,1341,755,923,26
2,108,90,44,2394,1341,755,923,26
2,108,90,44,2394,1341,755,923,26
0,85,76,35,1780,612,407,842,26
0,85,76,35,1780,612,407,842,26
2,108,90,44,2394,1341,755,923,26
2,108,90,44,2394,1341,755,923,26
2,108,90,44,2394,1341,755,923,26
0,85,76,35,1780,612,407,842,26
2,108,90,44,2394,1341,755,923,26
2,108,90,44,2394,1341,755,923,26
0,85,76,35,1780,612,407,842,26
2,108,90,44,2394,1341,755,923,26
0,85,76,35,1780,612,407,842,26
0,85,76,35,1780,612,407,842,26
0,85,76,35,1780,612,407,842,26
2,108,90,44,2394,1341,755,923,26
2,108,90,44,2394,1341,755,923,26
0,85,76,35,1780,612,407,842,26
2,108,90,44,2394,1341,755,923,26
0,85,76,35,1780,612,407,842,26
2,108,90,44,2394,1341,755,923,26
0,85,76,35,1780,612,407,842,26
0,85,76,35,1780,612,407,842,26
2,108,90,44,2394,1341,755,923,26
2,108,90,44,2394,1341,755,923,26
2,108,90,44,2394,1341,755,923,26
2,108,90,44,2394,1341,755,923,26
0,85,76,35,1780,612,407,842,26
0,85,76,35,1780,612,407,842,26
2,108,90,44,2394,1341,755,923,26
2,108,90,44,2394,1341,755,923,26
0,85,76,35,1780,612,407,842,26
2,108,90,44,2394,1341,755,923,26
2,108,90,44,2394,1341,755,923,26
2,108,90,44,2394,1341,755,923,26
2,108,90,44,2394,1341,755,923,26
0,85,76,35,1780,612,407,842,26
0,85,76,35,1780,612,407,842,26
2,108,90,44,2394,1341,755,923,26
0,85,76,35,1780,612,407,842,26
2,108,90,44,2394,1341,755,923,26
2,108,90,44,2394,1341,755,923,26
2,108,90,44,2394,1341,755,923,26
0,85,76,35,1780,612,407,842,26
0,85,76,35,1780,612,407,842,26
0,85,76,35,1780,612,407,842,26
0,85,76,35,1780,612,407,842,26
0,85,76,35,1780,612,407,842,26
2,108,90,44,2394,1341,755,923,26
2,108,90,44,2394,1341,755,923,26
0,85,76,35,1780,612,407,842,26
0,85,76,35,1780,612,407,842,26
0,85,76,35,1780,612,407,842,26
2,108,90,44,2394,1341,755,923,26
0,85,76,35,1780,612,407,842,26
2,108,90,44,2394,1341,755,923,26
2,108,90,44,2394,1341,755,923,26
0,85,76,35,1780,612,407,842,26
2,108,90,44,2394,1341,755,923,26
2,108,90,44,2394,1341,755,923,26
0,85,76,35,1780,612,407,842,26
2,108,90,44,2394,1341,755,923,26
0,85,76,35,1780,612,407,842,26
2,108,90,44,2394,1341,755,923,26
0,85,76,35,1780,612,407,842,26
0,85,76,35,1780,612,407,842,26
2,108,90,44,2394,1341,755,923,26
0,85,76,35,1780,612,407,842,26
2,108,90,44,2394,1341,755,923,26
2,108,90,44,2394,1341,755,923,26
0,85,76,35,1780,612,407,842,26
2,108,90,44,2394,1341,755,923,26
0,85,76,35,1780,612,407,842,26
2,108,90,44,2394,1341,755,923,26
2,108,90,44,2394,1341,755,923,26
0,85,76,35,1780,612,407,842,26
2,108,90,44,2394,1341,755,923,26
2,108,90,44,2394,1341,755,923,26
2,108,90,44,2394,1341,755,923,26
2,108,90,44,2394,1341,755,923,26
2,108,90,44,2394,1341,755,923,26
2,108,90,44,2394,1341,755,923,26
2,108,90,44,2394,1341,755,923,26
2,108,90,44,2394,1341,755,923,26
0,85,76,35,1780,612,407,842,26
2,108,90,44,2394,1341,755,923,26
2,108,90,44,2394,1341,755,923,26
0,85,76,35,1780,612,407,842,26
0,85,76,35,1780,612,407,842,26
0,85,76,35,1780,612,407,842,26
2,108,90,44,2394,1341,755,923,26
0,85,76,35,1780,612,407,842,26
0,85,76,35,1780,612,407,842,26
2,108,90,44,2394,1341,755,923,26
2,108,90,44,2394,1341,755,923,26
0,85,76,35,1780,612,407,842,26
0,85,76,35,1780,612,407,842,26
2,108,90,44,2394,1341,755,923,26
2,108,90,44,2394,1341,755,923,26
2,108,90,44,2394,1341,755,923,26
2,108,90,44,2394,1341,755,923,26
2,108,90,44,2394,1341,755,923,26
0,85,76,35,1780,612,407,842,26
2,108,90,44,2394,1341,755,923,26
2,108,90,44,2394,1341,755,923,26
2,108,90,44,2394,1341,755,923,26
2,108,90,44,2394,1341,755,923,26
2,108,90,44,2394,1341,755,923,26
0,85,76,35,1780,612,407,842,26
2,108,90,44,2394,1341,755,923,26
0,85,76,35,1780,612,407,842,26
2,108,90,44,2394,1341,755,923,26
0,85,76,35,1780,612,407,842,26
0,85,76,35,1780,612,407,842,26
2,108,90,44,2394,1341,755,923,26
2,108,90,44,2394,1341,755,923,26
2,108,90,44,2394,1341,755,923,26
2,108,90,44,2394,1341,755,923,26
2,108,90,44,2394,1341,755,923,26
0,85,76,35,1780,612,407,842,26
2,108,90,44,2394,1341,755,923,26
2,108,90,44,2394,1341,755,923,26
0,85,76,35,1780,612,407,842,26
2,108,90,44,2394,1341,755,923,26
0,85,76,35,1780,612,407,842,26
2,108,90,44,2394,1341,755,923,26
0,85,76,35,1780,612,407,842,26
2,108,90,44,2394,1341,755,923,26
0,85,76,35,1780,612,407,842,26
0,85,76,35,1780,612,407,842,26
2,108,90,44,2394,1341,755,923,26
2,108,90,44,2394,1341,755,923,26
2,108,90,44,2394,1341,755,923,26
0,85,76,35,1780,612,407,842,26
0,85,76,35,1780,612,407,842,26
0,85,76,35,1780,612,407,842,26
2,108,90,44,2394,1341,755,923,26
2,108,90,44,2394,1341,755,923,26
0,85,76,35,1780,612,407,842,26
2,108,90,44,2394,1341,755,923,26
0,85,76,35,1780,612,407,842,26
2,108,90,44,2394,1341,755,923,26
2,108,90,44,2394,1341,755,923,26
0,85,76,35,1780,612,407,842,26
2,108,90,44,2394,1341,755,923,26
2,108,90,44,2394,1341,755,923,26
2,108,90,44,2394,1341,755,923,26
2,108,90,44,2394,1341,755,923,26
2,108,90,44,2394,1341,755,923,26
0,85,76,35,1780,612,407,842,26
2,108,90,44,2394,1341,755,923,26
0,85,76,35,1780,612,407,842,26
2,108,90,44,2394,1341,755,923,26
2,108,90,44,2394,1341,755,923,26
0,85,76,35,1780,612,407,842,26
0,85,76,35,1780,612,407,842,26
2,108,90,44,2394,1341,755,923,26
2,108,90,44,2394,1341,755,923,26
0,85,76,35,1780,612,407,842,26
0,85,76,35,1780,612,407,842,26
0,85,76,35,1780,612,407,842,26
0,85,76,35,1780,612,407,842,26
2,108,90,44,2394,1341,755,923,26
2,108,90,44,2394,1341,755,923,26
2,108,90,44,2394,1341,755,923,26
2,108,90,44,2394,1341,755,923,26
2,108,90,44,2394,1341,755,923,26
0,85,76,35,1780,612,407,842,26
0,85,76,35,1780,612,407,842,26
0,85,76,35,1780,612,407,842,26
2,108,90,44,2394,1341,755,923,26
0,85,76,35,1780,612,407,842,26
2,108,90,44,2394,1341,755,923,26
2,108,90,44,2394,1341,755,923,26
2,108,90,44,2394,1341,755,923,26
0,85,76,35,1780,612,407,842,26
2,108,90,44,2394,1341,755,923,26
2,108,90,44,2394,1341,755,923,26
0,85,76,35,1780,612,407,842,26
2,108,90,44,2394,1341,755,923,26
0,85,76,35,1780,612,407,842,26
2,108,90,44,2394,1341,755,923,26
0,85,76,35,1780,612,407,842,26
2,108,90,44,2394,1341,755,923,26
2,108,90,44,2394,1341,755,923,26
0,85,76,35,1780,612,407,842,26
2,108,90,44,2394,1341,755,923,26
0,85,76,35,1780,612,407,842,26
2,108,90,44,2394,1341,755,923,26
0,85,76,35,1780,612,407,842,26
2,108,90,44,2394,1341,755,923,26
2,108,90,44,2394,1341,755,923,26
2,108,90,44,2394,1341,755,923,26
0,85,76,35,1780,612,407,842,26
0,85,76,35,1780,612,407,842,26
0,85,76,35,1780,612,407,842,26
0,85,76,35,1780,612,407,842,26
0,85,76,35,1780,612,407,842,26
2,108,90,44,2394,1341,755,923,26
2,108,90,44,2394,1341,755,923,26
2,108,90,44,2394,1341,755,923,26
2,108,90,44,2394,1341,755,923,26
2,108,90,44,2394,1341,755,923,26
0,85,76,35,1780,612,407,842,26
2,108,90,44,2394,1341,755,923,26
0,85,76,35,1780,612,407,842,26
2,108,90,44,2394,1341,755,923,26
0,85,76,35,1780,612,407,842,26
0,85,76,35,1780,612,407,842,26
0,85,76,35,1780,612,407,842,26
2,108,90,44,2394,1341,755,923,26
2,108,90,44,2394,1341,755,923,26
2,108,90,44,2394,1341,755,923,26
2,108,90,44,2394,1341,755,923,26
0,85,76,35,1780,612,407,842,26
0,85,76,35,1780,612,407,842,26
0,85,76,35,1780,612,407,842,26
0,85,76,35,1780,612,407,842,26
2,108,90,44,2394,1341,755,923,26
0,85,76,35,1780,612,407,842,26
2,108,90,44,2394,1341,755,923,26
0,85,76,35,1780,612,407,842,26
0,85,76,35,1780,612,407,842,26
0,85,76,35,1780,612,407,842,26
2,108,90,44,2394,1341,755,923,26
2,108,90,44,2394,1341,755,923,26
0,85,76,35,1780,612,407,842,26
0,85,76,35,1780,612,407,842,26
0,85,76,35,1780,612,407,842,26
2,108,90,44,2394,1341,755,923,26
2,108,90,44,2394,1341,755,923,26
2,108,90,44,2394,1341,755,923,26
0,85,76,35,1780,612,407,842,26
2,108,90,44,2394,1341,755,923,26
0,85,76,35,1780,612,407,842,26
2,108,90,44,2394,1341,755,923,26
0,85,76,35,1780,612,407,842,26
0,85,76,35,1780,612,407,842,26
2,108,90,44,2394,1341,755,923,26
0,85,76,35,1780,612,407,842,26
0,85,76,35,1780,612,407,842,26
0,85,76,35,1780,612,407,842,26
2,108,90,44,2394,1341,755,923,26
0,85,76,35,1780,612,407,842,26
2,108,90,44,2394,1341,755,923,26
2,108,90,44,2394,1341,755,923,26
0,85,76,35,1780,612,407,842,26
2,108,90,44,2394,1341,755,923,26
0,85,76,35,1780,612,407,842,26
2,108,90,44,2394,1341,755,923,26
0,85,76,35,1780,612,407,842,26
2,108,90,44,2394,1341,755,923,26
0,85,76,35,1780,612,407,842,26
0,85,76,35,1780,612,407,842,26
0,85,76,35,1780,612,407,842,26
0,85,76,35,1780,612,407,842,26
2,108,90,44,2394,1341,755,923,26
2,108,90,44,2394,1341,755,923,26
0,85,76,35,1780,612,407,842,26
2,108,90,44,2394,1341,755,923,26
0,85,76,35,1780,612,407,842,26
0,85,76,35,1780,612,407,842,26
2,108,90,44,2394,1341,755,923,26
2,108,90,44,2394,1341,755,923,26
0,85,76,35,1780,612,407,842,26
2,108,90,44,2394,1341,755,923,26
0,85,76,35,1780,612,407,842,26
2,108,90,44,2394,1341,755,923,26
2,108,90,44,2394,1341,755,923,26
2,108,90,44,2394,1341,755,923,26
2,108,90,44,2394,1341,755,923,26
2,108,90,44,2394,1341,755,923,26
0,85,76,35,1780,612,407,842,26
2,108,90,44,2394,1341,755,923,26
2,108,90,44,2394,1341,755,923,26
0,85,76,35,1780,612,407,842,26
0,85,76,35,1780,612,407,842,26
0,85,76,35,1780,612,407,842,26
2,108,90,44,2394,1341,755,923,26
2,108,90,44,2394,1341,755,923,26
0,85,76,35,1780,612,407,842,26
0,85,76,35,1780,612,407,842,26
0,85,76,35,1780,612,407,842,26
0,85,76,35,1780,612,407,842,26
2,108,90,44,2394,1341,755,923,26
2,108,90,44,2394,1341,755,923,26
2,108,90,44,2394,1341,755,923,26
2,108,90,44,2394,1341,755,923,26
2,108,90,44,2394,1341,755,923,26
0,85,76,35,1780,612,407,842,26
2,108,90,44,2394,1341,755,923,26
0,85,76,35,1780,612,407,842,26
0,85,76,35,1780,612,407,842,26
0,85,76,35,1780,612,407,842,26
2,108,90,44,2394,1341,755,923,26
0,85,76,35,1780,612,407,842,26
2,108,90,44,2394,1341,755,923,26
0,85,76,35,1780,612,407,842,26
2,108,90,44,2394,1341,755,923,26
0,85,76,35,1780,612,407,842,26
2,108,90,44,2394,1341,755,923,26
0,85,76,35,1780,612,407,842,26
0,85,76,35,1780,612,407,842,26
0,85,76,35,1780,612,407,842,26
0,85,76,35,1780,612,407,842,26
2,108,90,44,2394,1341,755,923,26
2,108,90,44,2394,1341,755,923,26
2,108,90,44,2394,1341,755,923,26
0,85,76,35,1780,612,407,842,26
0,85,76,35,1780,612,407,842,26
0,85,76,35,1780,612,407,842,26
0,85,76,35,1780,612,407,842,26
0,85,76,35,1780,612,407,842,26
0,85,76,35,1780,612,407,842,26
2,108,90,44,2394,1341,755,923,26
2,108,90,44,2394,1341,755,923,26
2,108,90,44,2394,1341,755,923,26
2,108,90,44,2394,1341,755,923,26
2,108,90,44,2394,1341,755,923,26
2,108,90,44,2394,1341,755,923,26
2,108,90,44,2394,1341,755,923,26
2,108,90,44,2394,1341,755,923,26
0,85,76,35,1780,612,407,842,26
0,85,76,35,1780,612,407,842,26
0,85,76,35,1780,612,407,842,26
0,85,76,35,1780,612,407,842,26
0,85,76,35,1780,612,407,842,26
0,85,76,35,1780,612,407,842,26
0,85,76,35,1780,612,407,842,26
2,108,90,44,2394,1341,755,923,26
2,108,90,44,2394,1341,755,923,26
0,85,76,35,1780,612,407,842,26
2,108,90,44,2394,1341,755,923,26
2,108,90,44,2394,1341,755,923,26
2,108,90,44,2394,1341,755,923,26
2,108,90,44,2394,1341,755,923,26
2,108,90,44,2394,1341,755,923,26
0,85,76,35,1780,612,407,842,26
2,108,90,44,2394,1341,755,923,26
0,85,76,35,1780,612,407,842,26
0,85,76,35,1780,612,407,842,26
0,85,76,35,1780,612,407,842,26
2,108,90,44,2394,1341,755,923,26
0,85,76,35,1780,612,407,842,26
0,85,76,35,1780,612,407,842,26
0,85,76,35,1780,612,407,842,26
0,85,76,35,1780,612,407,842,26
2,108,90,44,2394,1341,755,923,26
0,85,76,35,1780,612,407,842,26
0,85,76,35,1780,612,407,842,26
0,85,76,35,1780,612,407,842,26
0,85,76,35,1780,612,407,842,26
2,108,90,44,2394,1341,755,923,26
0,85,76,35,1780,612,407,842,26
0,85,76,35,1780,612,407,842,26
0,85,76,35,1780,612,407,842,26
0,85,76,35,1780,612,407,842,26
0,85,76,35,1780,612,407,842,26
0,85,76,35,1780,612,407,842,26
2,108,90,44,2394,1341,755,923,26
0,85,76,35,1780,612,407,842,26
2,108,90,44,2394,1341,755,923,26
2,108,90,44,2394,1341,755,923,26
0,85,76,35,1780,612,407,842,26
2,108,90,44,2394,1341,755,923,26
0,85,76,35,1780,612,407,842,26
2,108,90,44,2394,1341,755,923,26
0,85,76,35,1780,612,407,842,26
2,108,90,44,2394,1341,755,923,26
2,108,90,44,2394,1341,755,923,26
0,85,76,35,1780,612,407,842,26
2,108,90,44,2394,1341,755,923,26
2,108,90,44,2394,1341,755,923,26
2,108,90,44,2394,1341,755,923,26
2,108,90,44,2394,1341,755,923,26
2,108,90,44,2394,1341,755,923,26
0,85,76,35,1780,612,407,842,26
2,108,90,44,2394,1341,755,923,26
2,108,90,44,2394,1341,755,923,26
0,85,76,35,1780,612,407,842,26
0,85,76,35,1780,612,407,842,26
0,85,76,35,1780,612,407,842,26
2,108,90,44,2394,1341,755,923,26
2,108,90,44,2394,1341,755,923,26
2,108,90,44,2394,1341,755,923,26
2,108,90,44,2394,1341,755,923,26
0,85,76,35,1780,612,407,842,26
0,85,76,35,1780,612,407,842,26
2,108,90,44,2394,1341,755,923,26
2,108,90,44,2394,1341,755,923,26
2,108,90,44,2394,1341,755,923,26
2,108,90,44,2394,1341,755,923,26
0,85,76,35,1780,612,407,842,26
0,85,76,35,1780,612,407,842,26
2,108,90,44,2394,1341,755,923,26
0,85,76,35,1780,612,407,842,26
2,108,90,44,2394,1341,755,923,26
2,108,90,44,2394,1341,755,923,26
0,85,76,35,1780,612,407,842,26
2,108,90,44,2394,1341,755,923,26
0,85,76,35,1780,612,407,842,26
2,108,90,44,2394,1341,755,923,26
0,85,76,35,1780,612,407,842,26
2,108,90,44,2394,1341,755,923,26
0,85,76,35,1780,612,407,842,26
2,108,90,44,2394,1341,755,923,26
2,108,90,44,2394,1341,755,923,26
0,85,76,35,1780,612,407,842,26
2,108,90,44,2394,1341,755,923,26
0,85,76,35,1780,612,407,842,26
0,85,76,35,1780,612,407,842,26
2,108,90,44,2394,1341,755,923,26
2,108,90,44,2394,1341,755,923,26
2,108,90,44,2394,1341,755,923,26
2,108,90,44,2394,1341,755,923,26
0,85,76,35,1780,612,407,842,26
2,108,90,44,2394,1341,755,923,26
2,108,90,44,2394,1341,755,923,26
2,108,90,44,2394,1341,755,923,26
0,85,76,35,1780,612,407,842,26
2,108,90,44,2394,1341,755,923,26
0,85,76,35,1780,612,407,842,26
2,108,90,44,2394,1341,755,923,26
0,85,76,35,1780,612,407,842,26
2,108,90,44,2394,1341,755,923,26
2,108,90,44,2394,1341,755,923,26
0,85,76,35,1780,612,407,842,26
2,108,90,44,2394,1341,755,923,26
2,108,90,44,2394,1341,755,923,26
2,108,90,44,2394,1341,755,923,26
0,85,76,35,1780,612,407,842,26
2,108,90,44,2394,1341,755,923,26
0,85,76,35,1780,612,407,842,26
0,85,76,35,1780,612,407,842,26
0,85,76,35,1780,612,407,842,26
2,108,90,44,2394,1341,755,923,26
0,85,76,35,1780,612,407,842,26
0,85,76,35,1780,612,407,842,26
2,108,90,44,2394,1341,755,923,26
0,85,76,35,1780,612,407,842,26
0,85,76,35,1780,612,407,842,26
2,108,90,44,2394,1341,755,923,26
2,108,90,44,2394,1341,755,923,26
0,85,76,35,1780,612,407,842,26
2,108,90,44,2394,1341,755,923,26
2,108,90,44,2394,1341,755,923,26
2,108,90,44,2394,1341,755,923,26
0,85,76,35,1780,612,407,842,26
0,85,76,35,1780,612,407,842,26
2,108,90,44,2394,1341,755,923,26
0,115,100,36,2303,1282,636,796,27
0,115,100,36,2303,1282,636,796,27
0,115,100,36,2303,1282,636,796,27
0,115,100,36,2303,1282,636,796,27
0,115,100,36,2303,1282,636,796,27
0,115,100,36,2303,1282,636,796,27
0,115,100,36,2303,1282,636,796,27
0,115,100,36,2303,1282,636,796,27
0,115,100,36,2303,1282,636,796,27
0,115,100,36,2303,1282,636,796,27
0,115,100,36,2303,1282,636,796,27
0,115,100,36,2303,1282,636,796,27
0,115,100,36,2303,1282,636,796,27
0,115,100,36,2303,1282,636,796,27
0,115,100,36,2303,1282,636,796,27
0,115,100,36,2303,1282,636,796,27
0,115,100,36,2303,1282,636,796,27
0,115,100,36,2303,1282,636,796,27
0,115,100,36,2303,1282,636,796,27
0,115,100,36,2303,1282,636,796,27
0,115,100,36,2303,1282,636,796,27
