fLength:,fWidth:,fSize:,fConc:,fConc1:,fAsym:,fM3Long:,fM3Trans:,fAlpha:,fDist:,class:
7310,6731,2147,3261,1936,3709,3262,3208,15234,15301,1
14239,3957,1044,3300,2056,17609,15388,5888,13636,11580,1
17763,16567,7076,93,208,1385,269,17669,11281,7060,1
11936,10222,2756,1404,1039,2230,2101,10497,17591,7581,1
15229,17384,5332,970,674,7854,850,17876,10449,10053,1
14224,10291,2624,1021,597,5074,796,2053,17616,6970,1
707,1858,2049,5222,3283,5332,8655,11183,12907,901,1
12425,2833,2942,2609,1594,8763,13817,8041,8909,1786,1
459,2792,221,6096,4186,5876,6367,12859,16519,9519,1
1897,6819,334,5313,2978,14982,7591,13506,14024,12621,1
18217,17833,6806,165,112,199,221,18157,16669,12264,1
16748,17070,4269,1604,1346,1004,17554,18037,11703,13231,1
5461,11403,1859,3309,1759,5830,13552,12162,17245,1890,1
12927,11551,1863,3752,2505,13894,16134,13389,8283,5110,1
7572,1142,2125,4514,2938,4562,9508,4333,7756,13761,1
6989,3273,1058,3905,2268,4871,8895,3933,7554,1504,1
12316,2977,3024,2410,1408,15812,9653,13500,16184,4680,1
2378,6172,1639,4372,2517,9641,8448,11401,8666,1693,1
9895,5693,1160,2686,1514,2688,5950,12965,15800,381,1
18012,17617,4661,1570,1238,397,460,18161,17625,17890,1
2280,1222,355,5616,4080,12319,5427,15301,15261,5206,1
13784,7712,3273,2043,1348,2318,1566,14651,3410,753,1
7422,997,747,4526,2567,7748,4096,8429,16846,374,1
7875,13521,2252,3102,2061,14449,7834,2021,14689,2157,1
16123,17925,6553,415,67,3990,17427,17497,13814,253,1
5756,5240,1800,3669,2185,13710,11216,6223,11584,13444,1
17970,13586,1664,2535,1546,1151,569,17124,14401,10424,1
13294,10984,2481,1878,1144,2573,1699,13701,8907,7512,1
12563,4529,2943,1716,1077,3160,15090,5314,12156,5633,1
17611,17893,7188,145,170,1806,954,326,2110,15549,1
4292,7790,1933,2799,1993,6365,8511,6667,15715,653,1
1804,6086,1273,5006,3596,12522,10806,8050,4058,11399,1
18031,18082,3705,2215,1831,825,305,18368,8208,17928,1
18446,14984,3119,1604,1085,1152,124,17276,6582,13121,1
9400,3646,2321,3146,1689,4976,12569,9070,12470,13797,1
5246,8167,148,3170,1934,15630,3127,4213,16864,221,1
4709,3493,1399,4408,2693,12106,4707,13176,13425,2800,1
9431,14567,3801,1849,1193,9669,14592,834,14041,8739,1
2104,6478,1849,3876,2347,12862,12309,10309,5523,16299,1
17939,16829,4364,526,436,155,18374,16070,11656,8336,1
18497,17910,5329,718,497,74,500,18261,16728,11665,1
17156,17616,6988,312,180,8605,16863,154,14980,12999,1
4217,6341,1092,3651,2389,10717,5198,3498,16736,6297,1
5882,401,484,5136,2908,15336,10493,8702,8385,11656,1
10617,11441,1825,2772,2065,7523,14222,11895,3021,13856,1
847,287,374,4234,2821,7380,8081,4589,14537,6980,1
6316,7436,1562,3441,2005,4076,6958,14195,8106,11438,1
732,6748,459,5145,3188,10159,12578,8219,16753,82,1
6006,1383,1221,3576,1845,2865,13243,12879,17790,5570,1
10788,231,1802,4581,2915,12054,13244,12492,7153,6032,1
17316,17549,6468,1117,787,11040,408,18137,14947,17221,1
3541,6932,1174,3404,1993,14399,7795,9159,10084,14198,1
1870,688,1351,6064,4406,11543,10690,9021,10977,14560,1
8629,1374,2248,3945,2155,16656,11213,6972,14258,10740,1
13992,15726,3270,2450,1390,17158,15705,1382,10674,13493,1
16807,17817,6860,413,307,1089,1027,18001,15739,18129,1
15457,17299,4228,1489,921,391,18118,1847,8664,10268,1
5715,1075,941,5261,3101,12610,4587,8276,11057,3151,1
12501,6106,2720,1954,1175,14038,6986,11125,1546,2893,1
16209,17229,6387,1037,640,2778,779,431,8150,16762,1
3055,4052,1195,5267,3003,13594,9315,12102,16122,6444,1
5148,7385,1760,3952,2706,11866,7757,8994,17018,11276,1
1837,876,34,5941,4031,8586,6040,9732,14917,11556,1
761,219,890,5480,3533,11696,6663,8748,17680,14227,1
11422,12911,2093,2857,1512,2919,4078,13824,9371,5134,1
18570,18010,5675,698,455,18,301,91,11635,9388,1
17894,17697,6885,358,279,1466,415,18316,13544,16809,1
3663,1663,2072,4021,2647,10294,11992,3852,10750,4744,1
14495,15629,4435,695,476,784,14045,16442,12992,10668,1
1641,32,281,5795,3979,7761,6502,7868,17932,11103,1
18361,16914,4125,2025,1283,185,895,507,13185,17428,1
9426,3938,1884,3799,2766,10787,11137,9409,10300,8850,1
11691,3451,2643,1866,1073,11278,11125,8830,6879,1674,1
6703,5604,1293,5436,3891,9361,3247,14648,17529,11889,1
9978,4958,2115,2739,1745,8563,10954,5232,13192,14958,1
14422,7196,2733,3762,2513,3449,1937,15211,8496,17061,1
6968,2739,1641,3514,2225,4927,10539,5818,14025,10189,1
17704,17091,5041,871,627,18618,18248,255,10821,13516,1
8498,7209,1654,2192,1237,16735,11779,6369,14180,12064,1
13284,11367,1662,3682,2002,15428,16759,15309,13708,4687,1
13935,1043,3439,2587,1421,1236,14694,9032,45,15402,1
12129,16504,3506,1142,527,1495,13193,16938,7455,16538,1
3703,1170,361,5643,3469,4088,5202,12271,17142,12907,1
16971,17390,6373,1459,841,2642,445,18130,8477,17732,1
4661,6973,2234,3214,2228,4798,6290,8867,17824,13639,1
10779,2536,1258,4454,2467,16537,11850,9090,9208,6850,1
14338,3095,3260,1630,970,3895,12958,12781,8633,11334,1
14320,12818,3537,1766,1076,16560,17002,13612,1763,14448,1
9395,1760,2166,3505,1898,2868,6132,8799,1547,11801,1
3316,276,127,5834,4044,4623,4230,7346,16446,1991,1
65,1049,252,6347,4049,4928,9674,9119,17330,4600,1
17318,14857,4648,578,570,18229,17506,17632,11810,11911,1
17256,15097,2279,3112,2110,740,16727,1588,7781,11415,1
17923,17982,7148,96,89,368,299,76,17963,16062,1
14867,14080,3002,2217,1798,2043,1816,971,10485,17836,1
11831,5901,2595,2737,1659,9957,14107,9141,11786,2729,1
17783,17516,6189,480,340,684,596,17983,15532,18291,1
7899,5912,926,3286,1778,16278,8218,8958,17038,8560,1
18247,17243,7086,126,118,373,284,17650,13953,12566,1
14192,16474,3289,2027,1442,1898,16280,1185,5576,15216,1
17393,10767,923,3031,1714,10268,18431,6590,10926,2944,1
18005,16338,5463,744,602,472,18156,560,11711,8574,1
18342,18159,7211,20,26,280,80,18372,9921,13488,1
14779,13475,1199,1896,1483,4432,1037,3237,12245,176,1
17828,17419,5868,680,378,189,848,207,8809,17457,1
12589,13308,2537,1764,1036,10506,12954,16218,17120,11127,1
17959,17267,6821,397,295,1849,494,449,10498,16802,1
18463,17892,5495,638,517,44,322,18215,16551,10350,1
2262,141,273,5088,3322,3666,4361,10150,11174,13408,1
12288,5146,2653,2364,1337,17214,14857,12129,11576,13605,1
6576,1145,1340,4691,2959,15517,10831,7332,15968,12173,1
8474,8117,2314,2058,1137,9582,11426,6932,14225,8125,1
6743,10156,2327,2539,1352,3764,3703,5317,12767,9733,1
18249,18183,5853,210,199,97,18125,18367,3065,891,1
850,593,500,3136,1926,7741,10510,6782,9769,4352,1
18301,18008,6740,887,446,303,109,18309,14373,17491,1
6725,3052,1261,2998,2296,5930,11284,11393,16144,10159,1
1169,3098,578,4954,3206,6219,7274,9284,9038,6232,1
17848,17542,7170,46,36,6495,531,469,17624,5010,1
17952,17628,4817,1607,1435,1067,341,208,12440,17355,1
9169,1287,703,4146,2515,6077,4023,15512,13254,6363,1
12641,6044,2722,1877,1164,17151,14347,11021,16601,1198,1
10174,11327,1234,2993,2213,2795,7966,9532,11759,7546,1
4314,9113,1717,3922,2778,10274,11376,2907,15497,12106,1
8168,1438,2130,4511,3033,14834,12974,8434,13891,4843,1
14777,16912,4332,402,303,12781,10560,484,1540,4338,1
5891,3328,1415,4604,3159,12168,12066,6408,13810,11327,1
17171,16721,3896,2399,1768,1635,1064,938,1980,18265,1
17717,18060,5577,796,432,15070,18615,18166,17714,9505,1
8916,4474,1086,3961,2815,6991,4125,9186,16454,3464,1
8364,9298,2685,3170,2598,12086,6584,12068,13211,13053,1
17846,17935,6882,25,42,10128,307,138,17898,15638,1
7421,1061,1103,6009,4415,5027,2239,7035,2249,16597,1
1305,3014,1003,5593,3776,9912,7790,9005,2011,8813,1
16610,15028,5705,822,561,3256,664,17224,12598,5728,1
15340,16722,2517,2045,1187,5754,16497,380,14056,17144,1
15471,16910,4999,755,523,11513,17288,806,8621,17464,1
5266,2228,433,3668,2084,9923,10484,11032,7666,5485,1
3528,25,56,5737,3578,11345,6018,12210,8088,3036,1
11401,14706,2623,1165,844,17231,12109,785,15706,690,1
6250,5768,1694,3680,2325,14838,11508,13250,12988,9216,1
8954,7060,1015,3307,1849,16559,6224,17016,17473,10649,1
10768,6406,1122,3176,1803,3925,4512,7833,13639,358,1
13072,16956,6138,1169,875,3430,987,18018,17438,16293,1
4005,1333,623,5137,3859,10571,7645,7285,16364,5212,1
15647,17612,5456,940,799,5182,17333,17763,14281,17934,1
15581,9053,3834,2993,1646,10333,15140,7263,10039,18168,1
3918,9835,1397,4081,2641,15292,13289,14412,15703,11195,1
17006,15316,4955,1040,1096,831,15378,17195,14532,12552,1
8262,5926,450,3804,2520,16933,8750,7905,14815,12560,1
18203,17968,6203,588,430,1455,169,137,6421,15743,1
14637,10536,985,4610,3154,18332,2095,14030,8851,5672,1
17729,1204,907,4996,3472,327,18433,5099,6607,6151,1
17697,17903,6314,915,666,8227,453,198,16470,17725,1
13801,15926,3256,1756,1014,1511,1254,16850,3860,13857,1
4297,9772,2601,2595,1408,14309,10755,16375,16282,3298,1
17148,12792,2146,3037,1712,1329,1140,3239,13707,16408,1
2923,8051,1264,4479,2580,14904,4569,3132,15139,4671,1
9859,2042,2401,4234,2880,14371,12544,8732,11791,3568,1
16670,16409,5286,767,688,2362,13051,1041,2231,16810,1
9599,9508,3003,2094,1259,6016,11505,15809,15725,13073,1
17289,17904,6594,375,176,1126,1347,160,10439,15747,1
3343,1345,112,5547,3411,10474,6173,7945,16813,5114,1
9730,5921,1533,2210,1339,6777,2873,12564,16039,12854,1
8213,10238,2975,3032,1674,15358,10981,1091,5654,13697,1
16452,10955,4254,1179,808,18029,15781,16753,16165,7726,1
1075,6774,320,4934,3278,4912,3576,3398,16881,2234,1
12472,14404,2216,1890,1243,3670,1254,15620,13273,764,1
17337,12473,4569,1169,758,1248,17730,17075,13857,15487,1
18482,18195,7227,21,0,75,1463,14,17453,1694,1
13258,6860,3482,3115,1691,1382,13626,3754,6814,16887,1
16901,17078,6454,675,509,996,1105,17634,10167,16320,1
17224,17906,5345,1979,1115,17423,1051,18362,11533,18166,1
11166,16564,2593,2649,1493,4439,2158,15719,12572,17122,1
5774,1246,1000,4526,3349,8962,6768,7803,11032,2159,1
17672,17379,5003,1278,928,36,18639,107,14974,8639,1
1300,1096,901,5944,4345,8482,5059,12399,16084,4042,1
18533,17543,6909,178,187,165,48,18053,8807,11052,1
16176,13048,3882,2525,1590,1475,2639,2089,9340,18048,1
18399,16237,4629,1410,984,16757,79,738,14946,10734,1
17896,14923,4052,1181,694,142,18604,17485,16404,12433,1
7686,5941,1234,3594,2509,6675,10415,13747,16754,3663,1
778,1154,198,5173,3180,7155,8754,6505,12082,7770,1
16389,16974,3372,2954,2146,1900,16577,365,15064,16926,1
12907,1097,534,3465,2380,17149,14776,6422,17713,10483,1
17881,17637,4896,1950,1278,18413,18632,18044,16841,15961,1
17350,13490,4961,1824,1138,1724,16942,16540,5899,17825,1
1076,2099,1088,4670,2987,12765,11253,9413,15490,3034,1
18126,18092,7217,78,9,15817,875,18074,16490,703,1
513,2715,147,6149,4152,5850,6233,13505,8235,4671,1
18240,7748,1677,2551,1453,18675,175,13740,13797,6229,1
14366,12488,3346,1426,1265,1112,14500,15651,11935,14360,1
18466,17780,7164,0,3,79,289,18234,10804,5493,1
15093,9629,3884,2099,1118,1261,15287,14900,15383,15902,1
18627,18181,5530,635,452,27,393,18344,17721,15344,1
12269,6626,3146,1634,975,6639,12636,6154,12429,2351,1
13628,15211,4760,2063,1260,7909,15044,17310,11502,17750,1
17769,16213,5427,1092,780,1551,1747,593,8206,15226,1
11202,2592,1859,4235,3187,14434,15073,11339,8392,10497,1
10055,5627,2000,3953,2674,11784,8858,9463,12957,4022,1
4649,0,147,5478,3053,8356,6123,9107,14931,3118,1
5595,1978,811,4125,2330,12815,9787,7363,9787,429,1
15868,15721,3404,1872,1031,752,17781,2003,3970,13283,1
10655,8579,1149,3668,2053,2555,12329,12784,16390,6343,1
15116,9432,3503,2584,1442,2472,16609,14490,10391,17302,1
15476,14229,2972,3282,1854,17080,18025,16510,16647,13319,1
18553,17313,6616,127,63,127,241,693,15268,13457,1
10661,3520,2910,3670,2068,15974,13288,12511,12143,15800,1
4042,8687,1071,2572,1430,12624,7648,15295,17888,9492,1
701,1441,845,6359,4339,6330,5567,7177,13725,4646,1
6697,9488,465,4016,2515,5006,5510,4826,10289,4576,1
6242,3801,1593,3932,2660,7890,11851,6066,10157,4424,1
3864,1264,1203,2922,1717,14260,2997,11850,17883,12691,1
16831,17930,6103,1231,863,343,17954,134,16552,18423,1
12785,2583,2239,3226,1698,17008,12338,11211,16128,359,1
5388,7114,2240,3588,1943,6493,3039,14777,16339,12068,1
18432,18016,4797,851,830,420,129,74,14613,9767,1
10305,3248,2503,3122,1909,15309,10509,8236,12622,11070,1
18612,18160,5898,206,164,18691,391,18365,13154,1406,1
9812,2610,1063,3333,2519,16695,12860,11146,12762,13553,1
11031,3844,2268,3120,1804,16034,13655,10678,10188,818,1
11799,12826,1870,3414,1855,1794,12855,2402,12870,15044,1
412,2901,522,6043,4196,5873,6693,6313,1566,7015,1
18586,16812,3766,2162,1276,18673,318,17787,15133,11869,1
15909,16244,3791,1467,990,17839,17552,2361,2909,10033,1
9274,4618,702,2781,1764,9565,3626,10625,11096,635,1
6922,3702,1555,4199,2309,6471,8447,13282,8202,10996,1
8501,4325,1424,5408,3074,9621,13994,13050,9777,5629,1
17476,17863,6682,45,161,6319,1360,18138,16244,17992,1
2018,392,385,6331,4065,4896,4340,8547,17246,13593,1
3526,11252,1325,3408,2272,5801,8729,6684,5067,12555,1
7370,1785,1322,4354,2725,4595,3823,4789,16985,1436,1
3341,7665,487,4175,2648,3585,9586,5404,17072,8894,1
17132,11064,1957,3202,1924,1935,384,15369,17579,5485,1
11525,9816,2840,964,765,2039,14193,5427,17051,6264,1
9685,2514,1863,3464,2079,13968,13112,8883,8656,7983,1
4436,4002,473,4599,3249,8740,6184,7173,16571,1966,1
4520,7293,766,3324,1963,15622,8327,13603,15737,9742,1
17778,10682,3321,3302,2535,1694,350,10866,6508,10229,1
16897,17610,4127,933,623,412,18413,18058,14282,17263,1
17042,16064,2167,2502,1856,18498,16859,686,14658,15153,1
13205,14495,4734,2435,2107,2813,12838,878,11678,17458,1
2910,6574,360,5855,3512,6553,7616,12636,17259,394,1
2520,8752,444,4475,2896,11719,9230,12939,16703,11606,1
3269,1826,1528,3718,1990,5820,7590,9110,17818,3660,1
2469,4396,1309,5142,3217,8975,10531,11312,5795,12605,1
17079,17392,6122,895,312,473,788,17871,16314,12726,1
17060,13282,4513,896,585,1489,1501,1924,16197,15169,1
18292,18089,4810,1227,563,498,274,18,11277,9957,1
16995,17781,5407,1775,1174,815,908,18286,17950,18416,1
16429,8951,1189,3832,2461,658,17471,4157,14568,15290,1
18595,18065,5973,1534,1163,18697,77,18099,17413,16965,1
17538,17848,7075,87,49,16960,18297,18016,17839,17298,1
4624,1680,583,4441,3157,11044,5304,8976,16041,12508,1
3213,364,28,5782,3825,13591,8776,7400,12361,1959,1
18300,17218,6446,57,58,312,483,18033,9692,4552,1
18147,16952,2962,3791,2525,945,158,2081,8904,17152,1
9005,2369,1706,3907,2814,14161,11730,11448,15129,12501,1
15396,17262,6325,1041,790,1238,1429,17731,13112,16089,1
16214,8883,3051,1267,747,18234,18329,2841,17136,12258,1
8691,14397,1652,2130,1028,8024,3200,2518,14338,7146,1
5651,5395,1700,4315,3055,11664,12507,12022,14205,8573,1
8330,6853,540,3313,1567,3890,10866,13120,17199,13728,1
1514,8894,901,3912,2417,11468,8899,2844,14191,6875,1
6080,1529,1144,4401,2626,14938,8078,3055,17792,7495,1
5440,1288,774,4615,2950,15042,10958,10938,3962,1292,1
4447,3644,1281,5203,3537,10914,10277,4678,4417,15515,1
18168,16917,5662,1249,677,595,823,418,17350,16494,1
17077,13031,2434,3901,2557,1520,814,15477,9001,17498,1
2709,7223,1822,2697,1416,14387,9699,8911,6408,9188,1
16678,16529,3602,1514,883,18639,586,5373,16243,10965,1
1298,2635,407,5257,2882,4496,5246,7473,12881,11100,1
4348,1233,1268,5083,3857,11123,8060,8076,6599,2907,1
16080,16766,2811,2467,1508,1623,1387,17955,13842,5546,1
4933,0,302,5804,3926,14271,9764,9106,13665,13927,1
18042,17907,5759,372,51,1764,421,89,17572,2841,1
17016,16743,5279,797,764,2561,2757,17681,13334,709,1
18081,17565,6996,574,361,1258,130,18156,12568,17496,1
12033,3618,2916,2584,1345,7558,15463,9147,15100,2303,1
9290,10623,2478,1834,1268,3497,3103,6989,17193,1056,1
5974,7873,1721,2900,1700,12307,11657,15311,5869,14740,1
7432,1379,2027,2982,2057,3498,9239,13726,17643,8352,1
17462,15687,2512,2252,1298,18215,18558,978,17188,1252,1
17530,17561,6615,817,562,10565,18591,573,17309,17435,1
10088,10618,1984,2274,1353,12646,4675,11875,8289,10755,1
17402,17120,3216,1457,937,18569,16319,688,8577,9446,1
2644,119,38,5817,3975,10874,5365,5529,11414,13260,1
1145,856,109,6194,4346,8060,6421,9898,12841,7156,1
767,6378,945,5186,3526,16024,12780,10015,10384,1174,1
949,8200,1353,5438,2874,9871,6433,10491,13836,399,1
12149,2732,3080,1839,1080,10377,5303,9399,17418,7422,1
1530,1856,868,5413,3396,7796,7334,11037,11685,8943,1
18258,18105,6724,430,373,1554,177,36,3521,15534,1
2882,1292,1388,5107,3172,14136,13363,9274,11970,9404,1
3400,4147,858,5160,3125,13721,9123,12534,16503,14559,1
1605,2346,246,4889,2815,4346,5325,8230,16180,1725,1
16952,17341,4266,1853,980,13309,18547,851,13815,17885,1
14949,17326,5203,660,479,18607,867,744,15293,12231,1
5205,5160,985,5549,3923,12770,4362,9727,16088,911,1
17496,16420,3507,1421,1073,294,18378,444,12128,15271,1
14170,12359,3577,1604,970,7029,1724,16953,13408,12929,1
11757,9375,645,2190,1344,16684,12182,4815,9691,3150,1
15389,16341,5505,1658,815,1826,1178,624,11535,18343,1
18097,17448,4248,882,431,17952,18612,17596,9624,11667,1
18104,18068,5905,1066,663,1174,17856,128,17392,17920,1
2332,8268,1129,3591,1853,12567,12347,15698,12337,13624,1
5957,6070,1166,3400,2089,4688,8958,12630,14592,2627,1
2830,196,867,6020,4026,9732,7392,11710,12400,2909,1
1821,4735,811,4631,2899,7340,7987,13488,13622,7814,1
10771,10290,3167,1724,1115,15362,14447,4402,7486,15576,1
18014,18118,6684,343,203,18679,853,17550,17298,16296,1
10315,9566,2204,2056,1219,9891,3122,13830,17865,13143,1
17098,15688,5198,2132,1145,657,1067,1151,12823,17652,1
18086,13363,2496,4237,3460,433,947,1048,7852,10211,1
17947,16929,6395,531,391,318,342,390,11441,17301,1
7719,6486,2130,3421,1963,4661,2663,12883,16025,10583,1
7440,1508,1648,3934,2509,7346,11331,8463,14295,505,1
3889,4523,803,4037,2924,6708,4636,6247,13432,12743,1
17463,14533,4687,2352,1579,1612,663,1534,9222,16730,1
9161,4026,2223,3098,1724,9625,12134,7120,16918,1756,1
18543,17969,7198,38,44,226,352,106,17777,16335,1
8776,1562,1600,3292,2020,8249,12331,10153,15305,943,1
12001,1709,2924,2864,1804,10770,14026,11397,11503,9663,1
16912,17094,2920,1332,844,1727,18274,17849,5825,16426,1
17087,17983,2884,3749,2771,2589,437,18345,14960,18400,1
18639,17591,6603,248,208,13,9,17661,13094,8981,1
11801,1943,2470,2576,1773,13280,13451,7510,6261,10391,1
6900,12220,1398,4214,3048,5757,2715,2977,17823,4928,1
7832,3575,367,4446,2691,13626,11131,5932,17110,3292,1
14803,12054,3685,1041,669,15515,15070,1469,17858,13961,1
2784,4102,657,3835,2928,16595,9893,12051,8679,13081,1
17369,17923,6386,285,153,8668,1848,18238,12980,2734,1
9548,5957,2928,2512,1585,3174,3574,11184,12939,8183,1
8374,6663,2268,2527,1819,16692,12555,9687,6202,12252,1
12229,11959,1378,3252,1877,17049,14397,14902,5962,490,1
736,1713,422,4961,3485,7296,7111,2368,16199,15047,1
4467,0,1061,5772,3377,14609,8677,9107,10550,13065,1
17794,16673,5317,366,305,11002,315,17702,2100,10909,1
3822,5490,287,4731,2995,11487,8723,12003,16010,13004,1
8197,7026,1315,4179,2476,10818,11520,2597,10493,12343,1
11296,2507,2920,2703,1728,6581,12839,7714,6317,11806,1
648,2142,617,6298,4043,11559,7072,4056,3339,14674,1
18259,17201,6969,29,92,2036,174,18080,14851,2120,1
18554,17952,4768,1583,1137,148,161,234,15519,14425,1
8196,12620,966,2932,1570,11181,6053,16858,16709,10789,1
18229,13582,3050,2044,1408,85,1197,3119,11964,14641,1
13999,7671,1572,2766,1626,15754,14225,5824,7132,7910,1
8572,7387,2138,3573,1915,11090,13480,4595,11853,4472,1
7779,14629,2166,3102,1803,3239,1689,2707,7837,4288,1
18633,18151,4977,1162,901,409,1,18337,14206,16613,1
11146,8017,2950,1769,974,8575,13476,16087,17838,8492,1
13572,15659,4958,870,617,1788,12610,1005,6970,14683,1
18106,15512,2316,5071,3201,901,266,11509,7212,14654,1
16195,11291,2473,3960,3472,2535,956,16772,11121,17381,1
15645,11312,3731,1742,861,9845,15418,11762,17173,12467,1
1918,4853,630,4447,2940,8609,5181,5163,16310,6879,1
1848,1972,554,5020,2966,4360,5209,8178,12240,879,1
18239,17927,6984,47,169,17732,345,317,15709,8065,1
17508,11830,2446,2504,1625,18589,18449,4592,17234,11508,1
17578,17928,4872,2330,1332,202,18416,18113,13641,17875,1
6440,11546,1344,2633,2281,9020,12865,13169,13217,12722,1
1545,304,574,6395,4133,12647,8868,9752,13189,5062,1
17425,14773,5347,869,567,18499,17678,16915,8956,14718,1
1086,7767,618,5454,3511,5201,6388,8549,15690,632,1
10216,4672,2833,3221,1781,12656,11821,7430,12683,6630,1
968,6986,1553,2723,1997,9465,9622,15486,15458,14870,1
6730,8881,391,3955,1995,5162,2240,1771,12927,37,1
4195,10732,825,2712,1814,3140,1991,3089,9289,15581,1
17836,17097,6044,312,331,554,18098,915,13101,14099,1
10020,13345,3399,1539,900,6647,12061,850,16873,12938,1
12155,1447,1923,3202,1910,14277,14024,5328,15807,424,1
1909,430,550,6341,3979,4843,4490,8757,10555,677,1
18294,17818,4441,1597,1032,243,218,164,14907,16505,1
17711,17922,6218,1087,794,888,447,188,14267,18389,1
9864,1400,2059,3599,2163,10868,9511,9487,13881,7556,1
4560,1150,634,5001,3712,10254,5005,5293,16251,6442,1
14407,17259,3297,1688,940,17718,15701,17384,8724,18016,1
15344,16761,5752,891,763,1011,1981,18010,15604,16881,1
6057,64,171,4587,2682,2997,3316,8729,15285,12868,1
18351,17442,5807,715,346,337,903,18168,15803,11741,1
18604,16702,2791,3622,3038,54,18566,17351,3376,14393,1
11436,10784,1326,3188,1790,15032,15765,14563,16671,2580,1
1728,5919,419,4911,2651,14130,8956,3744,8645,14853,1
10525,3517,2089,2725,1708,4538,2505,11357,9685,804,1
16914,14185,2849,1902,1216,18508,1106,16881,11977,3251,1
770,2716,872,5938,4255,9393,7291,13032,8102,7407,1
11811,1005,2237,2874,1680,6346,14040,9374,11602,14892,1
9047,3276,2402,3364,1808,5422,3297,8622,16476,7181,1
1262,9156,1590,4395,2788,15572,9732,9615,15871,14834,1
16063,10309,4153,2984,1771,910,1170,13811,8343,18344,1
18169,17603,6660,150,192,94,234,157,12386,10505,1
18163,18119,6333,251,227,84,402,18212,13361,9462,1
18242,17916,5525,614,405,220,807,18301,17005,16423,1
2842,441,72,5980,3846,4589,4486,7642,14078,316,1
1222,3173,734,5972,3523,14619,7911,2642,13520,1755,1
16457,15010,5132,854,500,718,17484,1858,15480,15068,1
18340,17872,6780,303,223,4758,694,16813,17742,18241,1
5291,4284,648,4086,2143,15283,10403,11060,17382,11605,1
4876,1256,1393,4776,3377,11433,7356,8379,17327,7400,1
2604,1240,813,5404,3790,13312,8968,8878,8518,5902,1
7054,3904,394,4812,3105,17407,14910,16306,14535,14739,1
12471,10864,3901,1596,813,16299,14531,3440,7384,5229,1
8069,10689,1447,3292,1953,6263,4285,3338,9093,14889,1
13226,6596,3775,1515,448,4785,1396,11871,13117,140,1
45,1547,2174,3618,2659,14676,8331,12092,13604,1592,1
7288,5742,1939,3385,2048,10466,12417,11010,13166,14085,1
12280,7064,2704,2123,1303,9961,15131,4562,16361,6542,1
18538,16404,6275,302,225,177,581,1265,16414,11186,1
4202,2452,469,4338,2613,11751,4141,8563,17239,12236,1
5805,5525,1687,3809,1924,14932,11495,7907,6809,8460,1
9055,7335,761,3838,2164,17248,12437,11269,17674,17186,1
9395,1760,2166,3505,1898,2868,6132,8799,1547,11801,1
18594,18187,6912,71,219,18669,989,18385,17541,12458,1
12953,13333,2656,1992,1361,2657,15223,16649,9413,16878,1
16340,11303,3029,1074,996,16445,17202,14869,12759,14890,1
17928,18098,7072,128,205,635,734,18303,14816,17922,1
7815,8497,1986,2283,1314,14282,12093,5687,12624,13875,1
18232,16056,2382,3894,2158,722,102,840,10206,17714,1
18587,18137,5857,523,427,18690,418,18354,15350,853,1
4592,4763,975,3833,2454,10281,9573,10500,17149,4709,1
537,2503,150,6189,4198,11346,7003,13548,7313,14593,1
8125,1405,1643,3622,2277,11172,10952,8013,9425,8078,1
754,5966,459,4818,2926,10173,5760,7752,9173,15133,1
971,1128,1089,5333,3445,8073,12143,6030,346,14837,1
16093,10298,2658,2640,1640,17339,18326,2857,11831,17089,1
2014,4332,1246,4792,2810,7788,8454,10692,16872,3681,1
9680,8153,664,4876,3087,14761,12218,5867,14369,11521,1
18054,15830,3044,1728,1097,2428,372,2339,11619,18176,1
18105,17100,5625,1020,512,477,17210,375,1833,8979,1
12957,3193,2908,2790,1591,17968,15679,7531,3115,14800,1
10981,8416,3250,2059,1192,2970,1826,3415,16759,14119,1
10666,12375,4485,1680,1300,13336,13617,15187,10132,9133,1
18166,17306,5564,458,475,262,1063,194,17482,16055,1
10255,2955,1879,3325,1835,6120,2524,11944,17469,8959,1
363,3154,643,5948,4121,5791,7026,7059,11215,1171,1
7632,5468,2039,2825,1573,16474,8960,12040,13994,13959,1
9764,7543,2166,3318,1914,12362,13893,13659,10311,1836,1
11592,131,2865,3366,2056,15567,14069,9048,5069,5892,1
5413,150,1421,5452,4056,7976,3625,3780,14414,10276,1
11307,2017,2287,4671,2829,3072,1832,8580,8225,17522,1
17937,16641,5910,866,486,1360,795,17595,15387,16068,1
12436,5918,2365,1913,1174,13991,14211,7309,16213,12861,1
5391,13912,2049,2426,1416,12829,10166,15579,10923,2092,1
17178,17547,5816,745,525,1250,548,18012,10514,17878,1
7470,6670,1644,2704,1606,7880,3372,4603,14474,15014,1
7423,14967,2434,1403,1060,4662,2664,1021,5385,1779,1
18358,17859,6557,559,393,1096,15,539,3791,17998,1
18630,18179,5934,235,204,18698,497,18383,8386,111,1
18307,17772,6393,742,451,14100,12,18076,11593,18063,1
14606,16392,3301,2089,1319,16552,17295,510,16768,2750,1
17245,16588,6113,337,247,813,18093,3148,4061,11005,1
11586,12260,3533,1389,968,11894,4920,4412,10134,2712,1
3107,1509,1108,5095,2584,15293,8594,15570,11797,4763,1
14617,17455,4507,440,328,5524,14761,381,10280,1763,1
