col1,col2,col3,col4,col5,col6,col7,col8,col9,col10,target
27,60,789,210,103,209,95,286,791,148,4
6,14,92,208,46,58,138,5,24,4,4
5,4,23,93,164,332,73,0,12,3,4
99,404,1392,159,6,11,271,1050,1703,577,4
12,12,138,112,55,157,244,14,69,5,4
3,7,25,195,275,230,385,4,10,1,4
16,59,563,300,70,94,453,135,370,19,4
3,10,37,247,90,631,73,0,34,3,4
6,14,92,208,46,58,138,5,24,4,4
15,28,313,179,75,198,156,60,223,25,4
11,145,803,728,24,13,719,153,218,5,4
3,4,13,136,281,499,131,0,9,2,4
68,273,1369,284,111,91,445,1004,1680,504,4
3,6,21,173,217,699,98,1,21,3,4
3,4,13,136,281,499,131,0,9,2,4
27,60,789,210,103,209,95,286,791,148,4
4,3,13,89,381,349,309,2,6,1,4
29,59,816,195,85,162,83,270,756,149,4
7,0,1,35,640,699,449,0,1,0,4
48,340,1363,476,230,354,428,1029,1695,559,4
3,6,21,173,217,699,98,1,21,3,4
79,98,1342,110,71,477,100,828,1674,539,4
21,21,326,112,40,177,77,45,222,28,4
15,29,323,185,64,175,127,57,219,27,4
68,273,1369,284,111,91,445,1004,1680,504,4
87,166,1381,116,91,51,522,1007,1669,460,4
42,78,1097,174,20,25,338,300,649,63,4
101,404,1394,156,21,17,273,1057,1708,580,4
20,3,74,41,241,342,259,19,47,6,4
27,60,789,210,103,209,95,286,791,148,4
5,4,23,93,164,332,73,0,12,3,4
48,47,960,100,74,45,444,358,642,53,4
8,16,127,186,75,163,211,15,63,6,4
5,12,70,209,36,156,275,1,28,1,4
36,69,973,183,4,0,683,150,158,7,4
13,18,204,145,59,240,181,27,137,11,4
7,4,33,69,206,157,257,4,11,2,4
5,16,90,251,68,326,178,7,57,4,4
35,71,974,193,52,42,485,312,642,41,4
4,6,28,149,160,299,165,1,14,2,4
21,21,326,112,40,177,77,45,222,28,4
3,4,13,136,281,499,131,0,9,2,4
3,7,25,195,275,230,385,4,10,1,4
15,29,323,185,64,175,127,57,219,27,4
6,14,92,208,46,58,138,5,24,4,4
3,4,13,136,281,499,131,0,9,2,4
15,20,243,142,28,215,58,25,166,19,4
37,69,988,177,23,41,449,238,652,34,4
28,60,807,204,53,141,76,207,707,119,4
21,21,326,112,40,177,77,45,222,28,4
31,335,1346,682,73,120,274,852,1625,386,4
11,145,803,728,24,13,719,153,218,5,4
30,104,1073,292,155,131,377,647,1073,135,4
9,11,104,132,139,282,65,18,63,14,4
7,15,111,195,87,558,352,13,103,3,4
29,59,816,195,85,162,83,270,756,149,4
70,68,1271,91,96,151,42,759,1406,533,4
24,8,175,48,118,146,145,35,91,16,4
70,68,1271,91,96,151,42,759,1406,533,4
33,26,525,88,150,253,206,194,491,64,4
5,11,64,195,70,214,41,3,30,6,4
4,8,38,178,109,232,58,1,17,4,4
3,10,37,247,90,631,73,0,34,3,4
8,16,127,186,75,163,211,15,63,6,4
5,16,90,251,68,326,178,7,57,4,4
86,397,1386,257,46,31,421,1043,1698,566,4
34,171,1289,372,59,75,341,685,1319,163,4
35,19,442,61,62,24,286,90,136,22,4
6,46,240,481,89,55,398,45,88,8,4
68,304,1377,314,213,318,542,1037,1701,555,4
3,4,13,136,281,499,131,0,9,2,4
33,26,525,88,150,253,206,194,491,64,4
46,402,1370,588,123,39,593,1015,1649,385,4
29,59,816,195,85,162,83,270,756,149,4
4,3,13,89,381,349,309,2,6,1,4
30,104,1073,292,155,131,377,647,1073,135,4
96,197,1383,113,204,73,773,1055,1697,226,4
5,4,23,93,298,699,118,4,23,4,4
7,8,64,125,56,69,309,2,16,1,4
13,18,204,145,59,240,181,27,137,11,4
28,60,807,204,53,141,76,207,707,119,4
4,8,38,178,109,232,58,1,17,4,4
68,304,1377,314,213,318,542,1037,1701,555,4
8,9,80,123,75,222,432,6,40,1,4
6,10,69,162,49,196,78,2,31,4,4
5,4,23,93,298,699,118,4,23,4,4
6,12,81,184,85,187,98,7,37,6,4
35,71,974,193,52,42,485,312,642,41,4
29,60,822,197,88,186,86,280,801,152,4
16,8,127,60,140,199,86,25,69,16,4
7,3,25,59,369,293,449,7,12,1,4
3,4,13,136,281,499,131,0,9,2,4
4,2,8,65,398,299,244,0,2,1,4
7,8,64,125,56,69,309,2,16,1,4
100,406,1393,158,1,12,167,1047,1704,579,4
8,5,47,73,338,219,385,15,21,3,4
88,282,1385,176,132,34,785,1051,1685,165,4
68,304,1377,314,229,370,541,1046,1705,558,4
4,11,52,225,64,46,275,1,9,1,4
31,335,1346,682,73,120,274,852,1625,386,4
24,8,175,48,118,146,145,35,91,16,4
43,282,1358,442,114,67,326,949,1606,468,4
7,4,33,69,206,157,257,4,11,2,4
5,12,70,209,36,156,275,1,28,1,4
20,67,698,277,0,9,393,67,149,12,4
66,48,1125,66,45,117,124,434,1146,198,4
5,11,64,195,70,214,41,3,30,6,4
9,11,104,132,139,282,65,18,63,14,4
23,17,298,81,70,98,105,53,156,28,4
58,33,907,59,155,225,142,494,1003,212,4
6,46,240,481,89,55,398,45,88,8,4
7,8,64,125,56,69,309,2,16,1,4
34,42,739,131,49,23,204,174,276,58,4
47,47,949,103,88,48,500,387,642,50,4
12,12,138,112,55,157,244,14,69,5,4
43,282,1358,442,114,67,326,949,1606,468,4
70,68,1271,91,96,151,42,759,1406,533,4
5,5,29,112,125,131,244,0,8,1,4
43,282,1358,442,114,67,326,949,1606,468,4
30,104,1073,292,173,161,346,683,1112,160,4
6,46,240,481,89,55,398,45,88,8,4
97,405,1391,212,0,2,601,1019,1664,410,4
13,18,204,145,59,240,181,27,137,11,4
15,29,323,185,64,175,127,57,219,27,4
18,46,515,230,15,10,270,63,93,17,4
29,59,816,195,85,162,83,270,756,149,4
82,104,1355,101,0,8,230,586,1044,192,4
68,305,1378,315,226,293,555,1044,1700,556,4
13,16,182,133,45,107,78,20,85,14,4
7,15,111,195,87,558,352,13,103,3,4
78,48,1208,58,26,118,75,442,1279,258,4
11,3,41,46,223,699,98,7,41,6,4
78,48,1208,58,26,118,75,442,1279,258,4
6,8,55,139,74,37,551,2,8,0,4
3,7,25,195,275,230,385,4,10,1,4
86,397,1386,257,46,31,421,1043,1698,566,4
78,48,1208,58,26,118,75,442,1279,258,4
6,46,240,481,89,55,398,45,88,8,4
82,104,1355,101,0,8,230,586,1044,192,4
57,29,856,54,100,164,124,329,826,149,4
37,69,988,177,23,41,449,238,652,34,4
29,60,822,197,88,186,86,280,801,152,4
100,406,1393,158,1,12,167,1047,1704,579,4
15,28,313,179,75,198,156,60,223,25,4
3,10,37,247,90,631,73,0,34,3,4
30,104,1073,292,155,131,377,647,1073,135,4
5,4,23,93,164,332,73,0,12,3,4
32,27,526,94,31,49,393,84,243,15,4
68,304,1377,314,229,370,541,1046,1705,558,4
16,59,563,300,70,94,453,135,370,19,4
21,21,326,112,40,177,77,45,222,28,4
12,4,57,50,54,237,508,1,28,0,4
82,104,1355,101,0,8,230,586,1044,192,4
20,3,74,41,241,342,259,19,47,6,4
10,47,348,346,168,110,467,118,199,16,4
7,8,64,125,56,69,309,2,16,1,4
23,17,298,81,70,98,105,53,156,28,4
48,340,1363,476,230,354,428,1029,1695,559,4
16,59,563,300,70,94,453,135,370,19,4
88,282,1385,176,132,34,785,1051,1685,165,4
15,3,56,44,87,230,352,3,27,1,4
16,8,127,60,140,199,86,25,69,16,4
33,24,492,80,187,233,104,211,443,105,4
19,38,459,194,71,122,218,102,308,33,4
48,340,1363,476,230,354,428,1029,1695,559,4
96,197,1383,113,204,73,773,1055,1697,226,4
8,5,47,73,338,219,385,15,21,3,4
48,47,960,100,74,45,444,358,642,53,4
6,10,69,162,49,196,78,2,31,4,4
9,11,104,132,139,282,65,18,63,14,4
8,5,47,73,338,219,385,15,21,3,4
8,16,127,186,75,163,211,15,63,6,4
3,7,25,195,275,230,385,4,10,1,4
5,8,47,157,79,59,275,1,9,1,4
6,10,69,162,49,196,78,2,31,4,4
5,4,23,93,164,332,73,0,12,3,4
16,8,127,60,140,199,86,25,69,16,4
3,10,37,247,90,631,73,0,34,3,4
3,4,13,136,281,499,131,0,9,2,4
30,104,1073,292,173,161,346,683,1112,160,4
49,47,971,98,73,90,289,363,851,87,4
18,46,515,230,15,10,270,63,93,17,4
9,11,104,132,139,282,65,18,63,14,4
8,9,80,123,75,222,432,6,40,1,4
68,315,1382,326,217,370,478,1045,1706,561,4
12,4,57,50,254,253,369,14,29,3,4
12,12,138,112,55,157,244,14,69,5,4
5,4,23,93,164,332,73,0,12,3,4
3,7,25,195,275,230,385,4,10,1,4
12,12,138,112,55,157,244,14,69,5,4
4,2,8,65,398,299,244,0,2,1,4
45,78,1121,165,19,22,468,314,650,43,4
11,145,803,728,24,13,719,153,218,5,4
70,68,1271,91,96,151,42,759,1406,533,4
3,6,21,173,217,699,98,1,21,3,4
20,3,74,41,241,342,259,19,47,6,4
8,3,29,53,181,449,551,2,20,0,4
19,38,459,194,71,122,218,102,308,33,4
34,47,796,143,74,147,251,240,700,68,4
13,18,204,145,45,205,731,23,127,0,4
46,47,941,106,69,39,488,335,586,44,4
30,36,612,131,120,254,105,210,601,104,4
100,406,1393,158,1,12,167,1047,1704,579,4
12,4,57,50,54,237,508,1,28,0,4
34,171,1289,372,59,75,341,685,1319,163,4
15,28,313,179,75,198,156,60,223,25,4
13,18,204,145,45,205,731,23,127,0,4
19,38,459,194,71,122,218,102,308,33,4
3,6,21,173,217,699,98,1,21,3,4
19,38,459,194,71,122,218,102,308,33,4
15,3,56,44,87,230,352,3,27,1,4
3,6,21,173,217,699,98,1,21,3,4
68,304,1377,314,229,370,541,1046,1705,558,4
45,78,1121,165,19,22,468,314,650,43,4
86,397,1386,257,46,31,421,1043,1698,566,4
12,7,91,67,85,468,6,9,73,14,4
13,18,204,145,59,240,181,27,137,11,4
73,281,1376,269,89,18,820,1003,1607,35,4
28,60,807,204,53,141,76,207,707,119,4
15,3,56,44,87,230,352,3,27,1,4
40,61,975,153,17,19,438,205,443,31,4
30,70,892,218,90,59,575,340,613,33,4
48,340,1363,476,230,354,428,1029,1695,559,4
10,47,348,346,168,110,467,118,199,16,4
86,397,1386,257,46,31,421,1043,1698,566,4
23,17,298,81,70,98,105,53,156,28,4
6,12,81,184,85,187,98,7,37,6,4
15,3,56,44,87,230,352,3,27,1,4
3,6,21,173,217,699,98,1,21,3,4
34,171,1289,372,59,75,341,685,1319,163,4
8,3,29,53,181,449,551,2,20,0,4
73,281,1376,269,89,18,820,1003,1607,35,4
82,104,1355,101,0,8,230,586,1044,192,4
57,29,856,54,100,164,124,329,826,149,4
16,8,127,60,140,199,86,25,69,16,4
44,368,1364,564,1,6,279,781,1240,255,4
13,16,182,133,45,107,78,20,85,14,4
100,406,1393,158,1,12,167,1047,1704,579,4
6,10,69,162,49,196,78,2,31,4,4
40,61,975,153,17,19,438,205,443,31,4
16,59,563,300,70,94,453,135,370,19,4
8,9,80,123,75,222,432,6,40,1,4
58,33,907,59,155,225,142,494,1003,212,4
68,304,1377,314,213,318,542,1037,1701,555,4
8,5,47,73,338,219,385,15,21,3,4
96,197,1383,113,204,73,773,1055,1697,226,4
43,282,1358,442,114,67,326,949,1606,468,4
12,4,57,50,54,237,508,1,28,0,4
35,19,442,61,62,24,286,90,136,22,4
15,28,313,179,75,198,156,60,223,25,4
15,28,313,179,75,198,156,60,223,25,4
3,4,13,136,281,499,131,0,9,2,4
27,60,789,210,103,209,95,286,791,148,4
11,3,41,46,223,699,98,7,41,6,4
70,68,1271,91,96,151,42,759,1406,533,4
5,11,64,195,70,214,41,3,30,6,4
7,4,33,69,206,157,257,4,11,2,4
4,11,52,225,64,46,275,1,9,1,4
71,66,1264,85,95,634,135,752,1639,384,4
31,105,1089,282,129,114,315,605,1062,146,4
31,335,1346,682,73,120,274,852,1625,386,4
20,67,698,277,0,9,393,67,149,12,4
34,95,1093,240,29,30,491,321,669,42,4
4,2,8,65,398,299,244,0,2,1,4
30,36,612,131,120,254,105,210,601,104,4
31,105,1089,282,129,114,315,605,1062,146,4
13,16,182,133,45,107,78,20,85,14,4
14,13,167,107,43,76,90,16,64,11,4
3,6,21,173,217,699,98,1,21,3,4
5,16,90,251,68,326,178,7,57,4,4
5,4,23,93,164,332,73,0,12,3,4
4,8,38,178,109,232,58,1,17,4,4
8,9,80,123,75,222,432,6,40,1,4
8,9,80,123,75,222,432,6,40,1,4
6,10,69,162,49,196,78,2,31,4,4
3,10,37,247,90,631,73,0,34,3,4
5,4,23,93,298,699,118,4,23,4,4
32,27,526,94,31,49,393,84,243,15,4
37,69,988,177,23,41,449,238,652,34,4
6,23,137,295,34,60,87,10,43,8,4
47,47,949,103,112,96,328,444,846,97,4
34,42,739,131,49,23,204,174,276,58,4
35,71,974,193,52,42,485,312,642,41,4
3,6,21,173,217,699,98,1,21,3,4
30,104,1073,292,155,131,377,647,1073,135,4
7,15,111,195,87,558,352,13,103,3,4
27,60,789,210,103,209,95,286,791,148,4
40,61,975,153,17,19,438,205,443,31,4
9,11,104,132,139,282,65,18,63,14,4
5,11,64,195,70,214,41,3,30,6,4
15,29,323,185,64,175,127,57,219,27,4
71,66,1264,85,95,634,135,752,1639,384,4
5,11,64,195,70,214,41,3,30,6,4
68,315,1382,326,217,370,478,1045,1706,561,4
5,5,29,112,125,131,244,0,8,1,4
12,4,57,50,254,253,369,14,29,3,4
57,29,856,54,100,164,124,329,826,149,4
14,13,167,107,43,76,90,16,64,11,4
4,11,52,225,64,46,275,1,9,1,4
9,6,62,76,88,299,55,4,35,6,4
24,8,175,48,118,146,145,35,91,16,4
7,15,111,195,87,558,352,13,103,3,4
16,8,127,60,140,199,86,25,69,16,4
99,404,1392,159,6,11,271,1050,1703,577,4
30,70,892,218,90,59,575,340,613,33,4
12,7,91,67,85,468,6,9,73,14,4
5,4,23,93,164,332,73,0,12,3,4
6,12,81,184,85,187,98,7,37,6,4
78,48,1208,58,26,118,75,442,1279,258,4
9,6,62,76,88,299,55,4,35,6,4
47,47,949,103,88,48,500,387,642,50,4
3,6,21,173,217,699,98,1,21,3,4
30,36,612,131,120,254,105,210,601,104,4
88,282,1385,176,132,34,785,1051,1685,165,4
68,273,1369,284,111,91,445,1004,1680,504,4
29,59,816,195,85,162,83,270,756,149,4
11,145,803,728,24,13,719,153,218,5,4
20,3,74,41,241,342,259,19,47,6,4
6,46,240,481,89,55,398,45,88,8,4
29,60,822,197,88,186,86,280,801,152,4
3,4,13,136,281,499,131,0,9,2,4
13,16,182,133,45,107,78,20,85,14,4
23,17,298,81,70,98,105,53,156,28,4
16,8,127,60,140,199,86,25,69,16,4
11,145,803,728,24,13,719,153,218,5,4
6,8,55,139,74,37,551,2,8,0,4
21,21,326,112,40,177,77,45,222,28,4
5,16,90,251,68,326,178,7,57,4,4
71,66,1264,85,95,634,135,752,1639,384,4
13,18,204,145,45,205,731,23,127,0,4
27,60,789,210,103,209,95,286,791,148,4
99,404,1392,159,6,11,271,1050,1703,577,4
13,16,182,133,45,107,78,20,85,14,4
6,14,92,208,46,58,138,5,24,4,4
7,3,25,59,369,293,449,7,12,1,4
5,4,23,93,164,332,73,0,12,3,4
48,340,1363,476,255,343,420,1032,1694,560,4
87,166,1381,116,91,51,522,1007,1669,460,4
8,9,80,123,75,222,432,6,40,1,4
49,47,971,98,73,90,289,363,851,87,4
5,4,23,93,298,699,118,4,23,4,4
20,67,698,277,0,9,393,67,149,12,4
3,10,37,247,90,631,73,0,34,3,4
6,23,137,295,34,60,87,10,43,8,4
30,104,1073,292,155,131,377,647,1073,135,4
15,29,323,185,64,175,127,57,219,27,4
31,105,1089,282,129,114,315,605,1062,146,4
5,12,70,209,36,156,275,1,28,1,4
7,8,64,125,56,69,309,2,16,1,4
66,48,1125,66,45,117,124,434,1146,198,4
35,71,974,193,52,42,485,312,642,41,4
5,5,29,112,125,131,244,0,8,1,4
8,5,47,73,338,219,385,15,21,3,4
13,18,204,145,59,240,181,27,137,11,4
66,48,1125,66,45,117,124,434,1146,198,4
6,10,69,162,49,196,78,2,31,4,4
43,282,1358,442,114,67,326,949,1606,468,4
15,28,313,179,75,198,156,60,223,25,4
8,9,80,123,75,222,432,6,40,1,4
29,60,822,197,88,186,86,280,801,152,4
6,12,81,184,85,187,98,7,37,6,4
68,305,1378,315,226,293,555,1044,1700,556,4
71,66,1264,85,95,634,135,752,1639,384,4
12,7,91,67,85,468,6,9,73,14,4
23,17,298,81,70,98,105,53,156,28,4
33,24,492,80,187,233,104,211,443,105,4
12,12,138,112,55,157,244,14,69,5,4
6,14,92,208,46,58,138,5,24,4,4
34,47,796,143,74,147,251,240,700,68,4
86,397,1386,257,46,31,421,1043,1698,566,4
33,26,525,88,150,253,206,194,491,64,4
3,4,13,136,281,499,131,0,9,2,4
20,3,74,41,241,342,259,19,47,6,4
5,12,70,209,36,156,275,1,28,1,4
3,4,13,136,281,499,131,0,9,2,4
34,42,739,131,49,23,204,174,276,58,4
7,15,111,195,87,558,352,13,103,3,4
33,24,492,80,187,233,104,211,443,105,4
48,47,960,100,74,45,444,358,642,53,4
57,29,856,54,100,164,124,329,826,149,4
45,78,1121,165,19,22,468,314,650,43,4
97,405,1391,212,0,2,601,1019,1664,410,4
30,70,892,218,90,59,575,340,613,33,4
5,16,90,251,68,326,178,7,57,4,4
5,16,90,251,68,326,178,7,57,4,4
34,47,796,143,74,147,251,240,700,68,4
34,171,1289,372,59,75,341,685,1319,163,4
46,47,941,106,69,39,488,335,586,44,4
9,11,104,132,139,282,65,18,63,14,4
5,11,64,195,70,214,41,3,30,6,4
66,48,1125,66,45,117,124,434,1146,198,4
3,10,37,247,90,631,73,0,34,3,4
29,60,822,197,88,186,86,280,801,152,4
37,69,988,177,23,41,449,238,652,34,4
18,46,515,230,15,10,270,63,93,17,4
99,404,1392,159,6,11,271,1050,1703,577,4
71,66,1264,85,95,634,135,752,1639,384,4
48,340,1363,476,230,354,428,1029,1695,559,4
7,8,64,125,56,69,309,2,16,1,4
70,68,1271,91,96,151,42,759,1406,533,4
14,13,167,107,43,76,90,16,64,11,4
4,8,38,178,109,232,58,1,17,4,4
6,14,92,208,46,58,138,5,24,4,4
66,48,1125,66,45,117,124,434,1146,198,4
15,29,323,185,64,175,127,57,219,27,4
49,47,971,98,73,90,289,363,851,87,4
20,67,698,277,0,9,393,67,149,12,4
79,98,1342,110,71,477,100,828,1674,539,4
44,368,1364,564,1,6,279,781,1240,255,4
7,3,25,59,369,293,449,7,12,1,4
23,17,298,81,70,98,105,53,156,28,4
37,69,988,177,23,41,449,238,652,34,4
12,12,138,112,55,157,244,14,69,5,4
5,16,90,251,68,326,178,7,57,4,4
46,47,941,106,69,39,488,335,586,44,4
32,27,526,94,31,49,393,84,243,15,4
4,8,38,178,109,232,58,1,17,4,4
11,3,41,46,223,699,98,7,41,6,4
43,282,1358,442,114,67,326,949,1606,468,4
33,26,525,88,150,253,206,194,491,64,4
20,67,698,277,0,9,393,67,149,12,4
21,21,326,112,40,177,77,45,222,28,4
18,46,515,230,15,10,270,63,93,17,4
7,4,33,69,206,157,257,4,11,2,4
3,4,13,136,281,499,131,0,9,2,4
4,3,13,89,381,349,309,2,6,1,4
88,282,1385,176,132,34,785,1051,1685,165,4
97,405,1391,212,0,2,601,1019,1664,410,4
29,60,822,197,88,186,86,280,801,152,4
88,282,1385,176,132,34,785,1051,1685,165,4
12,7,91,67,85,468,6,9,73,14,4
15,3,56,44,87,230,352,3,27,1,4
12,7,91,67,85,468,6,9,73,14,4
3,10,37,247,90,631,73,0,34,3,4
48,340,1363,476,255,343,420,1032,1694,560,4
4,6,28,149,160,299,165,1,14,2,4
3,7,25,195,275,230,385,4,10,1,4
34,42,739,131,49,23,204,174,276,58,4
96,197,1383,113,204,73,773,1055,1697,226,4
34,42,739,131,49,23,204,174,276,58,4
46,402,1370,588,123,39,593,1015,1649,385,4
30,70,892,218,90,59,575,340,613,33,4
5,12,70,209,36,156,275,1,28,1,4
99,404,1392,159,6,11,271,1050,1703,577,4
73,281,1376,269,89,18,820,1003,1607,35,4
5,4,23,93,298,699,118,4,23,4,4
70,68,1271,91,96,151,42,759,1406,533,4
16,8,127,60,140,199,86,25,69,16,4
24,8,175,48,118,146,145,35,91,16,4
5,5,29,112,125,131,244,0,8,1,4
4,3,13,89,381,349,309,2,6,1,4
8,9,80,123,75,222,432,6,40,1,4
5,16,90,251,68,326,178,7,57,4,4
16,59,563,300,70,94,453,135,370,19,4
24,8,175,48,118,146,145,35,91,16,4
73,281,1376,269,89,18,820,1003,1607,35,4
16,8,127,60,140,199,86,25,69,16,4
70,68,1271,91,96,151,42,759,1406,533,4
33,24,492,80,187,233,104,211,443,105,4
79,98,1342,110,71,477,100,828,1674,539,4
47,47,949,103,88,48,500,387,642,50,4
57,29,856,54,100,164,124,329,826,149,4
24,8,175,48,118,146,145,35,91,16,4
15,29,323,185,64,175,127,57,219,27,4
68,304,1377,314,229,370,541,1046,1705,558,4
97,405,1391,212,0,2,601,1019,1664,410,4
71,66,1264,85,95,634,135,752,1639,384,4
58,33,907,59,155,225,142,494,1003,212,4
6,10,69,162,49,196,78,2,31,4,4
57,29,856,54,100,164,124,329,826,149,4
9,6,62,76,88,299,55,4,35,6,4
3,4,13,136,281,499,131,0,9,2,4
4,2,8,65,398,299,244,0,2,1,4
97,405,1391,212,0,2,601,1019,1664,410,4
12,4,57,50,254,253,369,14,29,3,4
8,16,127,186,75,163,211,15,63,6,4
48,340,1363,476,230,354,428,1029,1695,559,4
21,21,326,112,40,177,77,45,222,28,4
6,8,55,139,74,37,551,2,8,0,4
68,273,1369,284,111,91,445,1004,1680,504,4
68,304,1377,314,229,370,541,1046,1705,558,4
5,16,90,251,68,326,178,7,57,4,4
82,104,1355,101,0,8,230,586,1044,192,4
47,47,949,103,88,48,500,387,642,50,4
73,281,1376,269,89,18,820,1003,1607,35,4
5,16,90,251,68,326,178,7,57,4,4
30,104,1073,292,155,131,377,647,1073,135,4
12,4,57,50,54,237,508,1,28,0,4
7,15,111,195,87,558,352,13,103,3,4
82,104,1355,101,0,8,230,586,1044,192,4
5,4,23,93,164,332,73,0,12,3,4
86,397,1386,257,46,31,421,1043,1698,566,4
33,24,492,80,187,233,104,211,443,105,4
15,3,56,44,87,230,352,3,27,1,4
15,3,56,44,87,230,352,3,27,1,4
48,340,1363,476,255,343,420,1032,1694,560,4
99,404,1392,159,6,11,271,1050,1703,577,4
47,47,949,103,112,96,328,444,846,97,4
15,28,313,179,75,198,156,60,223,25,4
35,71,974,193,52,42,485,312,642,41,4
5,5,29,112,125,131,244,0,8,1,4
68,273,1369,284,111,91,445,1004,1680,504,4
9,11,104,132,139,282,65,18,63,14,4
34,171,1289,372,59,75,341,685,1319,163,4
31,335,1346,682,73,120,274,852,1625,386,4
71,66,1264,85,95,634,135,752,1639,384,4
8,5,47,73,338,219,385,15,21,3,4
12,12,138,112,55,157,244,14,69,5,4
96,197,1383,113,204,73,773,1055,1697,226,4
33,26,525,88,150,253,206,194,491,64,4
42,78,1097,174,20,25,338,300,649,63,4
34,42,739,131,49,23,204,174,276,58,4
6,14,92,208,46,58,138,5,24,4,4
20,67,698,277,0,9,393,67,149,12,4
100,406,1393,158,1,12,167,1047,1704,579,4
44,368,1364,564,1,6,279,781,1240,255,4
30,70,892,218,90,59,575,340,613,33,4
24,8,175,48,118,146,145,35,91,16,4
12,4,57,50,54,237,508,1,28,0,4
5,5,29,112,125,131,244,0,8,1,4
12,4,57,50,54,237,508,1,28,0,4
18,46,515,230,15,10,270,63,93,17,4
43,282,1358,442,114,67,326,949,1606,468,4
68,273,1369,284,111,91,445,1004,1680,504,4
96,197,1383,113,204,73,773,1055,1697,226,4
7,4,33,69,206,157,257,4,11,2,4
30,36,612,131,120,254,105,210,601,104,4
5,8,47,157,79,59,275,1,9,1,4
48,47,960,100,74,45,444,358,642,53,4
68,304,1377,314,229,370,541,1046,1705,558,4
87,166,1381,116,91,51,522,1007,1669,460,4
66,48,1125,66,45,117,124,434,1146,198,4
68,273,1369,284,111,91,445,1004,1680,504,4
15,28,313,179,75,198,156,60,223,25,4
48,340,1363,476,230,354,428,1029,1695,559,4
28,60,807,204,53,141,76,207,707,119,4
87,166,1381,116,91,51,522,1007,1669,460,4
20,67,698,277,0,9,393,67,149,12,4
33,26,525,88,150,253,206,194,491,64,4
3,7,25,195,275,230,385,4,10,1,4
9,11,104,132,139,282,65,18,63,14,4
5,12,70,209,36,156,275,1,28,1,4
35,71,974,193,52,42,485,312,642,41,4
5,12,70,209,36,156,275,1,28,1,4
8,16,127,186,75,163,211,15,63,6,4
27,60,789,210,103,209,95,286,791,148,4
42,78,1097,174,20,25,338,300,649,63,4
88,282,1385,176,132,34,785,1051,1685,165,4
3,10,37,247,90,631,73,0,34,3,4
6,23,137,295,34,60,87,10,43,8,4
46,47,941,106,69,39,488,335,586,44,4
5,12,70,209,36,156,275,1,28,1,4
49,47,971,98,73,90,289,363,851,87,4
48,340,1363,476,255,343,420,1032,1694,560,4
15,20,243,142,28,215,58,25,166,19,4
34,95,1093,240,29,30,491,321,669,42,4
4,3,13,89,381,349,309,2,6,1,4
46,402,1370,588,123,39,593,1015,1649,385,4
33,24,492,80,187,233,104,211,443,105,4
7,4,33,69,206,157,257,4,11,2,4
15,20,243,142,28,215,58,25,166,19,4
71,66,1264,85,95,634,135,752,1639,384,4
70,68,1271,91,96,151,42,759,1406,533,4
4,2,8,65,398,299,244,0,2,1,4
49,47,971,98,73,90,289,363,851,87,4
4,11,52,225,64,46,275,1,9,1,4
20,3,74,41,241,342,259,19,47,6,4
24,8,175,48,118,146,145,35,91,16,4
8,9,80,123,75,222,432,6,40,1,4
37,69,988,177,23,41,449,238,652,34,4
101,404,1394,156,21,17,273,1057,1708,580,4
30,104,1073,292,155,131,377,647,1073,135,4
16,59,563,300,70,94,453,135,370,19,4
15,29,323,185,64,175,127,57,219,27,4
87,166,1381,116,91,51,522,1007,1669,460,4
33,26,525,88,150,253,206,194,491,64,4
23,17,298,81,70,98,105,53,156,28,4
6,46,240,481,89,55,398,45,88,8,4
6,8,55,139,74,37,551,2,8,0,4
4,6,28,149,160,299,165,1,14,2,4
36,69,973,183,4,0,683,150,158,7,4
12,7,91,67,85,468,6,9,73,14,4
10,47,348,346,168,110,467,118,199,16,4
30,70,892,218,90,59,575,340,613,33,4
6,12,81,184,85,187,98,7,37,6,4
6,8,55,139,74,37,551,2,8,0,4
12,4,57,50,54,237,508,1,28,0,4
15,28,313,179,75,198,156,60,223,25,4
57,29,856,54,100,164,124,329,826,149,4
30,104,1073,292,173,161,346,683,1112,160,4
48,340,1363,476,255,343,420,1032,1694,560,4
31,335,1346,682,73,120,274,852,1625,386,4
7,15,111,195,87,558,352,13,103,3,4
9,11,104,132,139,282,65,18,63,14,4
79,98,1342,110,71,477,100,828,1674,539,4
68,304,1377,314,229,370,541,1046,1705,558,4
58,33,907,59,155,225,142,494,1003,212,4
12,4,57,50,254,253,369,14,29,3,4
9,6,62,76,88,299,55,4,35,6,4
15,3,56,44,87,230,352,3,27,1,4
68,273,1369,284,111,91,445,1004,1680,504,4
73,281,1376,269,89,18,820,1003,1607,35,4
4,8,38,178,109,232,58,1,17,4,4
40,61,975,153,17,19,438,205,443,31,4
5,16,90,251,68,326,178,7,57,4,4
78,48,1208,58,26,118,75,442,1279,258,4
4,3,13,89,381,349,309,2,6,1,4
4,3,13,89,381,349,309,2,6,1,4
13,18,204,145,59,240,181,27,137,11,4
48,47,960,100,74,45,444,358,642,53,4
49,47,971,98,73,90,289,363,851,87,4
30,70,892,218,90,59,575,340,613,33,4
13,18,204,145,45,205,731,23,127,0,4
3,7,25,195,275,230,385,4,10,1,4
7,0,1,35,640,699,449,0,1,0,4
96,197,1383,113,204,73,773,1055,1697,226,4
