Column1,Column2,Column3,Column4,Column5,Column6,Column7,Column8,Column9,Column10,Column11,Column12,Column13,Column14,Column15,Column16,Column17,Column18,Column19,Column20,Column21,Column22,Column23,Column24,Column25,Column26,Column27,Column28,Column29,Column30,Column31,Column32,Column33,Column34,Column35,Column36,Column37,Column38,Column39,target
275,430,70,175,1,3,1,1,2,3,4,1,0,4,4,0,4,5,0,1,28,4,11,40,13,11,29,0,7,57,83,0,0,22,27,1,4,51,1,0
276,427,69,133,1,3,1,1,2,4,5,1,0,4,1,2,1,5,0,1,28,5,11,48,25,10,8,0,25,57,83,0,0,22,13,1,4,51,1,0
277,407,78,256,1,3,1,1,2,4,6,1,0,4,3,4,4,7,0,0,28,9,0,45,15,11,12,0,63,57,83,0,0,26,0,1,4,51,1,0
278,418,81,120,1,3,1,1,2,5,6,1,0,4,1,3,1,7,0,0,28,12,6,48,27,3,36,0,42,57,83,0,0,17,26,1,4,63,1,0
279,434,72,201,1,3,1,1,2,5,6,1,0,4,3,5,1,4,3,0,8,19,3,28,21,11,12,0,45,57,83,0,0,22,13,1,4,21,2,2
35,2,0,240,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,2,0,37,21,28,21,11,12,0,45,57,83,0,0,22,13,1,4,21,2,2
280,148,79,252,1,3,1,1,2,3,4,1,0,4,1,3,1,5,0,1,28,17,4,40,16,4,7,0,20,57,83,0,0,22,6,1,4,62,2,0
281,397,78,257,1,3,1,1,2,5,6,1,0,0,1,3,1,7,0,1,28,19,11,28,21,7,12,0,56,57,83,0,0,28,5,1,4,68,2,0
282,413,78,258,1,3,1,1,2,4,6,1,0,4,3,6,1,7,0,1,28,19,11,48,29,11,7,0,48,57,83,0,0,30,25,1,4,57,1,0
283,421,79,253,1,3,1,1,2,3,4,1,0,4,1,2,1,5,0,1,28,21,11,16,32,20,9,0,31,57,83,0,0,30,21,1,4,21,1,0
284,429,81,186,1,3,1,1,2,3,4,1,0,4,1,2,1,5,0,1,28,15,4,48,15,10,16,0,42,57,83,0,0,23,14,1,4,31,1,0
285,429,74,104,1,3,1,1,2,3,4,1,0,4,1,3,5,5,0,1,28,21,4,53,16,12,7,0,27,57,83,0,0,16,14,1,4,31,1,0
286,426,81,186,1,3,1,1,2,3,4,1,0,4,1,2,5,5,0,0,28,20,4,53,36,10,9,0,27,57,83,0,0,22,13,1,4,47,2,0
287,416,76,107,1,3,1,1,2,4,6,1,0,4,3,4,4,7,0,1,28,19,8,34,21,11,20,0,55,57,83,0,0,13,18,1,4,57,2,0
288,433,83,255,1,3,1,1,2,4,6,1,0,0,3,5,1,7,0,1,28,19,20,34,19,14,12,0,58,57,83,0,0,6,14,1,4,19,2,0
291,412,78,259,1,3,1,1,2,4,4,1,0,4,3,7,1,7,0,0,28,18,20,53,14,11,17,0,58,57,83,0,0,23,18,1,4,73,2,0
290,415,71,236,1,3,1,1,2,5,6,1,0,3,3,7,1,7,0,1,28,19,20,40,24,22,10,0,76,57,83,0,0,22,14,1,4,72,2,0
289,414,71,236,1,3,1,1,2,5,6,1,0,4,3,7,5,7,0,1,28,25,20,27,17,18,12,0,78,57,83,0,0,1,5,1,4,72,2,0
293,410,78,259,1,3,1,1,2,4,6,1,0,0,3,6,1,7,0,0,28,21,11,59,21,18,14,0,51,57,83,0,0,32,32,1,4,67,2,0
292,409,78,259,1,3,1,1,2,4,6,1,0,0,3,6,5,7,0,0,28,17,20,57,23,18,7,0,50,57,83,0,0,4,13,1,4,72,2,0
294,424,68,232,1,3,1,1,2,4,4,1,0,4,1,2,0,7,0,0,28,19,4,43,17,8,16,0,58,57,83,0,0,0,1,1,4,67,2,0
294,408,78,260,1,3,1,1,2,4,4,1,0,0,3,6,1,7,0,0,28,19,11,48,11,18,16,0,52,57,83,0,0,24,30,1,4,59,2,0
295,411,78,260,1,3,1,1,2,4,6,1,0,0,3,7,1,7,0,0,28,11,8,47,17,18,16,0,52,57,83,0,0,9,28,1,4,59,2,0
295,425,68,232,1,3,1,1,2,4,6,1,0,4,1,2,0,7,0,0,28,11,4,19,16,11,7,0,57,57,83,0,0,22,13,1,4,61,2,0
35,169,49,240,2,1,3,2,1,2,1,2,1,2,3,3,1,4,3,0,8,19,3,28,21,11,12,0,45,57,83,0,0,22,13,1,4,21,2,2
35,169,49,240,2,1,3,2,1,2,1,2,1,2,3,3,1,4,3,0,8,19,3,28,21,11,12,0,45,57,83,0,0,22,13,1,4,21,2,2
35,169,49,240,2,1,3,2,1,2,1,2,1,2,3,3,1,4,3,0,8,19,3,28,21,11,12,0,45,57,83,0,0,22,13,1,4,21,2,2
35,169,49,240,2,1,3,2,1,2,1,2,1,2,3,3,1,4,3,0,8,19,3,28,21,11,12,0,45,57,83,0,0,22,13,1,4,21,2,2
35,169,49,240,2,1,3,2,1,2,1,2,1,2,3,3,1,4,3,0,8,19,3,28,21,11,12,0,45,57,83,0,0,22,13,1,4,21,2,2
35,169,49,240,2,1,3,2,1,2,1,2,1,2,3,3,1,4,3,0,8,19,3,28,21,11,12,0,45,57,83,0,0,22,13,1,4,21,2,2
35,169,49,240,2,1,3,2,1,2,1,2,1,2,3,3,1,4,3,0,8,19,3,28,21,11,12,0,45,57,83,0,0,22,13,1,4,21,2,2
35,169,49,240,2,1,3,2,1,2,1,2,1,2,3,3,1,4,3,0,8,19,3,28,21,11,12,0,45,57,83,0,0,22,13,1,4,21,2,2
35,169,49,240,2,1,3,2,1,2,1,2,1,2,3,3,1,4,3,0,8,19,3,28,21,11,12,0,45,57,83,0,0,22,13,1,4,21,2,2
77,330,61,15,3,1,3,2,1,2,3,2,1,2,3,4,4,4,3,1,13,19,10,16,6,10,7,91,20,8,67,8,0,22,13,4,4,75,2,0
246,349,55,54,2,1,1,1,1,1,1,2,0,2,3,4,1,4,0,0,6,13,8,40,13,11,2,0,31,57,83,0,0,9,15,1,4,0,2,0
67,216,59,74,2,1,3,2,1,1,1,2,1,1,4,2,0,3,1,0,8,14,8,16,23,10,12,0,60,75,26,3,0,22,12,1,4,8,0,0
140,383,7,191,3,1,3,2,1,2,3,2,1,2,3,6,1,4,3,1,13,6,6,48,13,11,2,81,5,25,32,8,0,22,13,9,4,18,2,0
85,108,5,81,2,1,3,2,1,1,1,2,1,2,4,2,5,4,1,0,7,8,3,40,17,17,36,0,61,70,51,5,0,28,16,3,4,13,2,0
16,74,50,165,3,1,3,2,1,2,3,2,1,1,1,0,1,2,3,0,15,21,3,20,41,11,35,0,27,43,103,0,0,29,13,8,2,21,2,0
258,6,44,67,1,1,1,1,1,2,1,2,0,2,3,4,4,3,0,0,15,31,10,26,21,10,12,0,47,57,83,0,0,22,13,1,4,21,2,0
151,23,44,36,1,1,3,2,1,2,3,2,1,1,3,6,1,4,5,1,28,5,8,47,13,18,8,0,55,70,51,0,0,22,13,7,4,49,2,0
77,330,61,15,3,1,3,2,1,2,3,2,1,2,3,4,4,4,3,1,13,19,10,16,6,10,7,91,20,8,67,8,0,22,13,4,4,75,2,0
94,115,65,102,2,1,3,2,1,1,1,2,1,2,4,2,1,4,1,0,5,10,6,16,35,10,7,0,45,76,15,0,0,17,13,1,4,21,2,0
281,397,78,257,1,3,1,1,2,5,6,1,0,0,1,3,1,7,0,1,28,19,11,28,21,7,12,0,56,57,83,0,0,28,5,1,4,68,2,0
285,429,74,104,1,3,1,1,2,3,4,1,0,4,1,3,5,5,0,1,28,21,4,53,16,12,7,0,27,57,83,0,0,16,14,1,4,31,1,0
29,395,61,9,3,1,3,2,1,2,3,2,1,1,3,4,4,4,3,0,18,14,6,36,21,18,12,121,53,2,1,3,0,24,13,7,3,21,2,0
272,420,79,251,1,3,1,1,2,3,4,4,0,4,1,3,1,5,0,1,28,11,11,53,21,3,7,0,35,57,83,0,0,22,21,1,0,77,1,0
59,227,27,231,3,1,3,2,1,2,3,2,3,0,4,2,0,3,3,1,13,14,14,28,25,11,10,6,27,40,99,0,0,29,12,4,0,61,2,0
87,75,49,243,3,1,3,2,1,2,3,2,1,1,1,0,4,2,3,0,8,10,6,11,31,11,24,0,9,70,51,0,0,29,8,7,4,13,2,0
72,125,44,151,2,1,3,2,1,2,3,2,1,2,4,2,1,4,6,1,13,23,12,16,26,11,10,93,45,20,28,0,0,22,5,5,4,76,2,0
81,102,66,101,2,1,3,2,1,1,1,2,1,2,4,3,5,4,0,0,6,8,14,4,16,11,36,0,55,70,51,0,0,22,15,1,4,21,2,0
210,144,9,220,2,1,3,2,1,2,1,2,1,1,4,3,5,2,0,0,18,26,9,62,19,18,10,0,20,57,83,7,0,22,8,5,4,21,2,0
111,128,6,234,3,1,3,2,1,2,3,2,1,2,4,2,5,2,1,1,11,25,10,40,29,11,15,0,20,49,98,0,0,28,15,7,4,34,2,0
207,75,9,219,2,1,3,2,1,2,1,2,1,2,4,2,1,2,0,0,8,34,3,23,17,10,4,0,4,57,83,3,0,22,13,5,4,21,2,0
192,400,44,198,2,1,3,2,1,2,1,2,1,2,4,2,5,4,3,1,6,27,15,23,35,18,17,0,51,72,44,0,0,22,13,5,4,55,2,0
118,176,49,245,3,1,3,2,1,2,3,2,3,2,1,0,4,2,3,0,15,10,14,1,11,11,34,0,31,64,72,4,0,29,13,7,4,34,2,0
59,227,27,231,3,1,3,2,1,2,3,2,3,0,4,2,0,3,3,1,13,14,14,28,25,11,10,6,27,40,99,0,0,29,12,4,0,61,2,0
231,116,60,138,2,1,2,2,1,1,1,2,1,2,4,3,1,2,0,0,8,3,20,48,26,10,12,16,51,35,94,0,0,29,13,1,4,32,2,0
169,328,61,30,3,1,3,2,1,2,3,2,1,1,3,4,4,4,3,1,18,18,10,19,13,10,7,117,42,11,9,3,0,21,12,4,4,31,2,0
110,315,61,20,3,1,3,2,1,2,3,2,1,2,3,4,4,4,3,0,25,15,2,48,14,16,2,100,45,18,21,0,0,22,10,4,4,70,2,0
262,403,78,68,1,3,1,1,2,4,6,4,0,4,3,4,1,7,0,0,28,28,6,34,20,10,17,0,43,57,83,0,0,21,13,1,4,47,2,0
257,206,59,61,2,1,1,1,1,1,1,2,0,2,4,3,0,3,0,0,6,21,8,30,22,11,14,0,55,57,83,0,0,22,13,1,4,26,2,0
151,23,44,36,1,1,3,2,1,2,3,2,1,1,3,6,1,4,5,1,28,5,8,47,13,18,8,0,55,70,51,0,0,22,13,7,4,49,2,0
233,362,61,35,3,1,3,2,1,2,3,2,1,2,3,4,4,4,0,1,8,12,3,23,26,11,7,61,48,31,46,5,0,0,1,4,4,67,2,0
273,428,80,112,1,3,1,1,2,4,6,1,0,4,1,2,1,6,0,0,28,0,11,44,29,8,10,0,42,57,83,0,0,20,14,1,4,44,2,0
202,150,47,218,3,1,3,2,1,2,3,2,1,2,4,3,1,2,1,0,21,31,3,23,26,3,36,0,82,69,53,0,0,22,13,4,4,49,2,0
151,370,44,200,3,1,3,2,1,2,3,2,1,2,3,5,5,4,5,1,8,5,13,60,26,9,12,0,51,70,51,8,0,13,20,7,4,49,2,0
66,216,59,74,2,1,3,2,1,1,1,2,1,2,4,2,0,3,1,0,6,36,14,31,13,18,18,0,63,75,26,0,0,22,13,1,4,7,0,0
199,203,58,116,3,1,3,2,1,2,3,2,1,2,4,3,1,3,3,0,8,33,10,16,29,11,14,0,41,63,73,7,0,22,13,7,4,31,2,0
291,412,78,259,1,3,1,1,2,4,4,1,0,4,3,7,1,7,0,0,28,18,20,53,14,11,17,0,58,57,83,0,0,23,18,1,4,73,2,0
12,82,49,240,3,1,3,2,1,2,3,2,1,2,4,3,5,2,3,0,13,28,10,47,25,7,9,111,45,1,55,10,0,23,3,7,1,12,2,0
208,177,62,114,3,1,3,2,1,2,3,2,1,1,1,0,4,2,0,1,7,30,3,40,21,10,29,32,30,41,60,7,0,29,13,2,4,32,2,0
290,415,71,236,1,3,1,1,2,5,6,1,0,3,3,7,1,7,0,1,28,19,20,40,24,22,10,0,76,57,83,0,0,22,14,1,4,72,2,0
257,206,59,61,2,1,1,1,1,1,1,2,0,2,4,3,0,3,0,0,6,21,8,30,22,11,14,0,55,57,83,0,0,22,13,1,4,26,2,0
277,407,78,256,1,3,1,1,2,4,6,1,0,4,3,4,4,7,0,0,28,9,0,45,15,11,12,0,63,57,83,0,0,26,0,1,4,51,1,0
140,383,7,191,3,1,3,2,1,2,3,2,1,2,3,6,1,4,3,1,13,6,6,48,13,11,2,81,5,25,32,8,0,22,13,9,4,18,2,0
259,140,49,250,3,1,1,1,1,2,3,2,0,2,4,2,5,2,0,1,15,32,10,23,27,11,4,0,5,57,83,0,0,22,24,1,4,24,2,0
259,140,49,250,3,1,1,1,1,2,3,2,0,2,4,2,5,2,0,1,15,32,10,23,27,11,4,0,5,57,83,0,0,22,24,1,4,24,2,0
247,294,30,5,3,1,1,1,1,2,1,2,0,2,3,4,4,1,0,1,8,5,10,23,13,10,16,0,28,57,83,0,0,22,18,1,4,23,2,0
259,140,49,250,3,1,1,1,1,2,3,2,0,2,4,2,5,2,0,1,15,32,10,23,27,11,4,0,5,57,83,0,0,22,24,1,4,24,2,0
197,147,16,173,3,1,3,2,1,2,2,2,1,2,4,2,1,2,3,0,8,30,8,44,20,10,12,0,20,70,51,8,0,22,13,6,4,49,2,0
80,100,64,146,1,2,3,2,1,1,1,2,1,2,4,2,1,4,1,3,28,7,20,43,14,10,12,0,55,68,56,0,0,26,13,1,4,21,2,0
191,4,44,198,2,1,3,2,1,2,1,2,1,2,3,6,5,4,3,0,10,23,15,28,17,18,2,23,55,40,74,0,0,22,13,5,4,38,2,0
5,105,11,83,3,1,3,2,1,2,3,2,3,2,4,3,5,4,3,0,11,14,3,40,13,5,19,85,31,24,28,0,0,22,2,6,1,17,2,0
111,128,6,234,3,1,3,2,1,2,3,2,1,2,4,2,5,2,1,1,11,25,10,40,29,11,15,0,20,49,98,0,0,28,15,7,4,34,2,0
197,147,16,173,3,1,3,2,1,2,2,2,1,2,4,2,1,2,3,0,8,30,8,44,20,10,12,0,20,70,51,8,0,22,13,6,4,49,2,0
108,44,22,115,3,1,3,2,1,2,3,2,1,1,4,2,5,2,3,0,8,19,10,26,28,22,11,0,1,57,83,0,0,28,13,7,4,49,2,0
151,23,44,36,1,1,3,2,1,2,3,2,1,1,3,6,1,4,5,1,28,5,8,47,13,18,8,0,55,70,51,0,0,22,13,7,4,49,2,0
26,129,28,163,3,1,3,2,1,2,2,2,1,2,1,0,4,2,3,0,15,24,14,4,33,10,28,0,5,57,83,0,0,29,15,7,2,21,2,0
240,351,19,52,3,1,3,2,1,1,1,2,1,2,3,5,5,4,0,0,3,5,3,16,14,9,12,0,45,57,83,0,0,0,1,1,4,21,2,0
144,24,44,200,3,1,3,2,1,2,3,2,1,1,3,6,5,4,5,3,8,12,13,22,17,11,0,36,55,28,83,3,0,24,20,7,4,21,2,0
103,255,58,103,3,1,3,2,1,2,2,2,1,1,4,3,1,3,3,0,9,7,8,23,19,18,10,0,45,67,58,0,0,22,24,7,4,21,2,0
66,216,59,74,2,1,3,2,1,1,1,2,1,2,4,2,0,3,1,0,6,36,14,31,13,18,18,0,63,75,26,0,0,22,13,1,4,7,0,0
9,48,49,240,3,1,3,2,1,2,3,2,3,2,4,3,5,2,3,0,15,15,10,23,25,3,6,111,20,1,55,0,0,30,6,7,1,37,2,0
140,345,7,106,3,1,3,2,1,2,3,2,1,2,3,6,1,4,3,1,11,6,12,53,19,11,0,81,2,25,32,0,0,22,13,9,4,18,2,0
129,22,44,195,2,1,3,2,1,1,1,2,1,2,3,6,5,4,4,1,11,7,3,16,11,18,2,42,48,51,23,0,0,15,8,5,4,58,2,0
66,216,59,74,2,1,3,2,1,1,1,2,1,1,4,2,0,3,1,0,6,21,8,28,11,18,15,0,73,75,26,0,0,22,13,1,4,8,0,0
192,400,44,198,2,1,3,2,1,2,1,2,1,2,4,2,5,4,3,1,6,27,15,23,35,18,17,0,51,72,44,0,0,22,13,5,4,55,2,0
110,315,61,20,3,1,3,2,1,2,3,2,1,2,3,4,4,4,3,0,25,15,2,48,14,16,2,100,45,18,21,0,0,22,10,4,4,70,2,0
39,246,54,157,3,1,3,2,1,2,3,2,3,1,4,3,1,2,3,1,21,21,10,40,28,10,8,61,15,25,64,7,0,29,18,7,4,8,2,0
63,217,59,74,2,1,3,2,1,1,1,2,1,1,4,2,0,3,1,0,8,25,3,34,14,11,10,0,48,75,26,0,0,26,13,1,4,21,0,0
83,127,5,81,2,1,3,2,1,1,1,2,1,1,4,2,1,4,1,0,8,8,6,34,26,11,7,19,55,54,49,0,0,22,13,3,4,13,2,0
257,206,59,61,2,1,1,1,1,1,1,2,0,2,4,3,0,3,0,0,6,21,8,30,22,11,14,0,55,57,83,0,0,22,13,1,4,26,2,0
268,431,69,143,1,3,1,1,2,4,6,4,0,4,1,3,1,5,0,1,28,12,4,28,26,7,6,0,17,57,83,0,0,13,22,1,4,17,2,0
241,5,44,64,2,1,3,2,1,2,1,2,1,2,3,4,4,4,0,1,8,4,3,28,13,5,12,0,55,54,89,3,0,22,3,5,4,66,2,0
128,24,44,195,2,1,3,2,1,1,1,2,1,2,3,6,5,4,4,1,8,7,3,23,15,18,7,42,58,51,23,0,0,20,8,5,4,58,2,0
247,294,30,5,3,1,1,1,1,2,1,2,0,2,3,4,4,1,0,1,8,5,10,23,13,10,16,0,28,57,83,0,0,22,18,1,4,23,2,0
181,356,61,32,3,1,3,2,1,2,3,2,1,2,3,4,4,4,3,0,11,22,8,16,17,11,2,13,45,46,75,5,0,15,10,4,4,31,2,0
275,430,70,175,1,3,1,1,2,3,4,1,0,4,4,0,4,5,0,1,28,4,11,40,13,11,29,0,7,57,83,0,0,22,27,1,4,51,1,0
33,232,47,161,3,1,3,2,1,2,3,2,1,2,4,2,1,2,3,0,21,23,12,30,34,18,7,0,31,45,18,0,0,22,13,7,2,21,2,0
243,97,43,38,3,1,3,2,1,2,2,2,1,2,4,3,1,4,0,0,15,5,3,31,19,18,6,0,48,57,83,0,0,28,15,7,4,32,2,0
198,360,64,187,2,1,3,2,1,2,1,2,1,2,3,5,5,4,1,0,8,29,3,48,23,9,12,7,51,51,74,0,0,7,10,1,4,49,2,0
81,102,66,101,2,1,3,2,1,1,1,2,1,2,4,3,5,4,0,0,6,8,14,4,16,11,36,0,55,70,51,0,0,22,15,1,4,21,2,0
103,255,58,103,3,1,3,2,1,2,2,2,1,1,4,3,1,3,3,0,9,7,8,23,19,18,10,0,45,67,58,0,0,22,24,7,4,21,2,0
118,176,49,245,3,1,3,2,1,2,3,2,3,2,1,0,4,2,3,0,15,10,14,1,11,11,34,0,31,64,72,4,0,29,13,7,4,34,2,0
106,132,6,234,3,1,3,2,1,2,2,2,1,1,4,2,1,2,1,0,11,7,8,16,30,11,8,0,15,57,83,3,0,22,13,7,4,34,2,0
192,304,24,110,2,1,3,2,1,1,1,2,1,1,3,5,1,4,1,0,8,27,20,40,21,14,20,0,68,70,51,0,0,22,8,1,4,67,2,0
85,289,44,148,3,1,3,2,1,2,3,2,1,1,3,7,1,4,3,0,24,8,3,40,19,11,12,72,58,14,87,0,0,15,13,7,4,21,2,0
35,169,49,240,2,1,3,2,1,2,1,2,1,2,3,3,1,4,3,0,8,19,3,28,21,11,12,0,45,57,83,0,0,22,13,1,4,21,2,2
35,169,49,240,2,1,3,2,1,2,1,2,1,2,3,3,1,4,3,0,8,19,3,28,21,11,12,0,45,57,83,0,0,22,13,1,4,21,2,2
35,2,0,240,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,2,0,37,21,28,21,11,12,0,45,57,83,0,0,22,13,1,4,21,2,2
35,169,49,240,2,1,3,2,1,2,1,2,1,2,3,3,1,4,3,0,8,19,3,28,21,11,12,0,45,57,83,0,0,22,13,1,4,21,2,2
35,2,0,240,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,2,0,37,21,28,21,11,12,0,45,57,83,0,0,22,13,1,4,21,2,2
35,169,49,240,2,1,3,2,1,2,1,2,1,2,3,3,1,4,3,0,8,19,3,28,21,11,12,0,45,57,83,0,0,22,13,1,4,21,2,2
35,169,49,240,2,1,3,2,1,2,1,2,1,2,3,3,1,4,3,0,8,19,3,28,21,11,12,0,45,57,83,0,0,22,13,1,4,21,2,2
35,169,49,240,2,1,3,2,1,2,1,2,1,2,3,3,1,4,3,0,8,19,3,28,21,11,12,0,45,57,83,0,0,22,13,1,4,21,2,2
35,169,49,240,2,1,3,2,1,2,1,2,1,2,3,3,1,4,3,0,8,19,3,28,21,11,12,0,45,57,83,0,0,22,13,1,4,21,2,2
35,169,49,240,2,1,3,2,1,2,1,2,1,2,3,3,1,4,3,0,8,19,3,28,21,11,12,0,45,57,83,0,0,22,13,1,4,21,2,2
35,169,49,240,2,1,3,2,1,2,1,2,1,2,3,3,1,4,3,0,8,19,3,28,21,11,12,0,45,57,83,0,0,22,13,1,4,21,2,2
35,169,49,240,2,1,3,2,1,2,1,2,1,2,3,3,1,4,3,0,8,19,3,28,21,11,12,0,45,57,83,0,0,22,13,1,4,21,2,2
35,2,0,240,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,2,0,37,21,28,21,11,12,0,45,57,83,0,0,22,13,1,4,21,2,2
35,169,49,240,2,1,3,2,1,2,1,2,1,2,3,3,1,4,3,0,8,19,3,28,21,11,12,0,45,57,83,0,0,22,13,1,4,21,2,2
35,169,49,240,2,1,3,2,1,2,1,2,1,2,3,3,1,4,3,0,8,19,3,28,21,11,12,0,45,57,83,0,0,22,13,1,4,21,2,2
35,169,49,240,2,1,3,2,1,2,1,2,1,2,3,3,1,4,3,0,8,19,3,28,21,11,12,0,45,57,83,0,0,22,13,1,4,21,2,2
35,169,49,240,2,1,3,2,1,2,1,2,1,2,3,3,1,4,3,0,8,19,3,28,21,11,12,0,45,57,83,0,0,22,13,1,4,21,2,2
35,169,49,240,2,1,3,2,1,2,1,2,1,2,3,3,1,4,3,0,8,19,3,28,21,11,12,0,45,57,83,0,0,22,13,1,4,21,2,2
279,434,72,201,1,3,1,1,2,5,6,1,0,4,3,5,1,4,3,0,8,19,3,28,21,11,12,0,45,57,83,0,0,22,13,1,4,21,2,2
35,169,49,240,2,1,3,2,1,2,1,2,1,2,3,3,1,4,3,0,8,19,3,28,21,11,12,0,45,57,83,0,0,22,13,1,4,21,2,2
35,169,49,240,2,1,3,2,1,2,1,2,1,2,3,3,1,4,3,0,8,19,3,28,21,11,12,0,45,57,83,0,0,22,13,1,4,21,2,2
35,169,49,240,2,1,3,2,1,2,1,2,1,2,3,3,1,4,3,0,8,19,3,28,21,11,12,0,45,57,83,0,0,22,13,1,4,21,2,2
35,169,49,240,2,1,3,2,1,2,1,2,1,2,3,3,1,4,3,0,8,19,3,28,21,11,12,0,45,57,83,0,0,22,13,1,4,21,2,2
279,434,72,201,1,3,1,1,2,5,6,1,0,4,3,5,1,4,3,0,8,19,3,28,21,11,12,0,45,57,83,0,0,22,13,1,4,21,2,2
35,169,49,240,2,1,3,2,1,2,1,2,1,2,3,3,1,4,3,0,8,19,3,28,21,11,12,0,45,57,83,0,0,22,13,1,4,21,2,2
35,169,49,240,2,1,3,2,1,2,1,2,1,2,3,3,1,4,3,0,8,19,3,28,21,11,12,0,45,57,83,0,0,22,13,1,4,21,2,2
35,169,49,240,2,1,3,2,1,2,1,2,1,2,3,3,1,4,3,0,8,19,3,28,21,11,12,0,45,57,83,0,0,22,13,1,4,21,2,2
35,169,49,240,2,1,3,2,1,2,1,2,1,2,3,3,1,4,3,0,8,19,3,28,21,11,12,0,45,57,83,0,0,22,13,1,4,21,2,2
279,434,72,201,1,3,1,1,2,5,6,1,0,4,3,5,1,4,3,0,8,19,3,28,21,11,12,0,45,57,83,0,0,22,13,1,4,21,2,2
35,169,49,240,2,1,3,2,1,2,1,2,1,2,3,3,1,4,3,0,8,19,3,28,21,11,12,0,45,57,83,0,0,22,13,1,4,21,2,2
35,169,49,240,2,1,3,2,1,2,1,2,1,2,3,3,1,4,3,0,8,19,3,28,21,11,12,0,45,57,83,0,0,22,13,1,4,21,2,2
35,169,49,240,2,1,3,2,1,2,1,2,1,2,3,3,1,4,3,0,8,19,3,28,21,11,12,0,45,57,83,0,0,22,13,1,4,21,2,2
279,434,72,201,1,3,1,1,2,5,6,1,0,4,3,5,1,4,3,0,8,19,3,28,21,11,12,0,45,57,83,0,0,22,13,1,4,21,2,2
35,169,49,240,2,1,3,2,1,2,1,2,1,2,3,3,1,4,3,0,8,19,3,28,21,11,12,0,45,57,83,0,0,22,13,1,4,21,2,2
35,169,49,240,2,1,3,2,1,2,1,2,1,2,3,3,1,4,3,0,8,19,3,28,21,11,12,0,45,57,83,0,0,22,13,1,4,21,2,2
35,169,49,240,2,1,3,2,1,2,1,2,1,2,3,3,1,4,3,0,8,19,3,28,21,11,12,0,45,57,83,0,0,22,13,1,4,21,2,2
35,169,49,240,2,1,3,2,1,2,1,2,1,2,3,3,1,4,3,0,8,19,3,28,21,11,12,0,45,57,83,0,0,22,13,1,4,21,2,2
35,169,49,240,2,1,3,2,1,2,1,2,1,2,3,3,1,4,3,0,8,19,3,28,21,11,12,0,45,57,83,0,0,22,13,1,4,21,2,2
35,169,49,240,2,1,3,2,1,2,1,2,1,2,3,3,1,4,3,0,8,19,3,28,21,11,12,0,45,57,83,0,0,22,13,1,4,21,2,2
35,169,49,240,2,1,3,2,1,2,1,2,1,2,3,3,1,4,3,0,8,19,3,28,21,11,12,0,45,57,83,0,0,22,13,1,4,21,2,2
35,169,49,240,2,1,3,2,1,2,1,2,1,2,3,3,1,4,3,0,8,19,3,28,21,11,12,0,45,57,83,0,0,22,13,1,4,21,2,2
35,169,49,240,2,1,3,2,1,2,1,2,1,2,3,3,1,4,3,0,8,19,3,28,21,11,12,0,45,57,83,0,0,22,13,1,4,21,2,2
35,2,0,240,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,2,0,37,21,28,21,11,12,0,45,57,83,0,0,22,13,1,4,21,2,2
279,434,72,201,1,3,1,1,2,5,6,1,0,4,3,5,1,4,3,0,8,19,3,28,21,11,12,0,45,57,83,0,0,22,13,1,4,21,2,2
35,169,49,240,2,1,3,2,1,2,1,2,1,2,3,3,1,4,3,0,8,19,3,28,21,11,12,0,45,57,83,0,0,22,13,1,4,21,2,2
35,169,49,240,2,1,3,2,1,2,1,2,1,2,3,3,1,4,3,0,8,19,3,28,21,11,12,0,45,57,83,0,0,22,13,1,4,21,2,2
35,169,49,240,2,1,3,2,1,2,1,2,1,2,3,3,1,4,3,0,8,19,3,28,21,11,12,0,45,57,83,0,0,22,13,1,4,21,2,2
35,169,49,240,2,1,3,2,1,2,1,2,1,2,3,3,1,4,3,0,8,19,3,28,21,11,12,0,45,57,83,0,0,22,13,1,4,21,2,2
35,169,49,240,2,1,3,2,1,2,1,2,1,2,3,3,1,4,3,0,8,19,3,28,21,11,12,0,45,57,83,0,0,22,13,1,4,21,2,2
35,169,49,240,2,1,3,2,1,2,1,2,1,2,3,3,1,4,3,0,8,19,3,28,21,11,12,0,45,57,83,0,0,22,13,1,4,21,2,2
35,169,49,240,2,1,3,2,1,2,1,2,1,2,3,3,1,4,3,0,8,19,3,28,21,11,12,0,45,57,83,0,0,22,13,1,4,21,2,2
35,169,49,240,2,1,3,2,1,2,1,2,1,2,3,3,1,4,3,0,8,19,3,28,21,11,12,0,45,57,83,0,0,22,13,1,4,21,2,2
35,169,49,240,2,1,3,2,1,2,1,2,1,2,3,3,1,4,3,0,8,19,3,28,21,11,12,0,45,57,83,0,0,22,13,1,4,21,2,2
279,434,72,201,1,3,1,1,2,5,6,1,0,4,3,5,1,4,3,0,8,19,3,28,21,11,12,0,45,57,83,0,0,22,13,1,4,21,2,2
35,169,49,240,2,1,3,2,1,2,1,2,1,2,3,3,1,4,3,0,8,19,3,28,21,11,12,0,45,57,83,0,0,22,13,1,4,21,2,2
