fLength:,fWidth:,fSize:,fConc:,fConc1:,fAsym:,fM3Long:,fM3Trans:,fAlpha:,fDist:,class:
9720,5410,2128,2684,1682,14057,12464,5772,11999,14206,1
17876,18005,7074,187,150,526,353,141,15187,17622,1
12404,211,3315,3109,1721,16676,14142,10984,9061,7287,1
5823,694,769,4812,3180,14604,11004,8844,12983,11255,1
16871,10432,3805,1718,1225,1364,16037,11395,13527,16410,1
1675,3482,1127,5031,3823,8470,6397,14321,16550,12219,1
18487,13574,2586,2498,1381,18565,18691,15487,9298,1195,1
16249,17417,4113,1135,687,18334,16698,262,14766,4857,1
8523,7383,1383,3694,2123,2634,7211,5605,13168,3356,1
17522,15851,3263,890,593,2405,549,17331,17409,13614,1
17002,16841,5930,1314,830,10198,1172,17769,12919,18131,1
12614,4125,2348,1991,1185,1651,1657,6781,9207,5476,1
7451,7030,1526,2973,1616,15852,3042,4648,17289,12071,1
1884,8860,1304,4047,2997,9854,8517,14806,16849,592,1
11038,1481,2637,3238,1852,15184,13370,9742,12474,9388,1
17420,11576,2296,3183,1727,17044,18603,8308,5145,14373,1
15228,13425,2663,2171,1367,2081,1130,16318,16121,13556,1
15436,13147,2134,3790,2526,5084,632,5076,10622,10721,1
17851,16008,5039,989,615,2423,18342,17623,13956,16520,1
16492,16583,5914,657,218,17536,17265,496,10357,12721,1
17458,16703,3812,2436,1419,501,804,17218,7783,16657,1
1413,6322,546,4804,3149,10111,4001,7688,17325,11086,1
6843,5925,1201,3190,1879,16143,8797,11378,16907,9692,1
17949,15923,3576,944,920,18622,17836,2391,13188,10947,1
485,166,594,4566,2513,14801,10396,13560,9969,9816,1
12861,13203,2836,2325,1416,6014,1336,3449,3865,4220,1
15513,17535,6603,819,533,1392,1887,17755,4072,18340,1
15780,4522,1082,3236,1799,1720,12615,9997,14611,2612,1
4755,11019,2700,2827,1939,6751,12412,7753,17308,7204,1
14956,9420,1907,2952,1622,1801,1468,14864,14467,1381,1
1265,2649,340,5221,3271,7758,7287,7063,12637,13133,1
15453,16274,3618,1787,1016,18548,1039,16719,14392,10665,1
18019,17030,4932,688,662,434,1698,18024,14245,14445,1
18010,16652,3389,1179,825,208,18113,746,694,16238,1
5160,261,1165,4603,2747,13089,8009,9220,1990,10265,1
18615,14611,3145,1761,975,98,3,16918,14667,17676,1
4007,6280,1517,3751,2622,10649,8369,5444,9864,3566,1
9255,1047,1251,4607,2572,9920,7397,5882,14751,4167,1
16377,7275,4071,1029,640,17099,16200,14807,17582,7789,1
963,167,146,5971,3870,11370,12027,8553,3536,1802,1
12627,15078,3329,4411,3687,4361,1325,678,13603,17411,1
9974,1343,2027,4054,2526,14042,7490,9082,2422,3544,1
3943,5306,1103,3831,2281,10076,8954,8472,9145,4601,1
3906,6981,375,3953,2201,12113,9390,3250,12471,7240,1
12842,3515,2616,2343,1408,11211,16776,13727,12004,14973,1
18450,18019,6898,44,146,33,18617,18256,17942,6411,1
4637,937,609,4010,2806,10836,7295,11745,9462,12858,1
11322,11286,3265,2548,1761,2156,13988,9448,6813,15676,1
10265,7938,2244,2025,1407,3965,12497,2073,16884,11426,1
11856,3051,3303,2300,1374,17617,14189,11751,5001,15598,1
17762,17940,6892,322,263,388,970,18201,14031,18149,1
4037,8181,1721,3623,2555,4778,6724,14837,7367,14041,1
1119,2813,850,4799,2713,4501,3273,11241,17605,5976,1
10947,5934,727,4724,2620,16728,6466,9980,10863,5051,1
18262,16853,3669,2191,1450,171,2766,705,11279,1618,1
7209,3569,2013,3850,2074,6616,10088,14092,11505,2056,1
18133,16945,5430,1368,865,1620,769,18006,7817,15041,1
17804,17211,4312,2461,1388,686,459,17914,14491,15527,1
1079,6734,986,5497,3824,7665,4469,3416,14157,5791,1
17533,17725,4997,868,568,18645,708,18214,14272,1443,1
18563,18157,6131,582,392,286,62,18375,16153,17793,1
16880,17142,4304,932,631,6651,1290,763,5052,17415,1
18318,17696,5446,516,377,256,541,18242,15014,9191,1
17926,16067,4070,1208,788,18223,18644,13476,15397,12355,1
8178,14901,2603,2461,1423,12132,14800,1413,11160,15480,1
12834,9263,3071,1526,885,14686,14721,15333,12603,15309,1
13622,8190,1252,2990,2090,2729,1510,6725,10246,1325,1
9949,14285,3110,1710,972,16312,13825,1332,10783,10952,1
15300,11500,1975,2687,1502,1749,1378,15178,14311,2376,1
5027,7822,1487,3537,1935,13693,11484,14559,1984,4483,1
16566,10611,4564,2726,1583,3325,1305,7373,9359,17895,1
2941,5526,423,4052,2288,10884,8406,11674,8677,8837,1
18067,17963,7122,41,46,10763,10979,18339,8279,7535,1
9997,11299,2104,2646,1574,15443,12418,3303,11106,9591,1
4965,320,611,4265,2943,8626,10139,13497,15367,303,1
12522,731,2741,2273,1214,14879,8140,12305,16082,5193,1
12770,15036,5529,937,432,1793,1814,17079,14998,13850,1
708,6403,735,5129,3178,7603,7132,15283,9028,10236,1
9763,5589,1162,2919,1763,15911,11311,11918,14418,4725,1
14298,15231,2899,1555,1004,2255,1072,15740,12095,2093,1
813,584,437,5378,3100,10593,5558,6911,16654,3650,1
17543,15649,5769,66,196,18148,18493,3397,5215,491,1
13302,9429,1449,3997,2610,15018,16899,15530,17201,12192,1
3455,285,608,5846,3896,4476,4515,10985,14795,5147,1
12032,9481,2874,1410,1179,14555,8969,13690,16377,11987,1
14495,15629,4435,695,476,784,14045,16442,12992,10668,1
16895,16883,5775,847,628,6414,737,2305,8580,17798,1
17421,16779,4076,2224,1519,1908,594,1233,4928,15111,1
5762,5165,621,3885,2768,12499,4405,9191,15948,2657,1
6428,7139,1624,3502,2126,15217,11504,17060,15244,14708,1
3769,3930,1109,4244,2750,15329,10342,12552,5241,15858,1
526,177,1213,5087,3508,7459,7080,7067,17911,7683,1
17662,18064,5435,795,454,16294,382,5,16979,12316,1
17691,18014,5587,795,810,1571,16808,360,15391,18280,1
13936,12786,6408,872,708,2699,1333,16588,14659,5787,1
16795,17271,5636,990,617,18163,15199,18021,15035,1727,1
8150,1116,574,4121,2410,8240,7833,8853,15111,11087,1
5669,3692,1569,4224,2496,12315,8018,14282,16509,6997,1
11940,15249,2443,2149,1397,17313,15163,982,8758,16421,1
10085,2557,2312,2917,1667,16392,12495,14365,10089,2670,1
12012,3861,2567,2924,1660,13960,2473,8705,17338,13496,1
18066,17855,5479,1024,782,7747,1179,18317,12593,16788,1
18226,18163,7175,77,76,2108,231,18382,15722,16555,1
15642,16847,4656,2234,1431,15205,678,17386,9302,17801,1
18152,17623,4500,666,463,18058,18679,99,15760,9217,1
14413,12331,2156,1728,1077,1492,16585,9740,9672,16255,1
17142,17432,4363,726,518,357,16164,18057,13483,18001,1
17280,17270,6919,292,257,16826,18430,139,14053,5258,1
975,3300,1238,5828,4405,10388,10680,4285,10922,7742,1
15226,13635,1914,2939,1876,1449,2658,17186,7349,17007,1
663,1380,283,5987,3539,15605,7578,7092,17123,12039,1
11805,7743,1907,2353,1641,5202,2347,10516,16101,11808,1
12678,17073,4009,1746,1149,13111,1237,18123,9816,5,1
7522,11602,2477,2816,1685,14425,13100,1832,16912,12245,1
2493,2313,649,5440,3133,7117,9564,7224,10606,1513,1
18204,14545,2476,1747,1089,748,253,14038,14243,6340,1
3775,4171,558,5085,3423,9717,8524,8871,10931,14679,1
13984,16846,3739,1269,1044,3345,964,588,13824,13043,1
11684,14386,1750,3740,2053,6437,11083,1753,9668,17857,1
10657,7084,935,2325,1289,15504,13803,14877,11119,4798,1
17884,15930,5583,955,621,489,1159,17665,7364,12054,1
679,4462,615,5713,4220,7822,5990,12979,15552,5128,1
17479,17679,6369,397,335,13025,18338,392,15423,17949,1
18076,17554,5396,1182,701,125,1151,221,9193,17382,1
11800,2486,2605,2692,1547,4581,2687,7190,12499,9332,1
17956,16734,3636,2039,2028,381,18460,17790,15930,12732,1
554,3025,429,6123,3827,5636,6542,4064,13629,10402,1
7736,1651,2121,4899,2716,13310,12293,12347,4516,10878,1
14581,16795,3874,608,359,17989,17206,17792,1898,9022,1
14559,15792,2905,1220,1164,531,17664,17524,11445,9924,1
6668,4329,1265,3119,2117,8600,8491,4681,15084,2122,1
12756,15890,6002,929,567,14659,15303,16572,8478,11871,1
8874,10564,2095,3785,2741,14741,13900,1801,17491,4475,1
15915,11639,3536,1347,922,2435,16692,13598,6225,17161,1
18462,17951,6072,439,258,187,283,23,10904,6706,1
1244,913,621,4985,2936,7050,6551,10502,13792,13852,1
11219,3601,1441,2566,1642,8988,9463,9003,16077,581,1
11562,11471,2936,1702,1082,9134,3134,16373,13043,4403,1
8775,1218,1226,3815,2180,6500,3376,9008,16357,2407,1
8146,5986,1585,2924,1931,11791,12867,12173,15609,1235,1
10941,2629,896,3833,2329,17378,12375,10173,16281,9049,1
1278,8158,1666,4299,2589,11768,8393,3179,4450,4110,1
4010,4844,1866,3888,2094,13637,8319,5344,7882,14536,1
7569,12626,2508,2035,1343,9612,12108,16381,12330,6604,1
15669,11753,3762,981,793,4222,2591,11976,16530,11880,1
18564,17985,6434,1036,690,1278,29,18270,13277,12871,1
757,39,118,5597,3316,13780,7551,7704,14844,2621,1
10853,1038,880,3290,2162,12359,12612,9871,4713,11445,1
17727,17878,5591,1602,1081,491,691,17,11939,17076,1
17686,17605,6691,147,128,16563,600,18135,15523,3893,1
9177,9593,2233,1754,1105,4247,2795,3862,16333,11421,1
667,1544,652,6371,3926,11799,6848,14204,17345,6193,1
7530,14979,2783,3915,2374,11635,10279,702,5233,7425,1
3531,5274,455,4117,2252,12494,8108,11561,14139,9641,1
6346,5602,1325,3043,1742,11734,9322,7054,14198,7822,1
8421,1671,1973,2448,1209,6322,8073,7017,16420,3762,1
7048,1705,1682,4015,2421,7792,11524,11341,5996,3578,1
10002,13134,2249,1871,1244,5366,14065,15641,4881,1475,1
2065,4812,154,5874,3587,9548,7613,4032,13053,9833,1
3180,433,975,6258,4397,10635,11545,12207,12398,7283,1
15938,7174,3333,1701,1028,2611,14010,3417,3940,70,1
18374,17888,1983,4250,2503,349,196,18246,7037,17300,1
6855,9392,1688,3401,2045,5081,3117,16262,12955,10900,1
7558,1395,1924,4479,2739,5302,2996,10392,12654,1788,1
16358,16586,3261,1984,1192,11588,16913,936,9016,17806,1
16330,17212,6529,1109,789,3263,1137,17680,11226,17516,1
17648,17622,6951,394,312,16131,918,18200,17133,18380,1
13010,5023,2226,2906,1877,17033,15577,2109,12950,8093,1
15962,16656,4256,1051,920,3933,16657,567,13557,17694,1
18213,17684,6098,604,421,769,557,17829,3956,10517,1
5472,4859,1186,4664,3040,6774,4047,14815,17195,560,1
24,289,535,5952,3379,5176,6711,12748,17871,9277,1
7491,475,2079,4352,2464,10893,10648,12827,3481,6279,1
6865,13299,2051,2142,1350,4205,2389,2787,10525,12424,1
18354,17517,6126,863,387,3013,14582,192,14975,16751,1
8860,6331,1649,3839,2440,12072,12177,5822,11537,846,1
4188,12819,1144,2521,1416,16836,8963,5432,15819,1543,1
13965,6141,3520,1409,814,6644,3081,9832,14750,7529,1
11362,16632,5518,266,444,9243,1888,17640,9431,4173,1
5318,187,1757,5176,3317,9892,10780,11885,15888,804,1
16550,10760,4158,1156,720,7096,1241,12660,8282,1093,1
8554,5837,1412,3813,2095,2888,8779,8008,12895,3778,1
1799,951,162,4232,2388,3524,6289,9094,1793,1282,1
16583,8715,1179,4059,2264,964,15149,7694,7462,13522,1
14252,11931,3530,1327,790,1798,2512,14693,13974,17087,1
18406,18039,5068,3009,2144,73,18663,57,17414,17698,1
17953,17666,4006,1996,1362,18614,17795,251,2217,1888,1
17469,15401,3213,3054,2161,1920,938,1086,12432,16766,1
1034,3721,1195,5770,4143,6748,8543,8465,11591,12728,1
5097,8557,868,4207,2887,6661,3295,2869,13507,5823,1
5633,481,440,5189,3874,10115,7949,6729,968,3978,1
14340,14726,2871,1946,890,17680,15320,1575,17070,11695,1
18622,18197,5679,130,265,18686,18577,61,14007,6391,1
4393,6169,68,4757,2481,6634,3763,7223,17723,9152,1
13514,5832,2356,2947,2108,2231,1233,5245,14184,10094,1
8688,1487,2055,3097,2166,6095,10115,7335,11362,4776,1
3186,1872,206,5270,3028,13581,10280,4397,11911,12877,1
8024,5124,1978,3761,2668,15330,11566,14213,12805,9935,1
3179,2646,1172,5290,3931,7352,9996,4252,5158,5436,1
16596,17548,5760,577,395,1850,1166,882,11498,17855,1
17792,17330,6936,490,316,18327,18341,536,17587,18352,1
18274,18115,5437,774,637,800,356,18290,16005,17654,1
11735,10348,2019,3016,1989,16519,14170,5004,10035,11008,1
4930,8577,1726,3417,1853,4032,6312,8743,12844,7850,1
5976,5963,455,3783,2165,5407,4619,14790,17294,7137,1
16792,14720,5297,763,623,787,17689,16581,3906,13679,1
1532,6441,917,2527,1534,6513,6573,2142,17617,5999,1
16676,11322,3723,949,572,1866,1345,10078,12680,1002,1
1551,2213,328,5216,2851,9139,5294,7633,12865,5119,1
7473,7854,1474,3075,2271,10529,12764,2608,11852,4979,1
3515,9912,1700,2897,2290,8185,9589,13318,8218,14080,1
16302,10549,1598,3907,3098,17898,18278,8462,17065,1275,1
698,1172,919,5634,3472,15406,8605,9129,15011,12460,1
16332,9419,3707,1082,460,17495,17658,7666,14329,15240,1
4281,504,606,5491,3432,4783,6821,8624,17800,14715,1
10801,2668,1980,2838,1914,8855,2920,7631,16610,8234,1
1511,9582,550,4025,2424,5318,3906,3742,16126,6015,1
3672,7364,1554,3619,2460,13102,6594,3460,15337,5232,1
967,3885,432,4857,2764,8861,5925,8475,15074,12118,1
17608,17745,5431,1984,891,763,18304,18055,16378,17524,1
14419,8980,3831,1663,1036,8094,15399,14090,11907,15483,1
18276,17391,5449,1140,782,478,281,203,13155,13816,1
6955,431,1433,4787,3053,11379,4438,6583,8868,3237,1
15129,12595,1910,2836,1638,1812,1435,2711,16805,3072,1
17597,17899,3621,2544,1929,1750,243,113,15749,15774,1
727,6768,671,3604,1755,13080,8715,10928,8797,1778,1
12792,16483,2916,1288,841,2022,14907,17748,12977,15093,1
1018,1821,737,6066,3751,10060,5451,12253,5540,9659,1
18386,17921,6009,777,671,798,480,18338,11116,12979,1
801,5716,1025,5073,2955,7664,6845,9046,15505,3010,1
18368,18107,7166,164,4,1037,72,142,13224,16419,1
4486,6047,760,3844,2435,8349,6398,13406,17399,9390,1
9481,14130,2336,1923,1390,7126,13372,1343,15583,372,1
17813,16595,5336,1239,769,713,898,17779,15528,16075,1
14114,16042,5318,2421,1397,1564,1212,824,10677,18227,1
18382,16518,3862,2677,1760,143,18605,661,9860,11712,1
11393,6029,969,3203,1817,4929,3035,4964,13331,3969,1
18109,17060,3851,1391,965,278,18447,17711,6722,17297,1
16900,17276,6166,572,678,1341,16324,190,11091,15575,1
17643,13617,2089,1908,1232,169,18554,5442,3088,15691,1
18400,17762,5931,741,503,1030,554,95,12664,15288,1
8768,7413,2131,2873,2061,11564,11633,4978,13503,14078,1
8257,1490,2023,4306,2303,12407,10190,5828,147,5620,1
3169,3120,242,4637,2669,4546,3388,4988,17388,4222,1
6943,1617,1094,3717,1875,16573,11548,12097,16830,7564,1
13807,8229,2340,1526,1579,3293,1600,14827,7595,4095,1
3811,8954,1646,3819,2258,10065,5275,11490,12500,10826,1
7761,7615,1962,2585,1625,3683,11643,13150,8188,12805,1
1826,5843,637,4676,3403,7255,9328,8741,10458,12943,1
11738,2562,2632,3929,2232,12861,13016,9042,13896,5230,1
13584,16176,3261,2488,1405,1370,14958,17341,3729,15795,1
15654,15836,4316,1272,791,891,15358,704,12325,16286,1
18060,16861,2862,3678,2165,1358,112,4021,7532,17740,1
4687,3519,586,4603,3212,14978,10319,7627,15209,9014,1
18293,18026,7124,158,69,290,340,206,17026,8749,1
11329,965,724,3341,2200,2974,10064,5366,12295,3921,1
1526,7630,1352,2940,1895,11252,6722,16625,15236,79,1
15286,14159,4738,572,329,18113,16653,3292,11948,8394,1
676,3679,1369,4107,2163,4160,4758,14015,14298,14151,1
17448,16243,6073,483,391,18416,18595,17047,8974,1124,1
10820,11803,2042,2172,1227,7791,4733,12535,15980,9145,1
9649,7178,1941,4533,2461,16875,8742,4860,15228,8327,1
14073,14295,3958,2234,1911,4735,1688,1649,8668,17137,1
10086,1403,1698,2737,1619,15073,13008,10668,14400,13582,1
7727,11199,2064,2129,1338,16184,11652,9576,12705,12051,1
1188,2586,1322,5333,3404,13038,8357,8163,15171,11853,1
13460,13385,2493,1853,1186,1647,14535,16535,16502,2399,1
17667,17288,6901,327,276,1444,208,17923,13196,13787,1
9338,3112,461,4416,2462,12363,13323,9524,17662,11140,1
11263,6396,1885,2513,1794,2726,2523,6805,9379,12376,1
662,1686,126,5640,3307,12588,4382,13260,15569,10774,1
8508,2046,1390,3814,2300,5333,2146,13640,15766,12719,1
12302,3696,2837,2918,1964,16834,15572,11150,9524,12738,1
2703,3963,690,5603,3793,12525,11399,4229,9479,6938,1
4044,1148,1281,5718,3793,9915,8322,10652,8214,1904,1
9691,2846,1149,3798,2109,16177,5837,14108,15108,6136,1
4133,10083,1120,2962,1670,5747,5565,14776,16869,6389,1
9026,9900,3009,3919,2266,16966,12315,14964,11717,6590,1
16700,17759,6136,1561,765,1496,539,56,466,18368,1
17021,1910,946,3917,2073,1297,495,11088,17632,14017,1
4801,6863,1361,3888,2342,13032,11743,7999,12393,10287,1
17096,16545,3720,1504,933,18521,17828,17154,10630,6817,1
10914,12565,2410,1722,1255,6411,2446,4395,13332,67,1
13786,16808,4830,2158,1200,5456,1563,957,11434,18434,1
18431,18055,4614,1291,832,1337,37,87,2095,15705,1
773,3983,424,6346,4338,14188,6653,5540,15382,13448,1
16739,17338,5075,1635,972,1058,547,729,2886,18427,1
17585,18034,4570,677,552,237,18309,18359,3352,3103,1
3075,10711,1535,3625,2085,12067,12486,2460,6852,396,1
4773,6649,1371,3474,2187,6531,4255,12111,16926,10472,1
18608,18199,6465,131,108,18659,15699,49,6460,97,1
12766,9782,2351,2432,1563,8022,12616,10149,10305,12490,1
14751,15652,4851,412,417,4512,15838,17580,17634,5889,1
15016,15205,3306,1462,833,3044,14255,17106,11328,17518,1
17584,17851,6620,217,178,11944,17376,565,17687,18279,1
18241,17509,6703,191,204,334,18390,15963,7871,8510,1
6211,13800,1546,2737,1575,5595,3482,16409,16677,12385,1
6857,1862,1594,4097,2177,13893,9221,3079,10322,3220,1
7829,1515,1838,4348,2621,7685,11769,11085,15248,10971,1
16491,7618,4556,2133,902,3061,14576,15104,2205,17202,1
18390,18041,5983,379,286,550,780,13,11541,15693,1
18199,16907,6669,815,646,1691,205,7049,15013,17818,1
18065,17724,6655,219,223,984,18265,18187,11725,13789,1
17757,17594,4765,984,623,814,514,17942,13597,1474,1
18359,16356,3769,1968,1492,341,155,1965,11138,10392,1
2025,1119,979,5658,4285,10431,9248,9619,14337,7687,1
9871,9902,1992,2987,2157,3328,3329,3108,4621,2507,1
1136,3564,244,5392,4087,8675,12621,3211,16111,8368,1
17595,17740,4919,1030,664,18485,18597,17961,16275,18111,1
3514,1707,933,5460,3233,11498,5214,10989,14468,713,1
1343,1238,717,4867,2619,4286,5597,7876,17318,6375,1
3885,7110,1711,3992,2868,4830,4655,11675,14064,8983,1
18427,17235,4076,1511,633,17902,18692,497,15511,2524,1
18180,15800,4718,955,616,767,107,16352,14428,15179,1
4379,3893,1066,4677,2684,10587,11537,7995,13583,3192,1
18051,17626,2008,2300,1299,161,18627,18210,5784,14107,1
17634,17898,6382,461,665,11652,15719,712,17948,18060,1
15791,15437,5044,829,630,3112,17020,15795,10896,16787,1
16172,17148,3834,1652,1035,18145,18160,18088,13933,16221,1
16589,10563,4529,2486,1648,2858,17825,16055,3176,16277,1
1046,2031,616,4561,2600,7391,9433,10350,12852,984,1
17861,17881,5820,599,457,18628,18295,17848,17751,14705,1
3126,8846,726,4469,2694,12863,11195,11739,16888,8219,1
15636,13502,1636,3345,2253,3453,627,16152,7199,2365,1
11558,1716,1950,2894,1619,6807,14573,9184,15916,15826,1
17444,12604,1058,3958,2414,1504,504,17498,13760,18169,1
8958,8967,843,2760,1680,8893,12797,14689,14953,11755,1
18551,18198,7219,18,18,18647,667,0,16742,6394,1
8264,9985,1166,2489,1371,8343,3532,16314,13351,7487,1
18508,17792,5973,552,395,203,679,129,13541,5837,1
14343,13254,2722,1766,1440,3896,1134,11699,10901,2842,1
13697,12825,2576,2130,1481,1580,1567,16530,9471,15022,1
18270,17071,6802,764,245,575,263,672,3371,15939,1
2142,7118,1566,5140,3586,5618,3557,7910,9086,6675,1
2405,237,208,6299,4313,5078,3794,7957,16651,936,1
1966,2219,288,4222,2622,4368,3221,12732,17609,1129,1
3142,6031,1204,4621,3332,5951,4305,14460,6390,4953,1
17969,16363,6480,1173,561,1412,173,17296,14300,17722,1
6439,365,153,4381,2383,6329,4842,8919,7285,815,1
4738,6171,1241,4725,2520,12753,10283,5648,17340,10786,1
9543,5979,2087,3968,2227,4877,4857,2123,1739,1532,1
13604,15664,3814,1550,1227,15440,15043,16304,9783,4155,1
390,3113,913,5983,4119,5795,6962,6325,400,2939,1
2908,355,49,6029,4027,4684,4250,10651,11310,899,1
16894,16480,4729,3650,2584,4150,432,17220,10270,18405,1
12703,15904,3510,2304,1418,16964,15523,17290,8469,13740,1
14096,4009,2644,2213,1293,4922,9201,13360,17658,3714,1
18173,17604,6288,601,436,2235,346,223,12125,17200,1
14247,9993,1544,2653,1734,17439,16782,11474,16820,98,1
16904,14511,5091,1709,1146,929,17377,1191,10413,17407,1
16587,16880,3393,1745,998,18121,18140,17071,13833,9612,1
8022,1335,1497,3644,2129,12365,11879,7066,7168,9384,1
7211,6166,2076,2548,1577,5544,13528,13730,10846,15104,1
10475,4964,2543,2342,1504,14446,2330,6534,17015,13920,1
18353,17231,5104,534,517,18619,18678,17967,12253,513,1
6777,6014,1173,3012,1666,12665,4421,6085,8462,11400,1
15685,17092,5936,1020,709,2650,1036,448,14920,17038,1
834,2209,215,6042,4250,8631,7197,12587,3022,3246,1
9268,15889,3517,806,790,6428,1623,815,15699,12941,1
18205,17815,6008,1051,736,18632,18467,621,17533,17374,1
17085,16027,4535,673,444,1820,3496,1165,14587,15741,1
8127,3462,2172,3641,2519,15003,9774,6813,12049,1361,1
7310,6731,2147,3261,1936,3709,3262,3208,15234,15301,1
14239,3957,1044,3300,2056,17609,15388,5888,13636,11580,1
17763,16567,7076,93,208,1385,269,17669,11281,7060,1
11936,10222,2756,1404,1039,2230,2101,10497,17591,7581,1
15229,17384,5332,970,674,7854,850,17876,10449,10053,1
14224,10291,2624,1021,597,5074,796,2053,17616,6970,1
707,1858,2049,5222,3283,5332,8655,11183,12907,901,1
12425,2833,2942,2609,1594,8763,13817,8041,8909,1786,1
459,2792,221,6096,4186,5876,6367,12859,16519,9519,1
1897,6819,334,5313,2978,14982,7591,13506,14024,12621,1
18217,17833,6806,165,112,199,221,18157,16669,12264,1
16748,17070,4269,1604,1346,1004,17554,18037,11703,13231,1
5461,11403,1859,3309,1759,5830,13552,12162,17245,1890,1
12927,11551,1863,3752,2505,13894,16134,13389,8283,5110,1
7572,1142,2125,4514,2938,4562,9508,4333,7756,13761,1
6989,3273,1058,3905,2268,4871,8895,3933,7554,1504,1
12316,2977,3024,2410,1408,15812,9653,13500,16184,4680,1
2378,6172,1639,4372,2517,9641,8448,11401,8666,1693,1
9895,5693,1160,2686,1514,2688,5950,12965,15800,381,1
18012,17617,4661,1570,1238,397,460,18161,17625,17890,1
2280,1222,355,5616,4080,12319,5427,15301,15261,5206,1
13784,7712,3273,2043,1348,2318,1566,14651,3410,753,1
7422,997,747,4526,2567,7748,4096,8429,16846,374,1
7875,13521,2252,3102,2061,14449,7834,2021,14689,2157,1
16123,17925,6553,415,67,3990,17427,17497,13814,253,1
5756,5240,1800,3669,2185,13710,11216,6223,11584,13444,1
17970,13586,1664,2535,1546,1151,569,17124,14401,10424,1
13294,10984,2481,1878,1144,2573,1699,13701,8907,7512,1
12563,4529,2943,1716,1077,3160,15090,5314,12156,5633,1
17611,17893,7188,145,170,1806,954,326,2110,15549,1
4292,7790,1933,2799,1993,6365,8511,6667,15715,653,1
1804,6086,1273,5006,3596,12522,10806,8050,4058,11399,1
18031,18082,3705,2215,1831,825,305,18368,8208,17928,1
18446,14984,3119,1604,1085,1152,124,17276,6582,13121,1
9400,3646,2321,3146,1689,4976,12569,9070,12470,13797,1
5246,8167,148,3170,1934,15630,3127,4213,16864,221,1
4709,3493,1399,4408,2693,12106,4707,13176,13425,2800,1
9431,14567,3801,1849,1193,9669,14592,834,14041,8739,1
2104,6478,1849,3876,2347,12862,12309,10309,5523,16299,1
17939,16829,4364,526,436,155,18374,16070,11656,8336,1
18497,17910,5329,718,497,74,500,18261,16728,11665,1
17156,17616,6988,312,180,8605,16863,154,14980,12999,1
4217,6341,1092,3651,2389,10717,5198,3498,16736,6297,1
5882,401,484,5136,2908,15336,10493,8702,8385,11656,1
10617,11441,1825,2772,2065,7523,14222,11895,3021,13856,1
847,287,374,4234,2821,7380,8081,4589,14537,6980,1
6316,7436,1562,3441,2005,4076,6958,14195,8106,11438,1
732,6748,459,5145,3188,10159,12578,8219,16753,82,1
6006,1383,1221,3576,1845,2865,13243,12879,17790,5570,1
10788,231,1802,4581,2915,12054,13244,12492,7153,6032,1
17316,17549,6468,1117,787,11040,408,18137,14947,17221,1
3541,6932,1174,3404,1993,14399,7795,9159,10084,14198,1
1870,688,1351,6064,4406,11543,10690,9021,10977,14560,1
8629,1374,2248,3945,2155,16656,11213,6972,14258,10740,1
13992,15726,3270,2450,1390,17158,15705,1382,10674,13493,1
16807,17817,6860,413,307,1089,1027,18001,15739,18129,1
15457,17299,4228,1489,921,391,18118,1847,8664,10268,1
5715,1075,941,5261,3101,12610,4587,8276,11057,3151,1
12501,6106,2720,1954,1175,14038,6986,11125,1546,2893,1
16209,17229,6387,1037,640,2778,779,431,8150,16762,1
3055,4052,1195,5267,3003,13594,9315,12102,16122,6444,1
5148,7385,1760,3952,2706,11866,7757,8994,17018,11276,1
1837,876,34,5941,4031,8586,6040,9732,14917,11556,1
761,219,890,5480,3533,11696,6663,8748,17680,14227,1
11422,12911,2093,2857,1512,2919,4078,13824,9371,5134,1
18570,18010,5675,698,455,18,301,91,11635,9388,1
17894,17697,6885,358,279,1466,415,18316,13544,16809,1
3663,1663,2072,4021,2647,10294,11992,3852,10750,4744,1
14495,15629,4435,695,476,784,14045,16442,12992,10668,1
1641,32,281,5795,3979,7761,6502,7868,17932,11103,1
18361,16914,4125,2025,1283,185,895,507,13185,17428,1
9426,3938,1884,3799,2766,10787,11137,9409,10300,8850,1
11691,3451,2643,1866,1073,11278,11125,8830,6879,1674,1
6703,5604,1293,5436,3891,9361,3247,14648,17529,11889,1
9978,4958,2115,2739,1745,8563,10954,5232,13192,14958,1
14422,7196,2733,3762,2513,3449,1937,15211,8496,17061,1
6968,2739,1641,3514,2225,4927,10539,5818,14025,10189,1
17704,17091,5041,871,627,18618,18248,255,10821,13516,1
8498,7209,1654,2192,1237,16735,11779,6369,14180,12064,1
13284,11367,1662,3682,2002,15428,16759,15309,13708,4687,1
13935,1043,3439,2587,1421,1236,14694,9032,45,15402,1
12129,16504,3506,1142,527,1495,13193,16938,7455,16538,1
3703,1170,361,5643,3469,4088,5202,12271,17142,12907,1
16971,17390,6373,1459,841,2642,445,18130,8477,17732,1
4661,6973,2234,3214,2228,4798,6290,8867,17824,13639,1
10779,2536,1258,4454,2467,16537,11850,9090,9208,6850,1
14338,3095,3260,1630,970,3895,12958,12781,8633,11334,1
14320,12818,3537,1766,1076,16560,17002,13612,1763,14448,1
9395,1760,2166,3505,1898,2868,6132,8799,1547,11801,1
3316,276,127,5834,4044,4623,4230,7346,16446,1991,1
65,1049,252,6347,4049,4928,9674,9119,17330,4600,1
