Sex,Length,Diameter,Height,Whole weight,Shucked weight,Viscera weight,Shell weight,target
2,122,101,44,2272,1187,671,875,20
0,73,56,25,971,302,260,365,20
2,103,85,34,1967,974,528,871,20
0,111,93,39,2171,993,780,877,20
2,94,78,31,1905,771,465,875,20
0,100,67,32,1559,674,327,764,20
0,101,80,37,1818,879,607,688,20
0,87,74,24,1376,648,255,664,20
0,111,93,39,2171,993,780,877,20
2,110,94,39,2041,1031,529,783,20
0,101,80,37,1818,879,607,688,20
0,108,83,34,2264,1118,601,916,20
0,100,67,32,1559,674,327,764,20
0,111,93,39,2171,993,780,877,20
2,103,85,34,1967,974,528,871,20
2,103,85,34,1967,974,528,871,20
1,81,66,28,1377,727,367,471,20
0,73,56,25,971,302,260,365,20
0,100,67,32,1559,674,327,764,20
2,103,85,34,1967,974,528,871,20
1,81,66,28,1377,727,367,471,20
1,81,66,28,1377,727,367,471,20
0,111,93,39,2171,993,780,877,20
1,81,66,28,1377,727,367,471,20
0,101,80,37,1818,879,607,688,20
2,109,93,33,1822,894,488,702,20
1,81,66,28,1377,727,367,471,20
2,94,78,31,1905,771,465,875,20
0,100,67,32,1559,674,327,764,20
2,94,78,31,1905,771,465,875,20
2,110,94,39,2041,1031,529,783,20
2,103,85,34,1967,974,528,871,20
0,73,56,25,971,302,260,365,20
1,81,66,28,1377,727,367,471,20
0,87,74,24,1376,648,255,664,20
0,87,74,24,1376,648,255,664,20
2,103,85,34,1967,974,528,871,20
2,110,94,39,2041,1031,529,783,20
0,87,74,24,1376,648,255,664,20
2,109,93,33,1822,894,488,702,20
0,108,83,34,2264,1118,601,916,20
2,94,78,31,1905,771,465,875,20
2,109,93,33,1822,894,488,702,20
2,73,61,29,802,418,245,303,20
0,101,80,37,1818,879,607,688,20
0,109,90,36,2173,1172,687,790,20
2,122,101,44,2272,1187,671,875,20
0,87,74,24,1376,648,255,664,20
0,73,56,25,971,302,260,365,20
1,81,66,28,1377,727,367,471,20
0,73,56,25,971,302,260,365,20
0,100,67,32,1559,674,327,764,20
0,101,80,37,1818,879,607,688,20
2,94,78,31,1905,771,465,875,20
2,110,94,39,2041,1031,529,783,20
0,101,80,37,1818,879,607,688,20
2,122,101,44,2272,1187,671,875,20
2,73,61,29,802,418,245,303,20
0,111,93,39,2171,993,780,877,20
0,108,83,34,2264,1118,601,916,20
0,87,74,24,1376,648,255,664,20
2,110,94,39,2041,1031,529,783,20
2,110,94,39,2041,1031,529,783,20
0,87,74,24,1376,648,255,664,20
0,87,74,24,1376,648,255,664,20
0,87,74,24,1376,648,255,664,20
0,87,74,24,1376,648,255,664,20
0,87,74,24,1376,648,255,664,20
2,110,94,39,2041,1031,529,783,20
2,103,85,34,1967,974,528,871,20
2,103,85,34,1967,974,528,871,20
0,73,56,25,971,302,260,365,20
2,103,85,34,1967,974,528,871,20
2,122,101,44,2272,1187,671,875,20
2,103,85,34,1967,974,528,871,20
2,110,94,39,2041,1031,529,783,20
0,87,74,24,1376,648,255,664,20
2,109,93,33,1822,894,488,702,20
1,81,66,28,1377,727,367,471,20
1,81,66,28,1377,727,367,471,20
0,108,83,34,2264,1118,601,916,20
2,122,101,44,2272,1187,671,875,20
0,100,67,32,1559,674,327,764,20
2,110,94,39,2041,1031,529,783,20
2,94,78,31,1905,771,465,875,20
2,109,93,33,1822,894,488,702,20
0,101,80,37,1818,879,607,688,20
0,73,56,25,971,302,260,365,20
0,109,90,36,2173,1172,687,790,20
2,94,78,31,1905,771,465,875,20
2,110,94,39,2041,1031,529,783,20
2,103,85,34,1967,974,528,871,20
0,87,74,24,1376,648,255,664,20
0,109,90,36,2173,1172,687,790,20
0,109,90,36,2173,1172,687,790,20
0,111,93,39,2171,993,780,877,20
2,94,78,31,1905,771,465,875,20
0,101,80,37,1818,879,607,688,20
0,100,67,32,1559,674,327,764,20
1,81,66,28,1377,727,367,471,20
0,100,67,32,1559,674,327,764,20
0,101,80,37,1818,879,607,688,20
0,87,74,24,1376,648,255,664,20
2,103,85,34,1967,974,528,871,20
0,101,80,37,1818,879,607,688,20
0,73,56,25,971,302,260,365,20
0,101,80,37,1818,879,607,688,20
0,111,93,39,2171,993,780,877,20
2,110,94,39,2041,1031,529,783,20
2,103,85,34,1967,974,528,871,20
0,87,74,24,1376,648,255,664,20
2,109,93,33,1822,894,488,702,20
0,108,83,34,2264,1118,601,916,20
1,81,66,28,1377,727,367,471,20
0,109,90,36,2173,1172,687,790,20
1,81,66,28,1377,727,367,471,20
2,109,93,33,1822,894,488,702,20
0,101,80,37,1818,879,607,688,20
2,110,94,39,2041,1031,529,783,20
2,94,78,31,1905,771,465,875,20
0,100,67,32,1559,674,327,764,20
0,100,67,32,1559,674,327,764,20
0,100,67,32,1559,674,327,764,20
0,111,93,39,2171,993,780,877,20
2,94,78,31,1905,771,465,875,20
2,110,94,39,2041,1031,529,783,20
0,108,83,34,2264,1118,601,916,20
0,100,67,32,1559,674,327,764,20
0,73,56,25,971,302,260,365,20
2,94,78,31,1905,771,465,875,20
2,94,78,31,1905,771,465,875,20
0,87,74,24,1376,648,255,664,20
0,87,74,24,1376,648,255,664,20
2,103,85,34,1967,974,528,871,20
0,73,56,25,971,302,260,365,20
0,109,90,36,2173,1172,687,790,20
0,73,56,25,971,302,260,365,20
0,108,83,34,2264,1118,601,916,20
0,108,83,34,2264,1118,601,916,20
2,103,85,34,1967,974,528,871,20
0,109,90,36,2173,1172,687,790,20
0,73,56,25,971,302,260,365,20
2,122,101,44,2272,1187,671,875,20
2,73,61,29,802,418,245,303,20
0,100,67,32,1559,674,327,764,20
0,108,83,34,2264,1118,601,916,20
0,108,83,34,2264,1118,601,916,20
0,87,74,24,1376,648,255,664,20
2,103,85,34,1967,974,528,871,20
2,103,85,34,1967,974,528,871,20
0,73,56,25,971,302,260,365,20
2,94,78,31,1905,771,465,875,20
2,109,93,33,1822,894,488,702,20
1,81,66,28,1377,727,367,471,20
0,111,93,39,2171,993,780,877,20
0,109,90,36,2173,1172,687,790,20
0,101,80,37,1818,879,607,688,20
0,101,80,37,1818,879,607,688,20
2,103,85,34,1967,974,528,871,20
0,109,90,36,2173,1172,687,790,20
0,100,67,32,1559,674,327,764,20
2,122,101,44,2272,1187,671,875,20
0,108,83,34,2264,1118,601,916,20
0,100,67,32,1559,674,327,764,20
2,103,85,34,1967,974,528,871,20
0,100,67,32,1559,674,327,764,20
0,87,74,24,1376,648,255,664,20
0,100,67,32,1559,674,327,764,20
0,73,56,25,971,302,260,365,20
0,73,56,25,971,302,260,365,20
2,122,101,44,2272,1187,671,875,20
0,108,83,34,2264,1118,601,916,20
0,87,74,24,1376,648,255,664,20
1,81,66,28,1377,727,367,471,20
0,109,90,36,2173,1172,687,790,20
2,94,78,31,1905,771,465,875,20
2,109,93,33,1822,894,488,702,20
0,87,74,24,1376,648,255,664,20
2,110,94,39,2041,1031,529,783,20
2,73,61,29,802,418,245,303,20
2,109,93,33,1822,894,488,702,20
2,103,85,34,1967,974,528,871,20
2,109,93,33,1822,894,488,702,20
2,110,94,39,2041,1031,529,783,20
2,122,101,44,2272,1187,671,875,20
2,110,94,39,2041,1031,529,783,20
0,108,83,34,2264,1118,601,916,20
0,73,56,25,971,302,260,365,20
0,100,67,32,1559,674,327,764,20
2,94,78,31,1905,771,465,875,20
0,109,90,36,2173,1172,687,790,20
0,101,80,37,1818,879,607,688,20
0,109,90,36,2173,1172,687,790,20
2,103,85,34,1967,974,528,871,20
2,109,93,33,1822,894,488,702,20
0,108,83,34,2264,1118,601,916,20
0,101,80,37,1818,879,607,688,20
0,100,67,32,1559,674,327,764,20
0,73,56,25,971,302,260,365,20
0,108,83,34,2264,1118,601,916,20
0,109,90,36,2173,1172,687,790,20
0,73,56,25,971,302,260,365,20
0,100,67,32,1559,674,327,764,20
2,103,85,34,1967,974,528,871,20
0,109,90,36,2173,1172,687,790,20
0,101,80,37,1818,879,607,688,20
0,109,90,36,2173,1172,687,790,20
0,87,74,24,1376,648,255,664,20
0,73,56,25,971,302,260,365,20
0,101,80,37,1818,879,607,688,20
0,108,83,34,2264,1118,601,916,20
1,81,66,28,1377,727,367,471,20
2,109,93,33,1822,894,488,702,20
0,101,80,37,1818,879,607,688,20
1,81,66,28,1377,727,367,471,20
1,81,66,28,1377,727,367,471,20
0,73,56,25,971,302,260,365,20
2,103,85,34,1967,974,528,871,20
0,108,83,34,2264,1118,601,916,20
2,122,101,44,2272,1187,671,875,20
0,73,56,25,971,302,260,365,20
2,109,93,33,1822,894,488,702,20
2,109,93,33,1822,894,488,702,20
2,103,85,34,1967,974,528,871,20
2,103,85,34,1967,974,528,871,20
0,108,83,34,2264,1118,601,916,20
0,109,90,36,2173,1172,687,790,20
2,110,94,39,2041,1031,529,783,20
0,100,67,32,1559,674,327,764,20
0,100,67,32,1559,674,327,764,20
2,109,93,33,1822,894,488,702,20
0,100,67,32,1559,674,327,764,20
2,73,61,29,802,418,245,303,20
0,111,93,39,2171,993,780,877,20
0,73,56,25,971,302,260,365,20
2,103,85,34,1967,974,528,871,20
2,110,94,39,2041,1031,529,783,20
0,109,90,36,2173,1172,687,790,20
1,81,66,28,1377,727,367,471,20
2,122,101,44,2272,1187,671,875,20
2,122,101,44,2272,1187,671,875,20
1,81,66,28,1377,727,367,471,20
0,101,80,37,1818,879,607,688,20
0,108,83,34,2264,1118,601,916,20
0,101,80,37,1818,879,607,688,20
0,100,67,32,1559,674,327,764,20
0,73,56,25,971,302,260,365,20
0,109,90,36,2173,1172,687,790,20
2,73,61,29,802,418,245,303,20
2,110,94,39,2041,1031,529,783,20
2,122,101,44,2272,1187,671,875,20
0,111,93,39,2171,993,780,877,20
2,109,93,33,1822,894,488,702,20
0,100,67,32,1559,674,327,764,20
2,94,78,31,1905,771,465,875,20
0,100,67,32,1559,674,327,764,20
2,109,93,33,1822,894,488,702,20
2,94,78,31,1905,771,465,875,20
0,87,74,24,1376,648,255,664,20
2,103,85,34,1967,974,528,871,20
0,111,93,39,2171,993,780,877,20
1,81,66,28,1377,727,367,471,20
2,103,85,34,1967,974,528,871,20
0,100,67,32,1559,674,327,764,20
2,103,85,34,1967,974,528,871,20
2,110,94,39,2041,1031,529,783,20
0,87,74,24,1376,648,255,664,20
2,73,61,29,802,418,245,303,20
0,87,74,24,1376,648,255,664,20
0,109,90,36,2173,1172,687,790,20
2,109,93,33,1822,894,488,702,20
2,122,101,44,2272,1187,671,875,20
2,110,94,39,2041,1031,529,783,20
0,111,93,39,2171,993,780,877,20
0,109,90,36,2173,1172,687,790,20
2,103,85,34,1967,974,528,871,20
0,111,93,39,2171,993,780,877,20
0,108,83,34,2264,1118,601,916,20
2,109,93,33,1822,894,488,702,20
0,109,90,36,2173,1172,687,790,20
2,73,61,29,802,418,245,303,20
2,103,85,34,1967,974,528,871,20
0,73,56,25,971,302,260,365,20
0,73,56,25,971,302,260,365,20
0,101,80,37,1818,879,607,688,20
0,87,74,24,1376,648,255,664,20
2,73,61,29,802,418,245,303,20
0,73,56,25,971,302,260,365,20
0,101,80,37,1818,879,607,688,20
2,110,94,39,2041,1031,529,783,20
0,111,93,39,2171,993,780,877,20
2,73,61,29,802,418,245,303,20
0,101,80,37,1818,879,607,688,20
1,81,66,28,1377,727,367,471,20
0,111,93,39,2171,993,780,877,20
2,73,61,29,802,418,245,303,20
0,100,67,32,1559,674,327,764,20
0,111,93,39,2171,993,780,877,20
0,109,90,36,2173,1172,687,790,20
0,101,80,37,1818,879,607,688,20
2,103,85,34,1967,974,528,871,20
0,100,67,32,1559,674,327,764,20
0,108,83,34,2264,1118,601,916,20
1,81,66,28,1377,727,367,471,20
2,109,93,33,1822,894,488,702,20
0,73,56,25,971,302,260,365,20
2,94,78,31,1905,771,465,875,20
0,101,80,37,1818,879,607,688,20
2,110,94,39,2041,1031,529,783,20
0,101,80,37,1818,879,607,688,20
2,94,78,31,1905,771,465,875,20
0,103,88,42,2286,859,567,860,21
0,92,73,33,1257,627,324,481,21
2,84,67,27,1070,462,257,454,21
0,103,88,42,2286,859,567,860,21
0,92,73,33,1257,627,324,481,21
2,84,67,27,1070,462,257,454,21
2,84,67,27,1070,462,257,454,21
2,100,84,42,2048,938,570,750,21
0,103,88,42,2286,859,567,860,21
2,84,67,27,1070,462,257,454,21
0,79,62,35,908,288,217,435,21
2,84,67,27,1070,462,257,454,21
0,92,73,33,1257,627,324,481,21
2,100,84,42,2048,938,570,750,21
2,106,91,42,2318,1329,647,877,21
2,100,84,42,2048,938,570,750,21
2,106,91,42,2318,1329,647,877,21
0,103,88,42,2286,859,567,860,21
0,103,88,42,2286,859,567,860,21
2,84,67,27,1070,462,257,454,21
0,79,62,35,908,288,217,435,21
0,103,88,42,2286,859,567,860,21
2,84,67,27,1070,462,257,454,21
2,100,84,42,2048,938,570,750,21
0,103,88,42,2286,859,567,860,21
2,100,84,42,2048,938,570,750,21
2,100,84,42,2048,938,570,750,21
0,79,62,35,908,288,217,435,21
0,103,88,42,2286,859,567,860,21
2,100,84,42,2048,938,570,750,21
0,79,62,35,908,288,217,435,21
0,79,62,35,908,288,217,435,21
0,103,88,42,2286,859,567,860,21
0,79,62,35,908,288,217,435,21
0,103,88,42,2286,859,567,860,21
0,103,88,42,2286,859,567,860,21
2,106,91,42,2318,1329,647,877,21
2,100,84,42,2048,938,570,750,21
0,92,73,33,1257,627,324,481,21
0,103,88,42,2286,859,567,860,21
2,100,84,42,2048,938,570,750,21
0,79,62,35,908,288,217,435,21
2,84,67,27,1070,462,257,454,21
0,103,88,42,2286,859,567,860,21
0,79,62,35,908,288,217,435,21
0,79,62,35,908,288,217,435,21
0,79,62,35,908,288,217,435,21
0,79,62,35,908,288,217,435,21
0,79,62,35,908,288,217,435,21
0,103,88,42,2286,859,567,860,21
0,92,73,33,1257,627,324,481,21
2,106,91,42,2318,1329,647,877,21
0,79,62,35,908,288,217,435,21
0,79,62,35,908,288,217,435,21
2,106,91,42,2318,1329,647,877,21
0,103,88,42,2286,859,567,860,21
2,100,84,42,2048,938,570,750,21
2,84,67,27,1070,462,257,454,21
2,84,67,27,1070,462,257,454,21
2,100,84,42,2048,938,570,750,21
0,103,88,42,2286,859,567,860,21
2,84,67,27,1070,462,257,454,21
2,106,91,42,2318,1329,647,877,21
2,100,84,42,2048,938,570,750,21
0,92,73,33,1257,627,324,481,21
0,103,88,42,2286,859,567,860,21
2,100,84,42,2048,938,570,750,21
2,84,67,27,1070,462,257,454,21
0,103,88,42,2286,859,567,860,21
2,106,91,42,2318,1329,647,877,21
0,103,88,42,2286,859,567,860,21
0,103,88,42,2286,859,567,860,21
2,106,91,42,2318,1329,647,877,21
0,79,62,35,908,288,217,435,21
2,106,91,42,2318,1329,647,877,21
0,103,88,42,2286,859,567,860,21
2,106,91,42,2318,1329,647,877,21
0,79,62,35,908,288,217,435,21
2,100,84,42,2048,938,570,750,21
2,106,91,42,2318,1329,647,877,21
2,106,91,42,2318,1329,647,877,21
0,103,88,42,2286,859,567,860,21
2,100,84,42,2048,938,570,750,21
0,92,73,33,1257,627,324,481,21
0,92,73,33,1257,627,324,481,21
2,84,67,27,1070,462,257,454,21
2,106,91,42,2318,1329,647,877,21
2,106,91,42,2318,1329,647,877,21
2,100,84,42,2048,938,570,750,21
0,79,62,35,908,288,217,435,21
0,92,73,33,1257,627,324,481,21
2,84,67,27,1070,462,257,454,21
2,100,84,42,2048,938,570,750,21
2,106,91,42,2318,1329,647,877,21
0,92,73,33,1257,627,324,481,21
2,84,67,27,1070,462,257,454,21
0,103,88,42,2286,859,567,860,21
0,92,73,33,1257,627,324,481,21
2,84,67,27,1070,462,257,454,21
2,100,84,42,2048,938,570,750,21
0,103,88,42,2286,859,567,860,21
2,84,67,27,1070,462,257,454,21
2,84,67,27,1070,462,257,454,21
2,106,91,42,2318,1329,647,877,21
0,79,62,35,908,288,217,435,21
0,92,73,33,1257,627,324,481,21
2,106,91,42,2318,1329,647,877,21
0,103,88,42,2286,859,567,860,21
0,79,62,35,908,288,217,435,21
2,84,67,27,1070,462,257,454,21
2,106,91,42,2318,1329,647,877,21
0,79,62,35,908,288,217,435,21
0,92,73,33,1257,627,324,481,21
0,103,88,42,2286,859,567,860,21
2,100,84,42,2048,938,570,750,21
2,106,91,42,2318,1329,647,877,21
0,103,88,42,2286,859,567,860,21
2,100,84,42,2048,938,570,750,21
2,106,91,42,2318,1329,647,877,21
0,103,88,42,2286,859,567,860,21
0,103,88,42,2286,859,567,860,21
0,79,62,35,908,288,217,435,21
2,106,91,42,2318,1329,647,877,21
0,103,88,42,2286,859,567,860,21
2,84,67,27,1070,462,257,454,21
2,106,91,42,2318,1329,647,877,21
0,103,88,42,2286,859,567,860,21
0,79,62,35,908,288,217,435,21
2,100,84,42,2048,938,570,750,21
2,100,84,42,2048,938,570,750,21
2,84,67,27,1070,462,257,454,21
2,106,91,42,2318,1329,647,877,21
0,79,62,35,908,288,217,435,21
0,103,88,42,2286,859,567,860,21
0,103,88,42,2286,859,567,860,21
2,100,84,42,2048,938,570,750,21
0,79,62,35,908,288,217,435,21
2,84,67,27,1070,462,257,454,21
2,100,84,42,2048,938,570,750,21
2,100,84,42,2048,938,570,750,21
2,84,67,27,1070,462,257,454,21
2,106,91,42,2318,1329,647,877,21
0,103,88,42,2286,859,567,860,21
2,106,91,42,2318,1329,647,877,21
0,79,62,35,908,288,217,435,21
0,92,73,33,1257,627,324,481,21
0,92,73,33,1257,627,324,481,21
0,92,73,33,1257,627,324,481,21
2,84,67,27,1070,462,257,454,21
2,100,84,42,2048,938,570,750,21
2,106,91,42,2318,1329,647,877,21
0,103,88,42,2286,859,567,860,21
0,92,73,33,1257,627,324,481,21
2,106,91,42,2318,1329,647,877,21
0,92,73,33,1257,627,324,481,21
0,92,73,33,1257,627,324,481,21
0,103,88,42,2286,859,567,860,21
0,79,62,35,908,288,217,435,21
0,79,62,35,908,288,217,435,21
0,79,62,35,908,288,217,435,21
2,84,67,27,1070,462,257,454,21
2,100,84,42,2048,938,570,750,21
2,84,67,27,1070,462,257,454,21
2,106,91,42,2318,1329,647,877,21
2,84,67,27,1070,462,257,454,21
2,106,91,42,2318,1329,647,877,21
2,106,91,42,2318,1329,647,877,21
2,100,84,42,2048,938,570,750,21
0,103,88,42,2286,859,567,860,21
2,100,84,42,2048,938,570,750,21
0,79,62,35,908,288,217,435,21
0,79,62,35,908,288,217,435,21
2,84,67,27,1070,462,257,454,21
2,106,91,42,2318,1329,647,877,21
0,92,73,33,1257,627,324,481,21
0,92,73,33,1257,627,324,481,21
2,106,91,42,2318,1329,647,877,21
2,100,84,42,2048,938,570,750,21
0,103,88,42,2286,859,567,860,21
2,100,84,42,2048,938,570,750,21
2,106,91,42,2318,1329,647,877,21
2,106,91,42,2318,1329,647,877,21
0,103,88,42,2286,859,567,860,21
2,84,67,27,1070,462,257,454,21
2,84,67,27,1070,462,257,454,21
0,103,88,42,2286,859,567,860,21
2,84,67,27,1070,462,257,454,21
0,92,73,33,1257,627,324,481,21
2,84,67,27,1070,462,257,454,21
2,84,67,27,1070,462,257,454,21
2,84,67,27,1070,462,257,454,21
0,92,73,33,1257,627,324,481,21
2,84,67,27,1070,462,257,454,21
0,79,62,35,908,288,217,435,21
0,92,73,33,1257,627,324,481,21
0,103,88,42,2286,859,567,860,21
2,100,84,42,2048,938,570,750,21
0,103,88,42,2286,859,567,860,21
2,100,84,42,2048,938,570,750,21
0,103,88,42,2286,859,567,860,21
0,79,62,35,908,288,217,435,21
2,100,84,42,2048,938,570,750,21
2,100,84,42,2048,938,570,750,21
2,106,91,42,2318,1329,647,877,21
2,100,84,42,2048,938,570,750,21
2,100,84,42,2048,938,570,750,21
2,106,91,42,2318,1329,647,877,21
2,84,67,27,1070,462,257,454,21
2,84,67,27,1070,462,257,454,21
2,106,91,42,2318,1329,647,877,21
0,92,73,33,1257,627,324,481,21
2,100,84,42,2048,938,570,750,21
2,100,84,42,2048,938,570,750,21
2,106,91,42,2318,1329,647,877,21
2,106,91,42,2318,1329,647,877,21
0,92,73,33,1257,627,324,481,21
0,79,62,35,908,288,217,435,21
2,84,67,27,1070,462,257,454,21
0,103,88,42,2286,859,567,860,21
0,79,62,35,908,288,217,435,21
2,84,67,27,1070,462,257,454,21
2,100,84,42,2048,938,570,750,21
0,79,62,35,908,288,217,435,21
2,106,91,42,2318,1329,647,877,21
0,92,73,33,1257,627,324,481,21
2,84,67,27,1070,462,257,454,21
0,92,73,33,1257,627,324,481,21
2,84,67,27,1070,462,257,454,21
0,79,62,35,908,288,217,435,21
2,100,84,42,2048,938,570,750,21
0,103,88,42,2286,859,567,860,21
0,92,73,33,1257,627,324,481,21
0,92,73,33,1257,627,324,481,21
0,103,88,42,2286,859,567,860,21
0,92,73,33,1257,627,324,481,21
0,92,73,33,1257,627,324,481,21
2,84,67,27,1070,462,257,454,21
2,84,67,27,1070,462,257,454,21
0,103,88,42,2286,859,567,860,21
2,100,84,42,2048,938,570,750,21
0,79,62,35,908,288,217,435,21
0,79,62,35,908,288,217,435,21
0,92,73,33,1257,627,324,481,21
2,100,84,42,2048,938,570,750,21
0,103,88,42,2286,859,567,860,21
0,103,88,42,2286,859,567,860,21
2,84,67,27,1070,462,257,454,21
0,92,73,33,1257,627,324,481,21
2,106,91,42,2318,1329,647,877,21
0,103,88,42,2286,859,567,860,21
0,92,73,33,1257,627,324,481,21
2,100,84,42,2048,938,570,750,21
2,84,67,27,1070,462,257,454,21
0,79,62,35,908,288,217,435,21
2,100,84,42,2048,938,570,750,21
0,103,88,42,2286,859,567,860,21
0,103,88,42,2286,859,567,860,21
2,100,84,42,2048,938,570,750,21
0,103,88,42,2286,859,567,860,21
0,92,73,33,1257,627,324,481,21
0,103,88,42,2286,859,567,860,21
2,84,67,27,1070,462,257,454,21
0,92,73,33,1257,627,324,481,21
2,106,91,42,2318,1329,647,877,21
0,103,88,42,2286,859,567,860,21
0,103,88,42,2286,859,567,860,21
2,84,67,27,1070,462,257,454,21
2,84,67,27,1070,462,257,454,21
0,79,62,35,908,288,217,435,21
2,100,84,42,2048,938,570,750,21
2,100,84,42,2048,938,570,750,21
2,100,84,42,2048,938,570,750,21
2,84,67,27,1070,462,257,454,21
2,100,84,42,2048,938,570,750,21
2,100,84,42,2048,938,570,750,21
2,106,91,42,2318,1329,647,877,21
2,100,84,42,2048,938,570,750,21
0,103,88,42,2286,859,567,860,21
0,79,62,35,908,288,217,435,21
2,84,67,27,1070,462,257,454,21
0,92,73,33,1257,627,324,481,21
0,79,62,35,908,288,217,435,21
2,106,91,42,2318,1329,647,877,21
2,84,67,27,1070,462,257,454,21
2,84,67,27,1070,462,257,454,21
0,103,88,42,2286,859,567,860,21
0,79,62,35,908,288,217,435,21
0,79,62,35,908,288,217,435,21
2,100,84,42,2048,938,570,750,21
0,103,88,42,2286,859,567,860,21
2,100,84,42,2048,938,570,750,21
2,100,84,42,2048,938,570,750,21
2,84,67,27,1070,462,257,454,21
0,79,62,35,908,288,217,435,21
2,100,84,42,2048,938,570,750,21
2,106,91,42,2318,1329,647,877,21
2,106,91,42,2318,1329,647,877,21
0,79,62,35,908,288,217,435,21
2,106,91,42,2318,1329,647,877,21
2,84,67,27,1070,462,257,454,21
0,103,88,42,2286,859,567,860,21
0,92,73,33,1257,627,324,481,21
2,100,84,42,2048,938,570,750,21
0,92,73,33,1257,627,324,481,21
0,103,88,42,2286,859,567,860,21
0,103,88,42,2286,859,567,860,21
2,84,67,27,1070,462,257,454,21
2,106,91,42,2318,1329,647,877,21
2,106,91,42,2318,1329,647,877,21
0,103,88,42,2286,859,567,860,21
2,84,67,27,1070,462,257,454,21
2,84,67,27,1070,462,257,454,21
0,79,62,35,908,288,217,435,21
2,100,84,42,2048,938,570,750,21
2,106,91,42,2318,1329,647,877,21
0,103,88,42,2286,859,567,860,21
0,79,62,35,908,288,217,435,21
0,92,73,33,1257,627,324,481,21
2,106,91,42,2318,1329,647,877,21
2,100,84,42,2048,938,570,750,21
2,84,67,27,1070,462,257,454,21
0,103,88,42,2286,859,567,860,21
2,106,91,42,2318,1329,647,877,21
0,92,73,33,1257,627,324,481,21
2,100,84,42,2048,938,570,750,21
2,100,84,42,2048,938,570,750,21
0,79,62,35,908,288,217,435,21
2,106,91,42,2318,1329,647,877,21
0,92,73,33,1257,627,324,481,21
2,100,84,42,2048,938,570,750,21
0,103,88,42,2286,859,567,860,21
2,100,84,42,2048,938,570,750,21
0,92,73,33,1257,627,324,481,21
2,84,67,27,1070,462,257,454,21
2,84,67,27,1070,462,257,454,21
0,79,62,35,908,288,217,435,21
2,106,91,42,2318,1329,647,877,21
0,92,73,33,1257,627,324,481,21
0,79,62,35,908,288,217,435,21
2,100,84,42,2048,938,570,750,21
2,100,84,42,2048,938,570,750,21
2,84,67,27,1070,462,257,454,21
0,79,62,35,908,288,217,435,21
2,84,67,27,1070,462,257,454,21
0,103,88,42,2286,859,567,860,21
2,84,67,27,1070,462,257,454,21
0,103,88,42,2286,859,567,860,21
2,100,84,42,2048,938,570,750,21
0,79,62,35,908,288,217,435,21
0,103,88,42,2286,859,567,860,21
0,79,62,35,908,288,217,435,21
0,79,62,35,908,288,217,435,21
0,103,88,42,2286,859,567,860,21
2,106,91,42,2318,1329,647,877,21
2,84,67,27,1070,462,257,454,21
0,103,88,42,2286,859,567,860,21
2,100,84,42,2048,938,570,750,21
0,79,62,35,908,288,217,435,21
0,92,73,33,1257,627,324,481,21
0,103,88,42,2286,859,567,860,21
2,84,67,27,1070,462,257,454,21
0,79,62,35,908,288,217,435,21
2,106,91,42,2318,1329,647,877,21
2,100,84,42,2048,938,570,750,21
2,106,91,42,2318,1329,647,877,21
0,92,73,33,1257,627,324,481,21
0,103,88,42,2286,859,567,860,21
0,79,62,35,908,288,217,435,21
0,103,88,42,2286,859,567,860,21
2,84,67,27,1070,462,257,454,21
0,103,88,42,2286,859,567,860,21
2,100,84,42,2048,938,570,750,21
0,92,73,33,1257,627,324,481,21
2,106,91,42,2318,1329,647,877,21
0,92,73,33,1257,627,324,481,21
0,79,62,35,908,288,217,435,21
0,103,88,42,2286,859,567,860,21
0,79,62,35,908,288,217,435,21
2,106,91,42,2318,1329,647,877,21
0,79,62,35,908,288,217,435,21
2,84,67,27,1070,462,257,454,21
0,92,73,33,1257,627,324,481,21
2,106,91,42,2318,1329,647,877,21
2,106,91,42,2318,1329,647,877,21
2,106,91,42,2318,1329,647,877,21
2,100,84,42,2048,938,570,750,21
0,92,73,33,1257,627,324,481,21
0,79,62,35,908,288,217,435,21
2,106,91,42,2318,1329,647,877,21
0,92,73,33,1257,627,324,481,21
2,106,91,42,2318,1329,647,877,21
2,84,67,27,1070,462,257,454,21
2,84,67,27,1070,462,257,454,21
2,84,67,27,1070,462,257,454,21
0,103,88,42,2286,859,567,860,21
2,106,91,42,2318,1329,647,877,21
0,103,88,42,2286,859,567,860,21
0,92,73,33,1257,627,324,481,21
0,103,88,42,2286,859,567,860,21
0,92,73,33,1257,627,324,481,21
0,92,73,33,1257,627,324,481,21
0,92,73,33,1257,627,324,481,21
0,79,62,35,908,288,217,435,21
0,103,88,42,2286,859,567,860,21
0,79,62,35,908,288,217,435,21
2,106,91,42,2318,1329,647,877,21
0,103,88,42,2286,859,567,860,21
2,106,91,42,2318,1329,647,877,21
2,106,91,42,2318,1329,647,877,21
0,92,73,33,1257,627,324,481,21
0,103,88,42,2286,859,567,860,21
2,106,91,42,2318,1329,647,877,21
2,84,67,27,1070,462,257,454,21
2,106,91,42,2318,1329,647,877,21
2,84,67,27,1070,462,257,454,21
0,103,88,42,2286,859,567,860,21
0,79,62,35,908,288,217,435,21
0,103,88,42,2286,859,567,860,21
0,79,62,35,908,288,217,435,21
0,79,62,35,908,288,217,435,21
0,103,88,42,2286,859,567,860,21
