school,sex,age,address,famsize,Pstatus,Medu,Fedu,Mjob,Fjob,reason,guardian,traveltime,studytime,failures,schoolsup,famsup,paid,activities,nursery,higher,internet,romantic,famrel,freetime,goout,Dalc,Walc,health,absences,G1,G2,G3(target)
0,0,2,1,0,1,2,2,0,0,0,1,0,2,0,0,1,0,1,1,1,1,0,3,2,2,0,0,3,0,10,9,11
0,0,2,0,0,1,2,1,0,3,3,1,1,1,0,0,1,0,1,1,1,1,0,3,1,4,0,1,4,0,9,7,9
0,0,2,1,0,1,1,1,0,2,3,1,0,2,0,0,1,0,1,1,1,0,1,3,2,3,0,0,4,12,10,9,10
0,0,1,1,0,1,2,3,3,4,2,1,0,1,0,1,0,0,0,1,1,1,0,1,2,0,0,0,2,0,11,10,12
0,1,3,1,0,1,2,2,2,2,1,1,1,1,3,0,1,1,0,1,1,1,0,2,2,2,4,4,3,9,8,6,8
0,0,1,1,0,1,4,4,4,3,1,1,0,2,0,0,1,0,1,0,1,1,0,4,2,1,0,0,4,4,13,13,14
0,0,3,0,0,1,3,1,2,2,3,1,0,1,0,0,0,0,1,1,1,1,1,4,2,2,0,0,3,4,6,5,6
0,0,2,1,0,1,3,2,2,2,0,1,0,1,0,0,0,0,1,0,1,1,0,4,2,3,0,2,2,2,15,15,15
0,1,2,1,1,1,2,3,3,3,3,0,0,1,0,0,1,0,0,0,1,1,0,4,2,2,0,2,2,0,8,8,9
0,1,3,1,1,1,2,1,0,2,0,1,3,1,0,1,1,0,1,1,1,1,1,3,2,1,3,4,2,2,7,7,9
0,0,2,1,0,0,2,1,2,2,0,1,1,2,0,0,0,0,1,1,1,1,1,2,1,2,0,1,2,0,13,12,14
0,0,2,1,1,1,4,3,1,2,3,0,0,1,0,0,0,0,1,1,1,1,1,2,1,2,0,1,2,0,12,9,10
0,1,2,0,0,1,2,2,2,2,0,0,1,1,0,0,1,0,1,1,1,1,0,3,4,1,0,0,0,0,10,10,11
0,1,2,1,0,1,4,4,4,4,3,1,0,1,0,1,1,0,1,1,1,1,1,3,4,4,0,2,1,0,11,10,11
0,1,1,1,0,1,4,4,1,2,3,0,0,1,0,0,1,0,1,1,1,1,0,3,1,3,1,3,0,0,11,10,12
0,1,1,1,1,1,1,1,2,2,1,1,1,1,0,0,1,0,0,1,1,1,0,2,3,1,0,0,4,2,7,6,7
0,1,1,1,0,1,3,2,0,2,3,1,1,2,0,0,0,0,1,1,1,1,1,4,2,2,0,2,1,0,10,9,10
0,1,2,1,1,1,2,2,2,2,1,0,0,1,0,0,0,0,1,0,1,1,1,3,3,1,4,4,3,0,14,13,14
0,0,1,1,0,1,2,1,2,2,1,1,0,0,0,0,0,0,0,1,1,1,1,3,4,1,0,0,4,4,7,7,8
0,0,1,1,0,0,4,1,2,2,1,1,0,1,0,0,0,0,1,1,1,1,1,4,2,2,0,1,4,0,12,10,11
0,0,3,1,1,0,2,4,3,2,0,1,1,1,1,0,1,0,0,1,1,1,0,3,2,2,0,0,2,18,8,7,8
0,0,3,1,1,1,2,2,0,3,0,1,0,1,1,0,1,0,0,0,1,1,1,4,2,0,0,0,4,16,7,5,8
0,0,3,1,0,1,3,3,2,2,0,1,1,0,1,0,0,0,0,1,0,1,0,3,0,0,0,0,2,14,6,4,5
0,1,3,1,0,1,2,2,2,0,0,2,0,0,1,0,1,0,1,0,0,1,1,3,3,2,1,1,0,26,5,5,6
0,1,2,1,0,1,4,4,4,4,0,1,0,0,0,0,1,0,1,0,1,1,0,3,1,0,0,1,4,6,8,5,7
0,0,2,1,0,1,3,2,2,2,0,0,0,1,0,0,0,0,1,1,1,0,0,4,3,1,0,0,2,4,12,11,13
0,0,2,1,1,1,1,1,0,0,0,1,0,2,0,0,1,0,1,1,1,1,1,3,2,1,0,1,3,10,9,7,8
0,0,1,1,0,1,1,2,2,2,0,1,0,0,0,0,0,0,0,1,0,1,0,4,2,4,0,1,4,4,10,8,9
0,0,2,0,0,1,2,1,0,3,0,1,2,1,0,0,0,0,1,1,1,0,0,1,0,0,0,0,2,2,11,10,11
0,0,2,0,1,0,1,4,2,2,0,2,3,0,1,0,1,0,0,1,1,1,0,4,4,3,0,0,4,14,7,6,6
0,1,3,1,0,1,2,2,2,3,3,0,0,1,0,0,0,0,0,1,0,1,0,4,4,3,2,4,1,16,6,4,6
0,0,2,1,1,0,2,2,2,2,1,1,0,0,1,0,1,0,0,0,0,1,0,2,0,1,0,0,0,8,9,6,8
0,0,2,0,1,1,1,1,0,2,0,1,1,2,0,0,0,0,1,1,1,1,0,3,2,2,0,2,4,4,13,11,13
0,0,2,1,1,0,4,2,4,2,0,1,0,1,0,0,1,0,1,1,1,0,0,3,2,1,0,0,3,4,13,11,12
0,1,2,1,1,1,4,3,1,2,0,1,1,1,0,0,0,0,1,1,1,1,1,1,4,4,0,3,4,8,13,12,13
0,1,2,0,1,0,4,4,4,2,0,1,1,1,0,0,1,0,0,1,1,1,0,2,2,2,1,2,3,0,10,9,10
0,1,1,1,1,1,4,3,4,2,0,1,0,0,0,0,0,0,1,0,1,1,0,4,3,4,0,0,2,7,12,11,13
0,1,1,1,0,1,4,4,3,3,0,1,0,0,0,0,0,1,1,1,1,1,0,4,2,1,0,1,4,4,12,12,13
0,0,2,1,0,1,4,4,4,3,0,1,0,1,0,0,1,1,0,1,1,1,1,4,2,0,0,3,4,2,9,8,10
0,1,2,0,0,1,1,1,2,2,1,0,1,2,0,0,0,0,0,0,1,1,1,3,2,2,0,0,0,2,11,11,13
0,0,2,1,0,1,3,3,3,2,1,1,1,2,0,0,1,0,0,1,1,1,1,3,1,1,1,2,4,10,9,8,9
0,0,2,1,0,1,1,1,0,2,0,1,0,1,0,1,0,0,0,0,1,0,1,3,2,1,0,0,3,10,8,6,8
0,0,3,1,0,1,2,1,2,2,0,2,1,2,0,0,1,0,0,0,1,1,1,3,3,3,0,0,2,10,10,7,9
0,1,1,1,0,1,2,1,2,2,0,1,2,0,0,0,0,0,0,1,1,1,0,3,2,2,0,0,3,7,13,13,14
0,0,2,1,0,1,1,1,2,3,0,0,0,1,0,0,1,0,0,1,1,0,0,3,2,3,0,1,4,4,9,7,9
0,1,2,1,0,1,2,3,2,2,0,0,1,0,0,0,0,0,0,1,1,1,0,4,1,1,0,0,1,2,7,9,11
0,1,7,1,0,1,3,1,3,3,2,1,0,0,3,0,0,0,0,0,0,1,1,4,3,4,4,4,0,12,5,5,3
0,1,3,0,1,1,3,3,2,3,0,1,0,1,0,0,1,0,0,1,1,1,1,3,2,2,0,2,4,8,8,6,8
0,1,1,1,0,1,0,2,2,2,2,1,0,0,0,0,0,0,0,0,1,1,0,3,2,1,1,3,4,0,9,9,9
0,1,3,1,0,1,3,2,3,2,0,1,1,0,0,0,0,0,0,1,0,1,0,3,3,4,1,3,4,8,5,5,5
0,1,1,1,0,1,3,3,0,2,3,2,2,1,1,1,1,0,0,0,1,1,0,4,2,2,0,2,1,4,7,8,8
0,1,3,1,0,1,2,1,3,3,2,1,0,0,2,0,0,0,0,0,0,1,0,2,1,4,1,4,4,4,5,5,4
0,1,1,0,0,1,2,1,2,2,0,1,1,0,0,0,0,0,1,0,1,0,0,2,2,1,0,2,2,2,12,10,10
0,1,2,0,0,1,2,1,2,2,0,1,0,0,0,0,0,0,0,0,1,1,0,3,3,1,1,3,4,0,10,9,11
0,1,2,1,1,1,1,1,1,2,0,1,1,0,1,0,1,0,1,1,1,1,0,3,3,3,0,1,4,0,7,7,8
0,0,3,1,1,0,2,1,2,2,0,1,0,1,0,0,1,0,0,0,1,1,1,3,2,3,0,2,4,2,10,9,11
0,0,2,1,1,1,4,2,4,3,3,1,0,3,0,0,1,0,1,1,1,1,0,3,1,2,0,0,3,2,12,12,15
0,0,4,1,0,1,2,2,3,3,1,1,0,1,0,0,1,0,0,1,1,1,0,3,2,2,0,0,4,0,8,7,9
0,1,3,1,1,1,2,1,3,2,0,1,2,1,1,0,0,0,1,0,0,1,0,3,3,4,3,3,4,4,9,7,9
0,0,2,0,0,1,4,2,2,2,0,1,0,2,0,0,1,0,1,1,1,1,0,3,2,3,0,2,4,2,9,9,12
0,0,3,1,1,1,1,1,2,0,1,1,0,2,0,0,1,0,0,0,1,0,0,3,3,2,1,2,2,4,9,9,12
0,0,3,0,0,1,2,2,2,2,1,1,0,1,0,1,0,0,0,1,1,0,0,2,1,2,0,0,4,4,9,8,11
0,1,4,1,1,0,4,3,3,0,3,1,0,1,0,0,1,0,0,1,1,1,0,3,2,0,0,0,0,4,9,10,12
0,1,3,1,0,1,2,1,2,2,1,1,0,1,0,0,0,0,1,1,1,1,0,4,1,3,0,1,3,2,14,13,14
0,1,2,0,0,1,2,2,2,3,2,1,1,0,0,0,0,0,0,0,0,0,0,4,1,1,0,0,3,0,7,7,8
0,0,2,1,1,1,2,2,3,3,0,0,0,3,0,0,0,0,1,1,1,1,1,2,3,0,0,0,1,2,8,8,10
0,0,5,0,0,1,2,1,2,2,0,2,1,1,0,0,1,1,1,1,0,1,1,0,1,2,0,1,1,8,8,9,10
0,0,3,1,0,1,4,3,3,2,1,0,0,1,0,0,1,0,0,1,1,1,1,2,0,1,0,2,1,2,13,12,13
0,1,3,1,0,1,4,3,4,2,0,1,0,1,0,0,1,0,0,0,1,1,0,3,2,1,0,0,2,2,8,7,9
0,1,3,0,0,1,3,2,2,2,0,1,0,2,0,0,0,0,1,0,1,0,0,4,2,1,0,0,2,2,8,8,10
0,0,2,1,0,1,3,3,2,2,1,1,0,2,0,0,0,0,1,0,1,0,0,2,1,2,0,0,3,2,13,9,11
0,0,3,1,0,1,2,2,0,3,1,1,0,2,0,0,1,0,1,1,1,1,1,3,2,2,0,0,2,0,9,9,11
0,1,2,1,0,1,2,2,2,2,1,0,1,0,0,0,0,0,0,1,0,1,0,3,3,3,1,2,3,8,6,5,7
0,1,3,0,1,0,3,4,2,2,3,1,1,1,0,0,1,0,1,1,1,1,0,3,1,4,2,3,0,6,13,13,14
0,1,2,1,0,1,3,1,3,2,2,1,0,1,0,0,0,0,1,1,1,1,1,4,3,3,2,3,4,0,9,8,12
0,0,3,0,0,1,4,4,4,2,3,1,1,1,0,0,0,0,1,1,1,1,0,3,2,3,1,1,3,8,8,8,10
0,1,3,1,0,1,4,2,1,2,3,0,0,1,0,0,1,0,1,1,1,1,1,4,3,4,0,2,4,4,8,9,12
0,0,3,0,0,1,2,1,2,2,3,1,1,1,0,0,1,0,0,1,0,1,1,3,2,4,0,1,2,12,6,6,8
0,0,4,1,0,1,3,3,2,3,1,2,0,1,0,0,1,0,1,1,1,1,0,3,2,4,2,2,4,16,9,9,10
0,0,3,1,0,1,2,3,2,3,3,0,0,3,0,0,1,0,1,1,1,1,1,3,4,4,0,2,1,10,14,13,14
0,0,3,1,1,1,1,1,2,2,1,1,1,1,0,0,1,0,0,0,1,0,0,3,3,2,0,0,2,2,11,10,11
0,1,2,0,0,1,1,2,0,0,1,1,0,1,0,0,1,0,1,0,1,0,1,2,4,1,1,1,0,2,14,14,16
0,0,3,1,0,1,2,1,2,2,1,1,0,1,0,0,1,0,0,1,1,1,1,3,1,4,0,1,0,8,12,11,13
0,0,2,1,0,1,2,4,0,1,3,1,1,1,0,0,1,0,0,1,1,1,1,3,2,2,0,0,0,6,13,13,14
0,0,2,1,1,1,2,2,3,2,0,1,1,1,0,1,1,0,0,1,1,1,1,3,3,3,1,2,4,6,10,9,10
0,0,3,0,0,0,3,2,2,3,1,1,1,1,0,0,0,0,0,0,0,1,1,3,0,0,0,0,4,15,10,6,8
0,1,3,1,0,1,4,4,4,3,1,1,1,0,0,0,0,0,1,1,1,1,0,2,1,3,0,3,2,6,9,9,10
0,0,3,1,0,1,4,4,1,1,3,0,0,1,1,1,1,0,1,1,1,1,1,1,3,3,0,0,3,2,12,9,11
0,0,2,1,0,1,2,2,2,3,3,0,2,2,0,0,1,0,0,1,1,1,1,3,1,2,0,0,0,8,11,12,13
0,0,4,0,0,1,3,2,3,3,3,0,0,1,1,1,1,0,0,1,0,1,0,2,2,2,3,2,2,0,7,5,8
0,1,3,1,1,1,4,3,4,3,0,1,1,0,0,0,0,0,1,1,1,1,0,3,1,2,0,1,0,0,8,7,8
0,1,3,1,0,1,1,2,0,2,1,2,1,0,0,0,0,0,0,0,0,1,0,2,3,3,1,3,3,10,8,7,9
0,1,2,1,1,0,4,1,3,2,1,1,1,0,0,0,0,0,1,1,1,1,1,3,4,3,1,3,4,22,9,8,8
0,1,2,1,1,0,3,2,4,3,1,1,0,0,0,0,0,0,0,1,1,1,0,3,3,3,2,3,2,18,11,10,11
0,0,3,0,1,1,1,1,0,2,3,1,1,3,0,0,1,0,1,1,1,0,0,4,1,1,0,0,2,2,15,14,16
0,0,3,1,0,1,1,1,2,2,1,1,1,1,0,1,0,0,1,1,1,1,0,4,3,3,0,0,3,0,10,10,11
0,0,2,1,0,1,2,2,2,2,0,1,0,1,0,0,1,0,0,0,1,1,0,4,3,4,0,1,4,12,10,9,12
0,0,3,1,0,1,2,1,2,2,3,1,1,1,0,0,0,0,1,1,1,1,1,3,2,0,0,0,4,10,10,10,12
0,1,2,1,0,1,1,1,2,2,3,0,0,1,0,0,0,0,0,0,1,1,0,3,2,2,0,1,3,0,10,9,10
0,0,3,1,0,1,2,2,0,0,2,1,0,2,0,0,1,0,0,1,1,1,0,3,2,2,0,1,1,0,16,15,16
0,0,2,1,0,1,1,1,3,4,3,1,0,2,0,0,1,0,0,1,1,1,0,3,2,2,0,0,2,0,11,10,12
0,1,3,1,0,1,2,1,3,3,3,1,0,2,0,0,0,0,1,1,1,1,0,3,1,3,0,2,1,0,12,12,13
0,1,3,1,1,0,4,4,4,4,3,1,0,1,0,0,1,0,1,1,1,1,0,4,3,2,0,0,1,0,15,14,15
0,1,3,1,0,1,4,2,4,2,1,1,0,1,0,0,1,0,1,1,1,1,1,3,2,1,0,3,4,2,13,13,14
0,0,2,1,0,1,4,3,1,3,3,1,0,2,0,0,1,0,0,1,1,1,0,3,1,1,0,1,2,0,15,15,16
0,0,2,0,1,1,3,1,3,2,3,1,1,3,0,0,1,0,0,1,1,0,0,2,0,1,0,0,2,0,16,16,17
0,1,3,0,1,1,3,2,3,2,3,1,1,2,0,0,1,0,1,1,1,1,0,4,3,1,0,0,3,0,12,12,13
0,1,2,1,0,1,3,3,1,2,1,1,0,0,0,0,1,0,0,1,1,1,0,3,3,2,0,2,4,0,12,12,13
0,0,4,1,0,1,4,4,1,2,3,2,1,1,0,0,1,0,1,1,1,1,0,1,2,3,1,2,1,2,12,10,11
0,0,3,1,1,1,4,3,2,2,1,2,1,1,0,0,1,0,0,1,1,1,1,3,3,4,0,1,1,0,11,11,12
0,0,3,1,0,1,4,3,2,2,3,0,0,3,0,0,1,0,0,1,1,1,0,3,2,2,0,0,2,0,14,14,15
0,1,3,1,1,1,4,4,4,4,1,1,0,0,0,0,1,0,0,1,1,1,1,0,3,1,1,1,0,0,16,15,15
0,0,3,1,1,0,4,4,1,2,1,1,0,1,0,0,1,1,0,1,1,1,1,3,1,3,0,0,3,0,12,12,13
0,1,2,1,1,1,4,4,2,4,1,0,1,0,0,0,0,0,0,1,1,1,0,3,0,0,1,1,4,0,10,10,11
0,0,2,0,0,1,4,4,3,3,3,1,1,2,0,0,1,0,1,1,1,1,0,4,2,3,0,0,4,0,5,4,6
0,0,2,1,0,1,4,2,2,2,3,1,1,2,0,0,1,0,0,1,1,1,0,3,2,2,0,0,2,0,14,13,14
0,0,2,1,0,1,3,2,1,1,3,0,0,3,0,0,1,0,1,0,1,1,0,4,1,1,0,1,4,0,16,15,16
0,1,4,0,1,1,2,1,0,3,0,1,1,2,1,0,0,0,1,1,1,1,1,3,2,0,0,0,4,0,7,7,9
0,1,5,1,0,0,3,2,3,2,0,2,0,0,2,0,0,0,1,1,1,0,0,4,4,2,0,0,4,0,12,12,13
0,1,4,0,0,1,3,3,2,3,3,0,0,1,0,0,0,0,1,1,1,0,1,3,4,2,0,1,4,0,8,7,9
0,0,3,1,0,1,1,4,2,4,1,1,0,1,0,1,1,0,0,0,1,0,1,2,3,3,0,1,4,2,8,7,9
0,0,3,1,0,1,2,1,3,2,0,1,1,1,0,0,1,0,1,1,1,1,0,4,2,2,0,1,0,2,10,9,13
0,0,2,1,0,1,2,3,2,2,0,0,1,1,0,0,0,0,1,1,1,1,1,3,1,0,0,0,2,2,9,9,12
0,0,2,0,0,1,4,4,4,4,0,1,0,0,0,0,0,0,1,1,1,1,0,3,3,3,0,0,4,2,13,13,15
0,0,3,1,0,1,4,3,2,2,0,1,0,2,0,0,1,0,1,1,1,1,1,3,2,3,0,0,4,2,12,12,15
0,0,3,1,1,1,4,3,1,3,0,1,1,0,0,0,1,0,0,1,1,1,0,2,1,3,0,3,0,8,10,9,13
0,0,2,0,0,1,3,4,0,3,0,0,0,2,0,0,1,0,1,0,1,1,0,3,2,3,1,4,4,2,13,12,15
0,0,3,1,0,1,3,3,0,2,0,0,0,1,0,0,1,0,0,1,1,1,0,3,0,3,0,0,2,8,9,9,12
0,1,4,1,0,1,4,2,1,2,0,1,1,1,0,0,1,0,1,1,1,1,1,4,3,3,0,0,0,9,9,7,8
0,0,3,1,0,1,4,4,4,2,0,1,0,1,0,0,1,0,0,1,1,1,0,3,3,3,2,2,4,0,10,8,11
0,0,3,1,0,1,3,4,2,2,0,1,0,0,0,0,1,0,1,1,1,1,1,4,3,3,0,0,0,4,9,9,12
0,0,2,1,0,1,4,4,1,1,0,1,0,0,0,0,0,0,1,1,1,1,0,4,2,3,0,1,4,2,12,12,15
0,0,2,1,0,0,4,3,3,3,0,1,0,1,0,0,1,0,0,1,1,1,1,4,1,1,0,1,4,14,13,11,15
0,0,2,1,1,0,3,3,3,2,1,1,0,1,0,1,1,0,0,1,1,1,0,4,2,2,0,0,4,0,10,9,11
0,0,2,1,1,1,2,1,2,2,1,0,0,1,0,0,0,0,1,1,1,1,0,3,1,2,1,1,1,2,9,9,12
0,1,3,1,1,1,4,4,2,2,3,0,0,0,0,0,1,0,0,1,1,1,0,3,1,4,2,3,4,2,6,6,9
0,0,4,1,0,1,1,1,2,2,0,2,2,2,0,0,0,0,1,1,0,0,1,0,4,4,3,2,4,12,8,7,9
0,0,4,1,1,0,1,1,2,2,0,2,2,1,2,0,1,0,0,0,1,1,1,4,2,3,0,0,3,2,6,5,7
0,0,3,1,0,1,2,2,2,2,0,1,0,0,0,0,1,0,1,1,1,1,1,3,2,4,1,3,4,2,8,7,8
0,0,2,1,0,1,2,2,2,2,0,1,0,1,0,0,1,0,0,1,1,0,1,3,1,1,0,0,2,4,12,10,11
0,0,2,0,1,1,2,2,3,3,0,1,0,2,0,0,1,0,1,1,1,1,0,2,2,1,1,1,2,0,9,8,8
0,0,2,1,0,1,3,1,3,3,0,0,0,2,0,0,1,0,0,0,1,1,0,2,3,2,1,2,4,0,15,15,15
0,0,2,1,1,1,0,2,0,0,1,0,1,2,0,0,0,0,0,1,1,1,0,2,2,2,1,2,1,0,12,11,13
0,0,3,1,0,1,1,1,2,2,1,1,1,2,0,0,0,0,1,1,1,1,0,3,4,4,0,1,1,0,12,11,12
0,1,3,1,0,1,4,4,2,2,0,1,0,2,0,0,0,0,1,1,1,1,0,3,2,2,1,1,2,0,11,11,11
0,1,2,1,0,1,3,3,2,3,3,1,0,0,0,0,0,0,1,0,1,1,0,3,2,4,2,4,4,0,15,15,15
0,1,2,0,0,1,2,2,3,2,0,1,3,0,0,0,1,0,0,1,1,1,0,3,3,4,4,4,3,2,9,7,8
0,0,2,1,0,1,4,4,4,3,0,1,0,2,0,0,1,0,1,1,1,1,0,4,3,3,0,2,3,0,11,9,11
0,0,2,1,0,1,4,4,4,4,0,1,1,2,0,0,1,0,0,0,1,1,1,3,2,2,0,1,3,4,13,11,13
0,0,2,1,0,1,3,3,0,2,0,1,0,0,0,0,1,1,1,1,1,1,0,3,1,4,1,4,4,2,9,9,9
0,1,3,1,1,1,2,2,2,2,0,1,0,3,0,0,1,1,1,1,1,1,0,3,4,4,1,3,4,0,9,8,10
0,1,4,0,0,1,3,2,0,3,1,2,0,0,0,0,1,0,0,0,1,0,1,4,2,3,1,1,4,0,9,7,8
0,0,3,1,0,1,2,2,0,2,0,1,3,1,0,0,0,0,1,1,1,0,1,3,1,4,0,0,1,2,8,6,8
0,0,2,0,0,1,2,4,0,2,0,0,0,2,0,0,1,0,0,1,1,1,1,3,3,2,0,0,4,0,13,12,13
0,1,3,1,0,1,2,2,2,2,3,1,0,0,0,0,0,0,0,0,1,1,0,4,3,1,0,1,4,6,13,11,13
0,0,3,1,0,1,3,3,3,3,1,1,0,1,0,0,0,0,1,1,1,1,0,4,2,3,0,0,3,8,8,8,10
0,0,3,1,1,1,2,2,2,2,1,2,0,1,0,0,0,0,1,0,1,1,1,3,2,2,0,0,1,0,8,6,10
0,0,3,0,0,1,2,2,0,2,0,1,1,3,0,0,0,0,1,1,1,0,0,3,3,3,0,0,3,6,12,10,12
0,0,2,1,0,1,3,4,3,2,0,1,0,2,0,0,0,0,0,1,1,1,0,3,3,4,0,2,4,8,9,10,12
0,0,2,1,0,1,3,2,2,2,1,1,0,1,0,0,1,0,0,1,1,1,1,3,2,1,1,2,1,0,10,10,13
0,0,3,1,1,1,3,3,3,3,1,1,0,3,0,0,1,0,0,1,1,1,0,4,2,2,0,0,0,4,12,11,13
0,0,2,0,0,0,3,2,2,2,1,1,0,1,0,0,1,0,0,1,1,1,0,3,2,2,1,2,1,0,12,11,14
0,1,3,1,0,1,4,4,4,3,1,0,0,1,0,0,1,0,1,1,1,1,0,3,2,2,1,1,1,0,10,9,11
0,1,3,1,1,1,3,4,3,2,1,1,0,1,0,0,0,0,1,1,1,1,1,3,2,2,0,2,4,6,14,13,15
0,0,2,1,0,0,2,2,0,0,1,0,0,1,0,0,1,0,0,1,1,1,1,2,2,0,0,1,3,18,8,9,12
0,0,3,1,0,1,2,3,0,2,0,1,0,2,0,0,1,0,0,1,1,1,0,3,2,2,0,1,2,0,9,9,12
0,0,3,1,0,1,3,2,2,3,2,1,0,2,0,0,0,0,0,1,1,1,1,4,3,2,1,2,0,4,12,13,15
0,1,3,0,0,1,4,3,4,3,0,1,0,2,0,0,0,0,0,1,1,1,1,4,2,1,0,1,3,4,13,11,15
0,1,3,1,0,1,4,3,4,2,0,1,0,2,0,0,1,0,0,1,1,1,1,4,3,4,1,2,4,0,12,10,12
0,0,2,1,0,1,4,3,1,2,3,1,0,2,0,0,1,0,1,1,1,1,1,3,3,2,0,2,3,0,9,9,11
0,0,2,1,0,1,2,1,3,2,0,1,1,1,0,0,1,0,1,1,1,1,1,3,2,3,1,1,0,10,10,12,13
0,0,2,1,0,1,2,1,3,2,3,1,0,1,0,0,1,0,1,1,1,1,0,3,2,4,1,3,3,4,10,13,14
0,0,4,1,1,0,2,3,0,2,1,2,1,0,1,0,0,0,0,1,0,1,0,1,1,2,2,3,4,16,8,8,9
0,0,2,1,0,1,3,1,2,0,1,1,0,0,1,0,1,1,0,1,1,1,1,3,0,1,0,0,2,6,8,10,11
0,0,6,1,1,1,4,4,2,2,3,2,0,2,2,0,0,1,1,1,1,1,0,2,2,1,0,0,4,0,7,9,10
0,1,3,1,1,1,2,2,3,3,3,1,0,1,0,0,1,0,1,0,0,1,0,3,3,3,0,2,2,11,7,8,10
0,1,3,1,1,0,3,4,2,2,3,2,0,1,0,0,0,0,1,1,1,1,1,3,2,4,0,3,1,9,11,11,13
0,0,2,1,0,1,2,2,3,3,3,1,0,1,0,0,1,0,1,1,1,1,0,3,2,3,0,2,3,0,11,14,15
0,1,2,1,1,0,4,4,1,2,3,1,0,2,0,0,1,0,0,1,1,1,0,3,3,1,0,1,3,2,10,12,13
0,0,3,1,1,1,4,2,4,2,0,1,0,1,0,0,1,0,1,1,1,1,0,3,1,1,0,0,2,0,12,14,15
0,1,6,0,1,1,1,1,0,2,0,2,1,1,2,0,1,0,1,1,0,1,1,4,2,2,4,1,3,21,7,7,8
0,0,5,0,0,1,1,1,2,2,3,2,1,2,0,0,0,0,0,1,1,1,1,2,1,1,0,2,2,8,9,12,13
0,0,4,1,0,1,4,4,4,2,1,2,0,0,1,0,1,0,0,1,1,1,1,2,1,4,3,3,4,5,7,7,9
0,1,2,1,1,0,3,2,2,2,3,1,0,1,0,0,1,0,0,1,1,1,0,3,3,3,0,1,4,10,14,15,16
0,0,3,1,0,1,3,2,0,2,3,0,0,2,0,0,1,0,0,1,1,1,1,3,2,3,0,1,1,5,12,14,15
0,1,3,0,0,1,2,3,2,3,3,0,0,0,0,0,0,0,0,1,1,1,0,2,0,2,3,4,3,13,11,11,12
0,1,4,1,0,1,2,1,2,2,3,1,0,0,0,0,0,0,0,1,1,1,0,4,2,3,0,3,3,10,5,8,9
0,0,3,1,1,0,2,2,3,2,3,1,1,1,0,0,1,0,0,1,1,1,0,3,0,3,0,2,3,10,12,14,15
0,0,5,1,0,1,1,0,2,2,3,1,1,0,1,1,0,0,0,1,1,1,1,4,2,0,0,0,4,5,6,7,8
0,0,3,1,0,1,3,2,3,2,1,1,0,1,0,0,1,0,1,0,1,1,1,2,0,1,0,1,0,4,8,10,11
1,0,1,1,0,1,1,3,0,2,2,0,1,0,0,0,1,0,0,1,0,1,1,3,2,2,0,2,4,11,8,8,9
1,0,1,0,0,1,2,2,2,2,0,1,1,1,0,0,1,0,1,1,1,1,0,3,3,3,0,0,4,0,10,9,10
1,0,0,0,0,1,1,1,0,3,2,1,0,0,1,0,1,0,0,1,1,0,1,3,0,2,0,0,1,6,8,7,8
1,0,0,0,0,1,3,3,0,2,0,1,1,0,0,0,1,0,0,1,1,1,0,4,3,3,1,2,4,4,8,7,9
1,0,1,0,0,1,2,3,0,3,0,1,1,1,0,0,0,0,0,1,1,0,0,3,4,1,0,1,4,0,14,14,15
1,0,0,0,1,1,2,1,0,2,1,1,1,0,0,0,0,0,0,1,0,0,0,0,2,3,0,0,0,0,4,5,7
1,1,1,0,1,0,4,4,0,2,1,1,0,1,0,0,1,0,0,1,1,0,0,4,2,1,0,2,1,5,8,8,9
1,1,1,1,0,0,1,2,2,2,2,1,0,2,0,1,0,0,0,1,1,1,0,3,3,2,0,0,4,0,8,8,9
1,0,2,0,0,1,3,2,0,2,0,0,0,1,1,0,0,0,0,1,1,0,1,3,4,3,0,1,4,0,8,7,8
1,0,2,0,0,1,1,1,2,2,2,0,0,0,1,0,1,0,0,0,0,1,0,4,3,3,1,1,4,0,4,3,5
1,0,0,0,0,1,4,4,4,2,0,1,1,0,0,0,0,0,0,1,1,1,1,0,4,0,2,4,4,0,11,11,12
1,0,1,1,1,0,2,2,0,2,3,1,1,3,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,4,8,6,9
1,0,0,0,1,1,1,1,0,3,3,0,1,1,0,0,1,0,0,1,1,1,0,4,3,2,0,1,3,0,8,7,8
1,0,0,0,1,1,1,1,2,3,0,1,1,0,1,0,1,0,0,1,1,1,1,3,3,2,0,1,1,4,4,4,6
1,0,1,0,0,1,0,2,2,2,2,1,1,0,0,0,1,0,1,1,1,0,0,2,1,2,0,1,1,0,10,8,10
1,0,2,0,0,1,2,3,2,2,0,1,1,0,0,0,1,0,0,1,1,1,0,4,4,4,0,2,2,2,8,8,10
1,0,0,0,0,1,3,3,2,3,0,0,1,0,0,0,0,0,0,0,1,1,0,3,0,2,0,0,3,0,12,13,14
1,1,1,1,0,1,1,1,0,3,1,1,1,1,0,0,1,0,1,1,1,0,1,4,3,4,3,4,2,0,5,0,0
1,1,2,1,0,1,1,1,2,2,1,1,0,1,0,0,0,1,0,0,1,1,0,3,3,2,1,3,4,4,6,6,7
1,1,0,0,1,1,4,1,1,3,3,0,0,1,0,0,1,0,1,1,1,1,0,4,2,3,0,1,1,0,10,10,12
