Marital status,Application mode,Application order,Course,Daytime/evening attendance	,Previous qualification,Previous qualification (grade),Nacionality,Mother's qualification,Father's qualification,Mother's occupation,Father's occupation,Admission grade,Displaced,Educational special needs,Debtor,Tuition fees up to date,Gender,Scholarship holder,Age at enrollment,International,Curricular units 1st sem (credited),Curricular units 1st sem (enrolled),Curricular units 1st sem (evaluations),Curricular units 1st sem (approved),Curricular units 1st sem (grade),Curricular units 1st sem (without evaluations),Curricular units 2nd sem (credited),Curricular units 2nd sem (enrolled),Curricular units 2nd sem (evaluations),Curricular units 2nd sem (approved),Curricular units 2nd sem (grade),Curricular units 2nd sem (without evaluations),Unemployment rate,Inflation rate,GDP,Target
0,0,1,11,1,0,46,0,12,13,4,5,265,1,0,0,1,1,0,2,0,0,7,9,0,0,0,0,7,8,0,0,0,8,7,0,0
0,7,1,8,1,0,60,0,12,27,4,4,318,1,0,0,1,1,0,4,0,0,5,10,1,2,0,0,5,5,0,0,0,4,4,8,0
0,0,1,1,1,0,22,0,21,26,3,5,100,0,0,0,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,5,0
0,11,1,3,1,0,39,0,12,13,9,5,22,0,0,0,0,1,0,12,0,0,6,9,0,0,0,0,6,6,0,0,0,7,1,5,0
0,0,1,13,1,0,18,0,12,26,9,9,140,0,0,0,1,1,0,1,0,0,6,7,4,233,0,0,6,6,4,311,0,5,3,7,0
0,0,2,8,1,0,28,0,0,27,4,5,161,0,0,0,1,1,0,4,0,0,5,10,3,43,0,0,5,9,3,25,0,8,7,0,1
0,12,1,4,1,0,26,0,2,1,3,1,166,0,0,0,1,1,0,3,0,6,7,13,7,179,0,4,7,8,4,38,0,7,1,5,0
0,15,1,16,0,0,26,0,22,2,5,3,279,0,0,1,1,1,0,7,0,3,10,15,7,19,0,3,10,11,9,219,0,5,3,7,1
0,7,2,14,1,0,26,0,0,0,2,5,267,1,0,0,0,1,0,1,0,0,6,6,0,0,0,0,6,0,0,0,0,1,5,9,0
0,12,1,3,1,0,54,0,0,2,4,2,397,1,0,0,1,1,0,6,0,0,6,14,5,128,0,0,6,12,5,140,0,8,7,0,1
0,0,6,8,1,0,36,0,0,13,1,6,197,1,0,0,1,1,0,2,0,0,5,6,5,233,0,0,5,8,3,242,0,1,5,9,2
0,3,1,10,1,2,13,0,12,13,3,3,100,0,0,0,1,1,0,18,0,0,6,7,0,0,0,0,6,6,0,0,0,9,2,3,0
0,0,1,11,1,0,64,0,0,0,9,9,267,1,0,0,1,1,0,3,0,0,8,8,7,288,0,0,8,8,7,279,0,3,5,6,2
1,11,1,9,1,15,89,0,12,27,8,8,559,0,0,0,1,1,0,16,0,0,6,6,0,0,0,0,5,5,0,0,0,1,5,9,0
0,0,1,14,1,0,62,0,0,2,4,1,349,1,0,0,1,1,0,1,0,0,6,7,6,604,0,0,6,6,6,278,0,2,0,1,2
0,0,1,14,1,0,36,0,4,2,4,4,225,1,0,0,1,1,0,3,0,0,6,7,6,149,0,0,6,9,3,118,0,5,3,7,1
0,7,1,14,1,0,33,0,2,2,2,3,177,1,0,0,1,1,0,2,0,0,6,12,4,23,0,0,6,14,3,25,0,7,1,5,0
0,7,5,14,1,0,52,0,22,0,4,4,233,1,0,0,1,1,0,1,0,0,6,6,6,321,0,0,6,12,0,0,0,0,6,4,0
0,11,1,16,0,0,43,0,21,26,7,9,109,0,0,0,0,1,0,11,0,0,5,0,0,0,0,0,5,0,0,0,0,1,5,9,0
0,0,1,8,1,0,62,0,4,0,1,5,439,0,0,0,1,1,0,1,0,0,5,5,5,321,0,0,5,6,5,394,0,9,2,3,2
0,0,1,14,1,0,12,0,1,2,3,3,116,1,0,1,1,1,0,8,0,0,6,8,6,65,0,0,6,9,6,65,0,8,7,0,0
0,0,1,9,1,0,46,0,0,27,4,6,218,0,1,1,0,1,0,2,0,0,6,6,4,61,0,0,6,6,5,25,0,1,5,9,0
0,8,2,4,1,0,28,0,22,13,5,5,196,0,0,0,1,1,0,1,0,0,6,8,5,34,0,0,6,6,4,16,0,2,0,1,2
0,3,1,3,1,2,39,0,2,2,6,2,297,1,0,0,1,1,0,12,0,1,6,10,6,800,0,2,6,9,6,725,0,7,1,5,2
0,0,1,1,1,0,31,0,1,1,3,2,181,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,1
0,0,1,10,1,0,18,0,2,1,4,5,124,0,0,0,1,1,1,3,0,0,6,9,6,225,0,0,6,6,6,144,0,1,5,9,2
0,14,1,3,1,13,67,0,2,13,2,6,486,0,0,0,1,1,0,3,0,0,6,6,0,0,0,0,6,8,0,0,0,8,7,0,0
0,0,4,4,1,0,89,0,2,2,2,2,591,1,0,0,1,1,0,1,0,0,6,7,6,655,0,0,6,6,6,702,0,2,0,1,2
0,0,6,10,1,0,6,0,2,0,2,2,34,1,0,0,1,1,1,4,0,0,6,6,6,468,0,0,6,6,6,174,0,5,3,7,2
0,7,2,10,1,0,54,0,2,2,2,2,240,0,0,0,0,1,0,1,0,0,6,9,5,41,0,0,6,14,2,1,0,2,0,1,0
0,0,5,6,1,0,46,0,21,26,11,11,218,1,0,0,1,1,0,3,0,0,5,10,3,17,0,0,5,5,4,161,0,0,6,4,2
0,13,1,2,0,0,64,0,21,26,9,9,344,0,0,0,1,0,0,6,0,9,13,15,9,34,0,4,11,12,7,65,0,8,7,0,1
0,11,1,16,0,0,54,0,0,26,9,8,524,0,0,0,1,0,0,9,0,0,1,2,0,0,0,0,5,8,0,0,0,9,2,3,0
0,7,3,13,1,0,63,0,21,26,8,8,285,0,0,1,1,0,0,2,0,0,5,5,1,2,0,0,5,5,0,0,0,2,0,1,0
0,11,1,12,1,0,54,0,21,27,9,9,65,1,0,1,0,0,1,7,0,0,7,14,5,176,0,1,8,15,5,118,0,1,5,9,0
0,0,1,13,1,0,75,0,12,27,9,7,453,1,0,0,1,0,1,3,0,0,6,8,6,747,0,0,6,7,6,642,0,4,4,8,2
0,7,1,16,0,0,26,0,22,2,9,3,166,1,0,1,0,0,0,9,0,0,5,5,0,0,0,0,5,6,0,0,0,3,5,6,0
0,11,1,8,1,8,43,0,12,26,7,9,179,0,0,0,1,0,0,14,0,0,5,8,1,321,2,0,5,9,4,161,0,3,5,6,0
1,13,1,11,1,0,54,0,21,26,9,10,62,1,0,0,1,0,0,10,0,0,8,8,8,536,0,0,8,8,8,490,0,2,0,1,2
0,0,1,5,1,0,39,0,12,27,9,9,266,0,0,1,1,0,0,7,0,0,6,8,6,395,0,0,6,13,6,285,0,4,4,8,2
0,14,1,5,1,13,67,0,12,27,31,43,486,1,0,0,1,0,0,6,0,0,6,11,4,61,0,0,6,12,4,151,0,1,5,9,1
0,0,2,11,1,0,18,0,22,27,9,8,86,1,0,0,1,0,1,3,0,0,7,8,7,119,0,0,8,9,8,320,0,7,1,5,2
0,0,6,11,1,0,22,0,22,27,5,5,139,1,0,0,1,0,0,3,0,0,7,9,6,504,0,0,8,11,6,344,0,4,4,8,2
0,11,1,11,1,0,39,0,22,0,9,4,397,1,0,0,1,0,0,7,0,0,8,8,7,722,0,0,8,8,7,679,0,6,8,2,2
1,11,1,8,1,0,39,0,21,26,9,9,419,0,0,0,1,0,0,22,0,0,5,8,4,43,0,0,5,8,4,59,0,4,4,8,1
0,0,2,14,1,0,39,0,12,27,3,9,262,1,0,0,1,0,0,1,0,0,6,8,4,207,0,0,6,6,5,226,0,6,8,2,2
0,7,3,5,1,0,26,0,21,27,9,9,111,0,0,0,1,0,0,3,0,0,6,0,0,0,0,0,6,0,0,0,0,4,4,8,0
0,0,2,11,1,0,39,0,0,0,4,3,248,1,0,0,1,0,0,1,0,0,7,10,7,527,0,0,8,10,8,459,0,8,7,0,2
0,0,2,11,1,0,56,0,21,26,9,7,260,1,0,0,1,0,0,2,0,0,7,10,7,535,0,0,8,8,8,571,0,8,7,0,2
0,7,1,5,1,0,49,0,0,13,4,9,416,1,0,0,1,0,0,1,0,0,5,7,5,533,0,0,5,5,5,226,0,3,5,6,2
0,0,1,13,1,0,16,0,21,13,9,9,102,1,0,0,1,0,0,5,0,0,5,7,3,249,0,0,5,6,4,118,0,0,6,4,1
0,7,4,11,1,0,46,0,0,0,4,4,267,1,0,0,1,0,0,1,0,0,7,7,7,645,0,0,8,8,8,513,0,4,4,8,2
0,0,1,9,1,0,48,0,2,0,4,9,283,0,0,0,1,0,1,1,0,0,6,7,6,368,0,0,6,6,6,208,0,5,3,7,2
3,11,1,16,0,0,43,0,21,26,9,9,301,0,0,0,1,0,0,13,0,0,5,10,3,17,0,0,5,8,5,7,0,6,8,2,1
1,13,1,9,1,8,4,0,21,26,9,9,341,0,0,0,1,0,0,17,0,9,16,20,14,134,1,11,13,13,11,162,0,0,6,4,2
0,11,1,2,0,11,43,0,21,26,9,9,22,0,0,0,1,0,0,21,0,0,6,10,3,6,0,0,6,7,1,118,0,7,1,5,0
0,0,1,11,1,0,57,0,21,13,7,7,327,1,0,0,1,0,1,2,0,0,8,8,8,590,0,0,8,8,8,544,0,2,0,1,2
0,7,3,15,1,0,54,0,22,27,5,7,264,1,0,0,1,0,0,2,0,0,6,9,5,182,0,0,6,10,3,13,0,3,5,6,0
0,13,1,14,1,0,38,0,0,0,4,8,287,0,0,0,0,0,0,4,0,0,6,7,6,128,0,0,6,6,6,118,0,3,5,6,0
0,7,1,14,1,0,56,0,1,2,2,2,334,1,0,0,1,0,1,1,0,0,6,6,6,703,0,0,6,6,6,430,0,4,4,8,2
0,7,5,5,1,0,22,0,0,27,4,7,219,1,0,0,1,0,1,3,0,0,6,7,6,754,0,0,6,7,6,430,0,7,1,5,2
0,7,5,8,1,0,40,0,21,27,5,5,286,0,0,0,1,0,1,1,0,0,5,7,5,68,0,0,5,11,5,51,4,9,2,3,2
0,0,3,4,1,0,79,0,22,26,5,5,523,1,0,0,1,0,0,1,0,0,6,6,6,604,0,0,6,6,6,523,0,9,2,3,2
0,3,1,12,1,1,39,0,21,26,9,9,297,1,0,0,1,0,1,19,0,0,7,9,1,1,0,0,7,7,0,0,0,6,8,2,0
0,7,4,8,1,0,27,0,22,26,6,7,128,1,0,0,1,0,1,1,0,0,5,12,4,19,0,0,5,9,4,25,0,7,1,5,2
0,13,1,7,1,5,43,0,0,19,4,11,230,1,0,0,1,0,1,4,0,0,5,7,0,0,0,0,5,5,0,0,0,0,6,4,0
0,14,1,7,1,13,39,0,0,2,9,2,297,1,0,1,1,0,1,4,0,1,6,13,3,170,0,1,6,12,1,311,0,7,1,5,0
0,5,1,5,1,0,43,13,2,2,4,2,31,0,0,0,1,0,0,1,1,0,6,13,6,321,0,0,6,15,6,161,0,4,4,8,2
0,7,6,13,1,0,26,0,0,11,4,5,135,1,0,0,1,0,0,1,0,0,5,7,4,53,0,0,5,5,4,38,0,2,0,1,2
0,0,2,11,1,0,54,0,22,27,9,7,385,1,0,0,1,0,0,2,0,0,7,7,6,272,0,0,7,7,6,262,0,0,6,4,2
1,11,1,3,1,11,43,0,21,13,9,4,397,0,0,1,1,0,0,12,0,0,6,11,5,233,0,0,6,6,6,242,0,4,4,8,2
0,14,1,8,1,13,39,0,12,0,9,3,297,0,0,0,1,0,1,3,0,4,7,8,7,321,0,2,5,5,5,408,0,4,4,8,2
0,7,2,11,1,0,54,0,21,26,9,9,322,1,0,0,1,0,0,1,0,0,7,7,6,627,0,0,7,7,6,577,0,0,6,4,2
0,0,1,5,1,0,31,0,1,0,4,10,171,1,0,0,1,0,0,2,0,0,5,7,4,267,0,0,5,5,5,118,0,3,5,6,2
0,0,3,8,1,0,18,0,0,27,3,8,98,1,0,0,1,0,1,2,0,0,5,5,5,436,0,0,5,5,5,226,0,1,5,9,2
0,11,1,2,0,0,4,0,9,4,9,4,162,0,0,1,0,0,0,20,0,0,6,6,0,0,0,0,5,5,0,0,0,1,5,9,0
0,0,2,5,1,0,80,0,21,0,9,9,589,1,0,0,1,0,1,1,0,0,5,6,4,771,0,0,5,5,5,487,0,3,5,6,2
0,0,1,15,1,0,27,0,12,13,7,7,128,1,0,0,1,0,0,4,0,0,6,9,5,182,0,0,6,11,1,25,0,6,8,2,0
0,7,1,9,1,0,33,0,0,27,21,39,230,0,0,0,1,0,1,2,0,0,6,8,6,61,0,0,6,7,6,174,0,5,3,7,2
0,7,2,13,1,0,29,0,2,0,3,1,164,0,0,0,1,0,0,2,0,0,5,5,5,436,0,0,5,5,5,523,0,2,0,1,2
1,11,1,16,0,13,54,0,22,13,9,5,100,0,0,0,1,0,1,18,0,0,5,9,3,78,0,0,5,7,5,96,0,6,8,2,1
1,11,1,11,1,0,43,0,21,27,9,8,186,0,0,0,1,0,0,13,0,0,7,0,0,0,0,0,8,0,0,0,0,7,1,5,0
0,13,2,14,1,0,26,0,18,23,0,0,45,1,0,0,1,0,0,10,0,4,8,11,7,395,0,4,7,13,5,69,0,2,0,1,0
1,0,1,10,1,0,47,0,21,26,9,9,224,0,0,0,1,0,1,28,0,0,6,10,4,61,0,0,6,16,2,10,0,0,6,4,0
1,11,1,2,0,0,43,0,22,27,9,9,133,0,0,0,1,0,1,33,0,3,9,11,8,385,0,2,7,8,7,86,0,6,8,2,2
3,12,1,8,1,0,13,0,21,26,9,9,279,0,0,0,1,0,0,24,0,8,14,24,11,160,3,5,10,12,10,408,0,2,0,1,2
0,13,1,11,1,0,26,0,21,26,9,6,197,1,0,0,1,0,0,9,0,0,7,8,6,128,0,0,7,8,6,118,0,0,6,4,1
0,11,1,3,1,11,43,0,21,26,9,9,297,0,0,0,1,0,0,27,0,0,6,10,1,128,0,0,6,6,0,0,0,4,4,8,0
4,3,1,8,1,14,13,0,21,26,9,9,100,0,0,0,1,0,0,6,0,10,15,15,13,30,0,5,10,10,7,31,0,8,7,0,2
0,15,1,0,1,0,39,0,12,13,9,9,174,0,0,0,1,0,0,17,0,10,12,12,10,128,0,5,10,11,5,25,0,4,4,8,0
0,0,1,8,1,0,6,0,22,27,9,9,20,1,0,0,1,0,1,4,0,0,5,10,5,509,0,0,5,7,5,593,0,4,4,8,2
0,13,3,8,1,0,36,7,2,26,3,3,176,1,0,0,1,0,0,5,1,0,5,8,1,2,0,0,5,8,2,311,0,0,6,4,0
3,11,1,2,0,0,43,0,21,26,9,8,128,0,0,0,1,0,1,15,0,0,6,18,2,8,0,0,6,7,6,59,0,9,2,3,2
0,7,2,12,1,0,48,13,0,0,7,7,241,1,0,0,1,0,0,3,1,0,7,8,7,262,0,0,8,8,8,629,0,8,7,0,2
1,3,1,2,0,2,39,0,19,24,11,11,397,0,0,0,0,0,0,41,0,10,15,22,12,410,0,8,8,8,8,285,0,3,5,6,0
1,16,1,8,1,15,39,0,12,13,27,30,321,0,0,0,1,0,0,13,0,6,11,20,9,157,0,3,9,16,9,69,0,1,5,9,1
0,0,4,10,1,0,40,0,22,25,9,9,237,1,0,0,1,0,1,1,0,0,6,7,6,50,0,0,6,9,6,18,0,2,0,1,2
1,11,1,16,0,0,80,0,21,26,9,6,317,0,0,1,1,1,0,8,0,0,5,8,4,34,0,0,5,7,4,118,0,0,6,4,1
3,13,1,16,0,0,54,0,21,26,5,5,484,0,0,0,1,1,0,19,0,0,5,5,5,533,0,0,5,6,5,487,0,6,8,2,2
0,3,1,12,1,16,78,0,22,13,9,9,562,0,0,0,1,1,0,19,0,0,7,16,1,128,0,0,7,13,0,0,1,4,4,8,0
0,7,6,13,1,0,20,0,22,13,0,1,143,0,0,0,0,1,0,2,0,0,6,9,4,43,0,0,6,11,3,2,0,3,5,6,0
0,11,1,16,0,0,67,0,0,26,4,6,197,0,0,0,1,1,0,8,0,0,5,6,4,13,0,0,5,6,5,118,0,2,0,1,2
0,11,1,3,1,11,43,0,21,26,9,7,22,0,0,0,1,1,0,18,0,17,18,20,18,64,0,11,13,13,13,70,0,8,7,0,2
0,0,1,9,1,0,33,0,0,0,5,5,282,0,0,0,1,1,0,3,0,0,6,13,1,573,0,0,6,7,0,0,0,9,2,3,0
0,11,1,3,1,0,39,0,21,26,9,7,128,1,0,0,0,1,0,18,0,0,6,17,1,321,0,0,6,8,0,0,0,8,7,0,0
0,0,1,9,1,0,89,0,21,26,0,0,493,1,0,0,1,0,0,10,0,0,6,13,2,34,0,0,6,14,1,25,0,0,6,4,0
0,7,3,11,1,0,41,0,12,2,9,5,305,1,0,0,1,0,0,1,0,0,8,8,7,503,0,0,8,8,7,464,0,3,5,6,1
0,13,1,11,1,0,43,0,22,13,9,10,142,0,0,0,1,0,0,6,0,0,7,11,6,139,0,0,7,7,6,230,0,9,2,3,1
0,7,2,2,0,0,26,0,12,0,5,10,145,1,0,0,1,0,0,2,0,0,6,8,4,13,0,0,6,8,4,38,0,3,5,6,2
0,7,2,11,1,0,34,0,21,26,7,7,259,1,0,0,1,0,1,1,0,0,7,10,5,116,0,0,7,8,6,269,0,4,4,8,1
0,11,1,11,1,0,39,0,12,13,3,7,287,0,0,1,0,0,0,9,0,0,7,11,4,296,0,0,7,10,5,64,0,5,3,7,0
0,7,1,9,1,0,43,0,0,27,9,7,105,0,0,0,1,0,0,2,0,0,6,10,6,614,0,0,6,7,6,523,0,9,2,3,2
0,0,5,11,1,0,56,0,22,13,7,7,322,1,0,0,0,0,0,2,0,0,7,0,0,0,0,0,8,0,0,0,0,6,8,2,0
0,0,1,1,1,0,49,0,12,13,5,1,304,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,5,0
0,7,1,11,1,0,39,0,12,0,9,7,301,1,0,0,1,0,1,2,0,0,7,7,7,555,0,0,8,8,8,587,0,4,4,8,2
0,7,1,11,1,0,37,0,21,26,9,8,240,1,0,0,1,0,1,2,0,0,7,8,7,460,0,0,8,8,8,388,0,8,7,0,2
0,0,4,5,1,0,46,0,22,26,9,9,323,1,0,0,1,0,1,2,0,0,5,5,5,489,0,0,5,5,5,626,0,3,5,6,2
0,14,1,2,0,13,67,0,0,26,9,7,458,0,0,0,1,0,1,4,0,3,6,6,6,682,0,2,6,6,6,496,0,5,3,7,2
0,0,3,14,1,0,46,0,0,0,3,5,298,1,0,0,1,0,0,1,0,0,6,6,6,499,0,0,6,7,6,311,0,8,7,0,2
1,13,1,10,1,2,26,0,22,26,9,3,197,1,0,0,1,0,0,16,0,9,12,22,10,400,0,9,11,11,11,470,0,2,0,1,2
0,3,1,2,0,2,26,0,12,26,5,3,210,0,0,0,1,0,0,15,0,7,11,13,11,453,0,5,11,13,7,193,0,6,8,2,2
0,0,6,11,1,0,54,0,12,13,1,4,330,1,0,0,1,0,1,0,0,0,8,8,8,440,0,0,8,8,8,412,0,2,0,1,2
1,11,1,11,1,0,54,0,12,13,9,7,105,0,0,0,1,0,0,14,0,0,7,0,0,0,0,0,8,0,0,0,0,6,8,2,0
1,11,1,2,0,0,54,0,12,13,9,7,39,0,0,0,1,0,1,15,0,0,6,6,6,50,0,0,6,8,5,311,0,8,7,0,2
0,0,2,5,1,0,74,0,24,29,3,7,494,1,0,0,1,0,0,1,0,0,6,8,6,780,0,0,6,10,6,629,0,4,4,8,0
0,15,1,4,1,8,43,0,21,13,3,7,71,0,0,1,1,0,0,14,0,2,6,8,5,34,0,4,6,12,6,2,0,1,5,9,1
0,0,1,10,1,0,26,0,0,0,9,10,180,0,0,0,1,1,0,3,0,0,6,8,6,294,0,0,6,9,5,185,0,1,5,9,1
0,13,1,16,0,0,4,0,2,13,1,1,176,0,0,0,0,1,0,23,0,0,5,5,0,0,0,0,5,6,0,0,0,3,5,6,0
1,0,1,16,0,0,26,0,21,13,9,9,347,1,0,0,1,1,0,15,0,0,5,5,5,700,0,0,5,5,5,557,0,0,6,4,2
0,3,1,6,1,2,26,0,12,13,1,1,197,0,0,0,0,1,0,23,0,1,5,7,1,321,0,2,5,5,2,523,0,6,8,2,0
0,0,1,1,1,0,90,0,0,0,4,9,595,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2,3,2
0,13,1,16,0,0,26,0,21,26,9,9,155,0,0,1,0,1,0,11,0,4,9,14,4,2,0,1,6,6,1,1,0,6,8,2,0
0,6,2,4,1,0,48,0,0,0,3,1,408,1,0,1,1,1,0,2,0,0,6,11,5,41,0,0,6,7,6,118,0,2,0,1,2
0,0,1,14,1,0,20,0,0,26,5,9,181,0,0,0,1,1,1,2,0,0,6,8,6,104,0,0,6,11,3,311,0,8,7,0,2
0,0,6,8,1,0,57,0,22,26,7,7,340,0,1,0,1,1,0,4,0,0,5,0,0,0,0,0,5,0,0,0,0,3,5,6,0
0,7,4,8,1,0,46,0,12,0,0,4,284,1,0,0,1,1,0,5,0,0,5,8,2,13,0,0,5,10,0,0,0,0,6,4,0
0,7,3,6,1,0,18,0,2,0,3,3,158,1,0,0,0,1,0,1,0,0,5,8,5,207,0,0,5,7,5,444,0,5,3,7,0
0,11,1,1,1,0,13,0,9,2,5,2,22,1,0,0,1,1,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0
0,0,1,1,1,0,29,0,0,2,2,2,185,0,0,0,1,1,0,2,0,4,10,10,5,34,0,2,7,8,2,1,0,1,5,9,1
1,13,1,16,0,0,54,0,21,26,9,9,297,1,0,0,1,1,0,13,0,6,10,14,9,170,0,7,10,12,8,118,0,2,0,1,2
0,11,1,7,1,13,67,0,0,2,4,1,486,0,0,0,1,1,0,11,0,0,6,9,0,0,0,0,6,8,1,1,1,9,2,3,0
4,11,1,6,1,0,26,0,21,26,9,9,157,0,0,1,1,1,1,17,0,0,5,14,1,798,0,0,5,10,2,25,0,2,0,1,1
0,7,1,8,1,0,13,0,0,0,4,4,17,0,0,0,1,1,0,4,0,0,5,5,5,34,0,0,5,11,3,53,0,3,5,6,1
0,0,1,9,1,0,42,0,0,13,9,9,317,0,0,0,1,1,1,3,0,0,6,11,5,37,0,0,6,9,6,65,0,9,2,3,2
0,13,1,10,1,0,13,0,9,13,9,9,247,0,0,0,0,1,0,14,0,3,8,19,5,149,0,3,7,12,5,118,0,0,6,4,0
0,7,1,6,1,0,34,0,0,0,9,9,159,0,0,1,0,1,0,4,0,0,5,9,2,34,0,0,5,8,2,59,2,0,6,4,0
0,11,2,13,1,11,43,0,18,23,0,0,22,1,0,0,0,1,0,10,0,0,5,8,1,34,0,0,5,6,3,13,1,0,6,4,0
0,0,6,14,1,0,47,0,22,27,9,9,326,1,0,0,1,1,0,2,0,0,6,10,4,385,0,0,6,13,5,96,0,0,6,4,2
0,7,4,14,1,0,38,0,2,0,2,7,322,1,0,0,1,1,0,4,0,0,6,7,0,0,0,0,6,11,1,1,0,3,5,6,1
0,14,1,3,1,13,54,0,12,13,4,4,397,1,0,0,0,1,0,4,0,0,6,17,2,207,0,0,6,10,0,0,0,9,2,3,0
0,13,1,13,1,0,78,0,18,23,12,12,23,0,0,0,0,1,0,18,0,6,10,10,7,145,0,4,9,9,4,161,0,0,6,4,0
0,11,1,5,1,0,43,0,21,25,11,7,279,0,0,0,1,1,0,11,0,0,5,8,3,128,0,0,5,10,3,44,0,0,6,4,0
0,7,1,13,1,0,54,0,0,0,4,3,331,0,0,0,1,1,0,7,0,0,6,6,4,43,0,0,6,9,4,8,0,3,5,6,1
0,0,3,14,1,0,57,0,18,0,5,10,358,1,0,0,0,1,0,2,0,0,4,8,0,0,1,0,6,0,0,0,0,2,0,1,0
0,7,1,13,1,0,49,0,0,0,4,8,227,0,0,1,0,1,0,3,0,0,6,7,5,182,0,0,6,8,4,311,0,7,1,5,1
0,0,1,4,1,0,40,0,2,13,4,4,300,1,0,0,1,1,1,3,0,0,6,6,6,285,0,0,6,8,6,242,2,9,2,3,2
0,0,1,6,1,0,78,0,21,26,9,6,517,0,0,0,1,1,0,2,0,0,5,7,1,321,0,0,5,7,2,1,0,2,0,1,1
0,11,1,5,1,0,13,0,24,0,5,6,419,0,0,1,0,1,0,20,0,5,7,7,5,128,0,3,7,7,3,76,0,1,5,9,0
0,0,1,10,1,0,31,0,21,27,9,8,143,1,0,0,1,1,0,2,0,0,6,13,2,128,0,0,6,12,1,311,0,0,6,4,0
0,11,1,11,1,0,26,0,21,26,9,8,87,0,0,0,1,1,0,19,0,0,7,18,0,0,0,0,7,7,0,0,0,7,1,5,0
0,11,1,8,1,8,43,0,21,26,9,9,397,0,0,0,1,1,0,12,0,0,5,0,0,0,0,0,5,0,0,0,0,2,0,1,0
0,11,1,3,1,0,43,0,22,26,9,4,197,0,0,0,1,1,0,13,0,0,6,10,6,52,0,0,6,10,5,69,0,7,1,5,2
0,15,1,13,1,11,43,0,1,0,3,10,197,0,0,1,1,1,0,15,0,1,6,15,2,128,0,0,6,7,0,0,0,4,4,8,0
0,0,1,2,0,0,29,0,2,0,2,9,273,1,0,0,1,1,0,9,0,0,6,6,6,104,0,0,6,6,6,76,0,3,5,6,1
1,14,1,3,1,13,54,0,21,26,4,7,397,0,0,0,1,1,0,20,0,0,6,17,1,128,0,0,6,23,2,10,1,9,2,3,0
0,11,1,6,1,0,51,0,0,9,4,3,111,0,0,0,1,1,0,10,0,1,6,7,3,128,0,2,6,7,2,25,0,7,1,5,0
0,0,1,14,1,0,40,0,22,0,5,7,307,1,0,0,1,1,1,1,0,0,6,7,6,258,0,0,6,8,5,101,0,7,1,5,2
0,0,1,11,1,0,66,0,22,26,9,9,392,0,0,0,1,1,1,1,0,0,8,8,8,749,0,0,8,8,8,710,0,2,0,1,2
1,11,2,3,1,11,43,0,22,13,4,1,100,0,0,0,0,1,0,15,0,2,8,12,2,61,2,0,7,9,0,0,0,8,7,0,0
0,14,1,6,1,13,39,0,2,13,3,4,297,0,0,0,1,1,0,3,0,0,5,12,1,321,0,0,5,8,3,226,0,5,3,7,1
0,13,1,3,1,0,26,0,2,2,1,2,147,0,0,0,1,1,0,5,0,0,6,12,0,0,0,0,6,10,0,0,0,9,2,3,0
3,11,1,11,1,0,43,0,0,13,3,3,522,0,0,0,1,0,0,15,0,0,7,0,0,0,0,0,8,0,0,0,0,5,3,7,0
0,0,1,8,1,0,58,0,0,26,9,9,347,1,0,0,1,0,0,4,0,0,5,8,4,34,0,0,5,8,5,118,0,0,6,4,1
0,7,4,13,1,0,34,0,0,0,4,7,149,0,0,0,0,0,0,2,0,0,6,7,3,249,0,0,6,10,5,346,0,3,5,6,0
0,0,1,14,1,0,33,0,12,0,9,9,303,1,0,0,1,0,1,1,0,0,6,6,6,468,0,0,6,6,6,523,0,1,5,9,2
0,0,4,8,1,0,29,0,0,0,9,7,171,1,0,0,1,0,1,1,0,0,5,7,5,128,0,0,5,10,5,51,0,1,5,9,2
0,3,1,8,1,1,67,0,2,26,2,5,486,1,0,1,0,0,0,21,0,0,5,6,0,0,0,0,5,5,0,0,0,8,7,0,0
0,7,3,15,1,0,41,0,18,23,0,0,310,1,0,0,1,0,0,4,0,0,6,8,5,98,0,0,6,8,4,10,0,0,6,4,0
0,0,1,9,1,0,42,0,18,26,5,5,201,0,0,0,0,0,0,4,0,0,6,12,2,61,0,0,6,13,1,311,0,2,0,1,0
0,0,1,16,0,0,28,0,21,26,9,3,134,0,0,0,1,1,0,9,0,0,5,11,2,61,0,0,5,10,3,118,0,0,6,4,1
0,0,4,11,1,0,48,0,12,27,9,3,247,1,0,0,1,0,0,2,0,0,7,7,6,674,0,0,7,7,6,627,0,0,6,4,2
0,0,6,11,1,0,60,0,12,26,9,9,320,1,0,0,1,0,1,2,0,0,8,8,7,581,0,0,8,8,7,534,0,3,5,6,1
0,7,1,10,1,0,67,0,0,0,9,10,421,0,0,1,1,0,0,1,0,0,6,9,4,34,0,0,6,12,3,44,0,0,6,4,0
0,3,1,8,1,2,39,0,21,26,9,9,297,0,0,0,1,0,0,8,0,0,5,0,0,0,0,0,5,0,0,0,0,6,8,2,0
